Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,419.0,1,1,0.8802172975272514,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,722.15,0,0,0.4473352723921824,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,465.63,0,0,0.1955775824922125,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,263.55,0,0,0.3036866643113005,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,452.84,1,1,0.9790990514532406,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,282.2,0,0,0.49189244369917634,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,566.49,1,1,0.9805230709788063,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,261.99,0,0,0.12186216610367757,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,510.95,1,1,0.9811092749588902,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,210.3,1,1,0.9948669423735798,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,470.94,1,1,0.9773012739772352,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,349.6,1,1,0.9833314971811125,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,541.48,0,0,0.3880306018913589,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,196.29,1,1,0.7927520198964907,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,196.13,0,0,0.11839758031312779,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,181.57,0,0,0.07115925977782633,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,465.16,0,0,0.19446476718327732,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,143.47,0,0,0.027227145831269995,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,429.81,0,0,0.2934274394594872,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,179.4,1,1,0.9807198908165204,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,739.23,0,0,0.49774442267734686,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,188.77,1,1,0.9922165124858808,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,313.48,1,1,0.8536482231391764,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,476.28,1,1,0.9518710037688373,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,268.2,1,1,0.986636066744556,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,159.93,0,0,0.0301987453343317,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,169.78,0,0,0.07750828867813443,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,672.99,1,1,0.893870251893516,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,137.82,0,0,0.06251879827049033,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,455.22,1,1,0.994443914713283,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,430.27,0,0,0.3153396244297278,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,728.96,0,1,0.5862049599572543,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,190.59,1,1,0.9669433341117176,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,373.78,0,0,0.34424985183983225,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,457.9,0,0,0.4662712727760333,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,346.89,0,0,0.18002479036127036,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,89.42,1,1,0.628432532701717,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,349.53,0,0,0.1490254366093448,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,130.63,1,1,0.9911247081336991,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,170.04,0,0,0.15864977037327324,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,477.59,0,0,0.27682852753743786,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.86,0,0,0.3844870837051676,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,631.08,1,1,0.9042191298677218,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,236.29,0,0,0.34127158663668405,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,707.74,1,1,0.954814892674701,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,498.59,1,1,0.9877772480466163,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,443.47,1,1,0.9666922188164411,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,318.01,1,1,0.9871589425615495,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,727.01,0,1,0.6034197678507411,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,181.91,1,1,0.9532515621727176,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,703.22,0,1,0.5184974049493142,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,293.85,0,0,0.12117685746132782,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,713.45,0,1,0.608182126006374,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,594.1,1,1,0.973816235155667,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,353.92,1,1,0.9126423846388884,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,682.33,0,1,0.6073716928608012,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,664.41,1,1,0.9778863028806711,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,102.0,0,0,0.05475899164759346,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,166.22,0,0,0.061445229658375566,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,634.83,0,1,0.6002420251956633,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,622.59,0,0,0.46030341805635877,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,458.01,1,1,0.983854372998106,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,436.08,1,1,0.9891459625440563,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,725.39,1,1,0.9581482260080343,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,234.77,0,0,0.3527581389051334,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,371.28,0,0,0.15399582717170412,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,237.38,1,1,0.9964535178062536,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,357.35,1,1,0.9999994702688385,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,452.3,1,1,0.9746772827457576,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,629.7,1,1,0.9009492885978805,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,229.38,1,1,0.9928268209254659,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,717.23,0,1,0.5055328165818392,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,250.03,0,0,0.06748380405550766,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,534.53,0,0,0.47367502058240424,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,146.01,0,0,0.1185645592020341,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,659.64,0,0,0.15979949751159356,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,301.03,0,0,0.4301788282693872,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,336.16,1,1,0.8555909289303604,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,411.42,1,1,0.9833314971811125,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,695.82,1,1,0.9386607917977368,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,526.35,1,1,0.9811092749588902,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,410.5,1,1,0.9492535825741527,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.84,0,0,0.4416011577097833,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,368.38,0,0,0.33945622064178615,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,535.45,0,0,0.47112897804781867,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,666.11,1,1,0.9486530757483541,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.08,0,0,0.21340283271136973,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,459.7,0,0,0.4754331057799859,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,492.49,0,0,0.4630577072361663,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,220.92,0,0,0.026135789487465724,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,534.03,0,0,0.35357442934285466,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,190.08,0,0,0.33769654774931557,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,701.61,0,0,0.43969228365757923,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,214.77,1,1,0.9917258984301801,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,199.6,0,0,0.013124703346335715,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,364.52,0,0,0.1112163330823595,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,417.23,1,1,0.9610599710336465,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,639.61,0,1,0.6159109680825853,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,83.12,0,0,0.06852998434886229,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,225.56,1,1,0.9871589425615495,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,631.04,1,1,0.9514815593413677,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,179.25,0,0,0.14933192064385184,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,202.19,0,0,0.34116851072412074,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,394.35,0,0,0.21685009300617875,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,375.29,1,1,0.9855507954267265,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,647.88,1,1,0.9790001917695601,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,344.69,0,0,0.15521989371425446,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,156.9,0,0,0.0658717529558666,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,561.7,1,1,0.9296797287989347,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,159.7,0,0,0.03599288592993344,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,412.71,1,1,0.9966661369355052,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,422.19,0,0,0.2870046382435484,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,443.88,1,1,0.990376874364953,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,373.0,1,1,0.936940670812513,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,237.79,0,0,0.0494305091549254,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,196.61,1,1,0.9844233909425222,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,261.24,0,0,0.2230162704070784,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,177.31,0,1,0.5832530716511434,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,721.84,0,1,0.583414331284475,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,584.79,1,1,0.9749564122798253,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,555.61,0,0,0.430663862053841,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,687.82,1,1,0.9386607917977368,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,462.17,0,0,0.3392078042394699,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,246.54,0,0,0.28026061224325943,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,377.81,1,1,0.9844426082922235,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,577.66,1,1,0.9525318801789225,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,726.85,0,0,0.4495922237328258,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,379.14,0,0,0.2668541677776758,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,177.21,1,1,0.7980831970882653,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.43,0,1,0.6036804834102094,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,332.28,0,0,0.1834542992720095,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,528.22,1,1,0.9494924786181828,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,207.31,1,1,0.8004498999213187,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.29,0,0,0.39470140305569096,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,377.89,0,0,0.3496522154641613,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,182.81,1,1,0.9944072564724983,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.55,0,0,0.2854211940238148,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,262.18,1,1,0.9938092526598279,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,423.0,0,0,0.2847375786748358,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,391.56,0,0,0.04043735349507337,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,146.77,0,0,0.01608693790809399,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,296.31,1,0,0.48982948700657863,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,264.81,0,0,0.10304300334750023,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,297.64,0,0,0.12081400185209538,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,254.85,1,1,0.986636066744556,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,313.19,0,0,0.13802771438101788,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.36,0,0,0.3254769878039641,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,231.69,0,0,0.014124406488150797,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,398.67,0,0,0.240966320450959,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.82,0,0,0.26721750175153003,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,594.49,0,1,0.5660385671205321,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,437.6,0,0,0.4733369192058983,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,378.38,0,0,0.2649857814604742,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,454.52,0,0,0.2938829891819201,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,223.98,1,1,0.9963162235924644,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,291.46,0,0,0.1569694009663359,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,366.58,1,1,0.9694026700705584,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,255.35,1,1,0.986636066744556,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,537.6,1,1,0.9410162881419923,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,100.59,1,1,0.9877567242758556,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,433.52,1,1,0.9977744702688385,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,467.05,1,1,0.994443914713283,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,460.71,0,0,0.451294780069735,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,641.61,1,1,0.9043683518437546,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,249.71,0,0,0.36488411166959106,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,451.71,0,0,0.3455143739079778,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,611.04,1,1,0.9160118474437724,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,465.55,1,1,0.9784288459936962,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,391.5,0,0,0.3042270841132622,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,430.82,0,0,0.4885995397582315,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,289.25,1,1,0.9991516981630683,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,518.78,1,1,0.9477201252781506,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,406.83,1,1,0.9502485323692437,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,223.21,1,1,0.7004376599595595,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,272.99,1,1,0.8048623116877339,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,182.16,1,1,0.9999994702688385,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,190.08,0,0,0.14054512470196467,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,254.1,0,1,0.561587504278524,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,635.93,1,1,0.9514815593413677,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,219.15,1,1,0.9691749417699536,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,155.15,0,1,0.5681452212649878,False
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,315.85,0,0,0.04602560091394723,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,162.9,1,1,0.7888474472317593,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,269.48,0,0,0.045703464250067743,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,167.11,0,0,0.0625750657325902,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,678.81,0,0,0.4677829466847712,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,601.08,0,0,0.2731904539824741,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,690.24,0,1,0.6124046746389191,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,66.04,0,0,0.06560373113222923,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,397.07,0,0,0.034798828940491446,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,388.32,1,1,0.9365956229302007,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,481.7,1,1,0.983854372998106,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,602.18,1,1,0.9727889570283204,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,372.7,0,0,0.2275576277766069,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,552.45,0,0,0.3847270000954532,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,362.57,0,0,0.03508563699140857,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,273.53,1,1,0.8268029162557146,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,276.17,0,0,0.11085439534958602,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,254.22,1,1,0.9502942912004009,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,567.2,1,1,0.9821820099513782,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,274.23,0,0,0.18469444729526519,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,442.54,0,0,0.415950873274664,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,399.99,1,1,0.9513987407577452,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,434.19,1,1,0.8855601702658793,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,200.42,0,0,0.02117185773121559,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,466.73,0,0,0.344466814382787,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,702.22,1,1,0.954814892674701,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,195.34,0,0,0.3316085415267405,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,464.48,1,1,0.994443914713283,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,386.06,1,1,0.9793657142608688,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,369.36,0,0,0.38604054512122016,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,711.31,0,1,0.6271477316441777,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,710.2,0,0,0.4374174865497144,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,154.86,1,1,0.9961199770111336,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,383.56,1,1,0.9988883591577273,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,271.53,1,1,0.9190098832628157,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,344.16,0,0,0.1151192172071031,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,653.18,1,1,0.8930356354759116,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,187.69,0,0,0.1591945400387022,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,204.49,1,1,0.9691219799961771,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,184.47,0,0,0.162758624762479,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,194.22,0,0,0.10577110571744343,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,72.19,0,0,0.0853146199673491,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,181.32,0,0,0.03598897736838078,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,202.08,0,0,0.16601314206436749,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,457.18,0,0,0.3850480318490921,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,245.67,1,1,0.9976851663742989,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,413.65,1,1,0.9833314971811125,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,357.05,0,0,0.3777032301984636,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,202.69,1,1,0.9860514041549757,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,526.05,1,1,0.9836393401211591,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,473.17,1,1,0.9634068842425257,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,335.74,1,1,0.9849367203393272,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,173.81,0,0,0.31874534269834504,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,467.09,1,1,0.983854372998106,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,400.18,0,0,0.30029952476442967,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,619.57,1,1,0.9029298608364817,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,245.18,1,1,0.9971802063693771,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,684.51,0,1,0.634324790234952,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,725.64,1,1,0.9581482260080343,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,349.53,1,1,0.933421913897141,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,286.67,0,0,0.12837630953672072,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,574.27,1,1,0.9547412942038986,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,128.58,0,0,0.07818731399181039,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,334.44,0,0,0.40894647402420065,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,146.76,0,0,0.13674033470339764,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,476.55,1,1,0.9870265121464052,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,140.77,0,0,0.05987070785396628,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,390.1,0,0,0.2963879778750088,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,283.6,0,0,0.12199122558439694,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,67.63,0,0,0.10852028114097009,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,548.86,1,1,0.9834809440711946,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,279.88,0,0,0.2089098021111021,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,724.0,0,1,0.5011236607989621,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,174.19,1,1,0.9776866825218434,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,367.11,0,0,0.12252263267142448,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,263.88,1,1,0.9976958322831746,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,663.74,0,1,0.6286439065627483,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,722.89,0,1,0.5439363403544345,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,321.28,1,1,0.8460860461613661,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,230.99,0,0,0.014419434527503805,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,449.96,0,0,0.3333599464274208,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,656.37,1,1,0.9486530757483541,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,495.86,0,0,0.38889805334109584,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,365.85,0,0,0.4473783542724877,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,694.23,0,1,0.5918997384318228,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,680.42,0,0,0.4305801586601641,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,378.42,0,0,0.30392224488693975,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,435.98,1,1,0.9606261061069871,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,487.88,1,1,0.9533857202213617,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,630.28,1,1,0.9776035712957297,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,351.91,1,1,0.937932259544675,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,249.14,1,1,0.9855285283379822,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,109.44,0,1,0.7473419010781654,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.51,0,1,0.7052775892656256,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,296.74,0,0,0.48737188014625066,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,248.38,0,0,0.13897238144504007,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,725.47,0,0,0.49017168536294686,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,377.73,1,1,0.9999994702688385,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,351.83,1,1,0.9999994702688385,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,378.47,0,0,0.21330680936573707,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,550.13,0,0,0.47200728163718564,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,238.13,1,1,0.9726863939849505,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,366.21,0,0,0.035887255169815994,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,305.96,1,1,0.9871589425615495,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.62,0,0,0.20711075596244286,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,478.53,0,0,0.2792806461097488,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,661.95,0,1,0.6275327954516371,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.54,0,0,0.3230978126936095,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,500.17,0,0,0.2299320718603756,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,543.59,1,1,0.9811092749588902,True
