Coleta,Dia,Vaso,Classe_real,prob_classe_1_saudavel,pred_limiar_050,pred_limiar_0.57
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17394450439072193,0,0
Página8,20,,0,0.17394450439072193,0,0
Página8,20,,0,0.17394450439072193,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17394450439072193,0,0
Página8,20,,0,0.17289490736286403,0,0
Página8,20,,0,0.17394450439072193,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17287843832465588,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.17583077545310444,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16892527537377683,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.170741890011637,0,0
Página8,20,,0,0.170741890011637,0,0
Página8,20,,0,0.170741890011637,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.17176732721354476,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.16858118187266805,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.17065621610243364,0,0
Página8,20,,0,0.16858118187266805,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.1696922929837791,0,0
Página8,20,,0,0.16858118187266805,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16967582394557093,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.1652313795011265,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16745360172334872,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16856471283445984,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16954510499132258,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16732288276910035,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16843399388021146,0,0
Página8,20,,0,0.16732288276910035,0,0
Página8,20,,0,0.16732288276910035,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16634249061223763,0,0
Página8,20,,0,0.16572266099469185,0,0
Página8,20,,0,0.16572266099469185,0,0
Página8,20,,0,0.16461154988358073,0,0
Página8,20,,0,0.1641202683900154,0,0
Página8,20,,0,0.1641202683900154,0,0
Página8,20,,0,0.16300915727890425,0,0
Página8,20,,0,0.16300915727890425,0,0
Página8,20,,0,0.16350043877246961,0,0
Página8,20,,0,0.16238932766135847,0,0
Página8,20,,0,0.16238932766135847,0,0
Página8,20,,0,0.16300915727890425,0,0
Página8,20,,0,0.16189804616779319,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.1632013137904675,0,0
Página8,20,,0,0.1632013137904675,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16431242490157857,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.1629641122338592,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16296411223385923,0,0
Página8,20,,0,0.1618530011227481,0,0
Página8,20,,0,0.1618530011227481,0,0
Página8,20,,0,0.1618530011227481,0,0
Página8,20,,0,0.16407522334497038,0,0
Página8,20,,0,0.1629641122338592,0,0
Página8,20,,0,0.1618530011227481,0,0
Página8,20,,0,0.1618530011227481,0,0
Página8,20,,0,0.1618530011227481,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16345539372742457,0,0
Página8,20,,0,0.16456650483853572,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.1612782165502474,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16074189001163697,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612782165502474,0,0
Página8,20,,0,0.1601671054391363,0,0
Página8,20,,0,0.1612782165502474,0,0
Página8,20,,0,0.1612782165502474,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.16234428261631345,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1601671054391363,0,0
Página8,20,,0,0.1601671054391363,0,0
Página8,20,,0,0.16012206039409121,0,0
Página8,20,,0,0.16012206039409121,0,0
Página8,20,,0,0.16012206039409121,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.1612331715052023,0,0
Página8,20,,0,0.16012206039409121,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.16012206039409121,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.1590109492829801,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15899706039409123,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.1594014075445692,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.16821130233503803,0,0
Página8,20,,0,0.16167301248284083,0,0
Página8,20,,0,0.16051251865568028,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.15923426195069948,0,0
Página8,20,,0,0.1581231508395884,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.1578859492829801,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15803920598796098,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15721702128928638,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15697747759289923,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15721702128928638,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.16821130233503803,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1582764075445692,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.1572146791495075,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15721702128928638,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15721702128928638,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15721702128928638,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15723091017817525,0,0
Página8,20,,0,0.15721702128928638,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
Página8,20,,0,0.15610591017817527,0,0
