linha_original,Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
36356,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,158.94,2828.0,34.3,45.21,11683,18434,373,3227,21144,8849,1
36357,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,159.15,2844.0,34.3,45.11,11703,18461,374,3228,21146,8864,1
36358,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,159.35,2825.0,34.3,45.01,11722,18486,374,3228,21177,8877,1
36359,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,159.56,2791.0,34.3,44.92,11710,18470,371,3227,21154,8869,1
36360,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,159.77,2840.0,34.3,44.83,11714,18473,374,3223,21160,8869,1
36361,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,159.97,2865.0,34.3,44.73,11714,18478,373,3225,21166,8875,1
36362,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,160.18,2840.0,34.3,44.64,11727,18477,374,3225,21150,8873,1
36363,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,160.39,2862.0,34.3,44.55,11734,18486,373,3225,21178,8879,1
36364,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,160.59,2831.0,34.3,44.46,11737,18491,374,3223,21182,8884,1
36365,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,160.8,2817.0,34.3,44.37,11722,18470,374,3223,21187,8885,1
36366,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,161.0,2875.0,34.3,44.29,11734,18484,374,3222,21194,8878,1
36367,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,161.21,2871.0,34.3,44.2,11754,18502,374,3222,21199,8826,1
36368,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,161.43,2808.0,34.3,44.12,11772,18529,375,3222,21063,8886,1
36369,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,161.63,2831.0,34.3,44.03,11759,18513,374,3220,21014,8897,1
36370,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,161.84,2805.0,34.3,43.95,11747,18479,374,3217,21048,8899,1
36371,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,162.04,2827.0,34.3,43.87,11749,18521,373,3220,21055,8897,1
36372,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,162.24,2828.0,34.3,43.8,11775,18523,374,3219,21061,8904,1
36373,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,162.55,2860.0,34.3,43.68,11761,18531,372,3217,21078,8906,1
36374,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,162.76,2821.0,34.3,43.6,11790,18539,374,3209,21074,8908,1
36375,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,162.97,2816.0,34.3,43.53,11797,18386,374,3215,21208,8909,1
36376,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,163.18,2822.0,34.3,43.45,11803,18410,375,3214,21244,8916,1
36377,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,163.38,2778.0,34.3,43.38,11822,18432,376,3215,21195,8901,1
36378,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,163.58,2766.0,34.3,47.32,11663,18298,369,3211,20862,8796,1
36379,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,163.79,2754.0,34.3,54.48,11709,18323,371,3227,20878,8801,1
36380,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,163.99,2779.0,34.3,61.04,11746,18355,372,3247,20901,8801,1
36381,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,164.19,2768.0,34.3,66.89,11762,18349,375,3268,20853,8788,1
36382,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,164.4,2761.0,34.3,72.51,11749,18222,376,3293,21008,8753,1
36383,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,164.6,2810.0,34.3,77.37,11773,18344,378,3320,20854,8746,1
36384,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,164.81,2770.0,34.3,81.64,11765,18224,384,3350,21001,8726,1
36385,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,165.01,2774.0,34.3,85.27,11756,18322,387,3379,20832,8705,1
36386,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,165.22,2781.0,34.3,88.37,11743,18170,388,3401,20978,8679,1
36387,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,165.43,2769.0,34.3,90.65,11728,18149,390,3411,20962,8655,1
36388,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,165.64,2752.0,34.3,92.22,11706,18093,393,3435,20945,8627,1
36389,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,165.85,2768.0,34.3,93.12,11593,18251,393,3447,20920,8598,1
36390,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,166.05,2775.0,34.3,93.44,11550,18200,391,3453,20860,8572,1
36391,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,166.26,2761.0,34.3,93.5,11544,18208,391,3462,20872,8548,1
36392,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,166.47,2769.0,34.3,93.52,11518,18195,392,3467,20856,8524,1
36393,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,166.67,2761.0,34.3,93.52,11489,18180,392,3469,20836,8501,1
36394,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,166.87,2749.0,34.3,93.53,11456,18148,391,3473,20822,8474,1
36395,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,167.08,2846.0,34.3,93.53,11529,18146,387,3473,20803,8464,1
36396,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,167.28,2778.0,34.3,93.52,11417,18126,391,3477,20708,8440,1
36397,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,167.49,2767.0,34.3,93.53,11394,18120,390,3476,20764,8431,1
36398,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,167.69,2782.0,34.3,93.53,11376,18106,389,3479,20752,8414,1
36399,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,167.9,2764.0,34.3,93.53,11450,18091,387,3479,20740,8403,1
36400,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,168.1,2767.0,34.3,93.53,11347,18090,389,3481,20721,8392,1
36401,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,168.31,2769.0,34.3,93.53,11406,18070,387,3480,20708,8375,1
36402,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,168.52,2774.0,34.3,93.53,11407,18030,384,3480,20699,8371,1
36403,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,168.72,2769.0,34.3,93.53,11394,18060,385,3477,20682,8361,1
36404,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,168.92,2782.0,34.3,93.53,11299,18058,388,3473,20676,8356,1
36405,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,169.13,2768.0,34.3,93.53,11379,18050,384,3478,20662,8349,1
36406,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,169.33,2784.0,34.3,93.54,11333,18040,384,3476,20633,8338,1
36407,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,169.53,2790.0,34.3,93.54,11274,18039,387,3463,20605,8334,1
36408,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,169.74,2782.0,34.3,93.53,11354,17886,388,3476,20624,8331,1
36409,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,169.95,2768.0,34.3,93.53,11336,18025,385,3470,20620,8326,1
36410,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,170.15,2778.0,34.3,93.54,11334,18013,386,3477,20615,8322,1
36411,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,170.36,2782.0,34.3,93.54,11344,18020,384,3479,20600,8313,1
36412,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,170.57,2779.0,34.3,93.53,11254,18015,388,3479,20599,8316,1
36413,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,170.76,2759.0,34.3,93.53,11336,18011,385,3479,20565,8302,1
36414,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,170.99,2781.0,34.3,93.53,11331,18008,388,3473,20581,8309,1
36415,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,171.2,2775.0,34.3,93.54,11331,18005,388,3479,20577,8311,1
36416,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,171.41,2812.0,34.3,93.53,11326,17998,389,3484,20526,8302,1
36417,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,171.61,2776.0,34.3,93.53,11325,17996,389,3484,20559,8299,1
36418,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,171.81,2786.0,34.3,93.54,11319,17995,388,3485,20515,8302,1
36419,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,172.02,2773.0,34.3,93.54,11321,17963,388,3485,20550,8298,1
36420,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,172.22,2774.0,34.3,93.54,11312,17991,388,3485,20548,8299,1
38177,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,113.84,2874.0,34.9,93.54,11394,18279,375,3541,20969,8879,1
38178,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,114.04,2861.0,34.9,93.54,11393,18266,375,3540,20940,8869,1
38179,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,114.25,2845.0,34.9,93.54,11392,18273,376,3539,20944,8868,1
38180,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,114.55,2860.0,34.9,93.54,11394,18266,375,3539,20940,8866,1
38181,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,114.76,2906.0,34.9,93.54,11395,18273,376,3538,20944,8864,1
38182,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,114.97,2895.0,34.9,93.54,11394,18234,375,3541,20928,8863,1
38183,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,115.18,2876.0,34.9,93.54,11394,18274,375,3539,20945,8862,1
38184,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,115.38,2875.0,34.9,93.54,11381,18276,376,3542,20953,8853,1
38185,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,115.58,2839.0,34.9,93.54,11395,18275,376,3544,20947,8864,1
38186,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,115.79,2854.0,35.0,93.54,11395,18274,375,3530,20947,8863,1
38187,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,116.0,2858.0,34.9,93.54,11394,18272,376,3542,20940,8860,1
38188,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,116.2,2861.0,35.0,93.54,11396,18275,375,3540,20945,8862,1
38189,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,116.41,2867.0,35.0,93.55,11397,18275,376,3540,20948,8862,1
38190,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,116.62,2882.0,35.0,93.54,11395,18273,375,3545,20943,8862,1
38191,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,116.83,2869.0,35.0,93.54,11397,18278,376,3545,20949,8860,1
38192,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,117.03,2883.0,35.0,93.54,11397,18279,376,3545,20943,8859,1
38193,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,117.24,2895.0,35.0,93.54,11395,18272,376,3546,20950,8860,1
38194,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,117.44,2868.0,35.0,93.54,11394,18275,375,3545,20948,8860,1
38195,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,117.66,2856.0,35.0,93.53,11398,18277,375,3544,20950,8860,1
38196,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,117.88,2847.0,35.0,93.54,11398,18278,376,3546,20950,8798,1
38197,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,118.08,2859.0,35.0,93.54,11396,18281,375,3544,20955,8794,1
38198,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,118.29,2869.0,35.0,93.54,11399,18278,376,3542,20950,8792,1
38199,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,118.49,2893.0,35.0,93.54,11397,18278,375,3546,20946,8793,1
38200,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,118.7,2872.0,35.0,93.54,11399,18277,375,3547,20947,8794,1
38201,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,118.9,2850.0,35.0,93.54,11398,18279,375,3548,20949,8790,1
38202,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,119.12,2871.0,35.0,93.54,11379,18279,376,3545,20801,8854,1
38203,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,119.32,2892.0,35.0,93.54,11400,18281,375,3547,20796,8852,1
38204,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,119.54,2878.0,35.0,93.54,11398,18148,375,3544,20952,8853,1
38205,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,119.75,2819.0,35.0,93.54,11384,18282,374,3550,20952,8853,1
38206,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,119.95,2849.0,35.0,93.54,11305,18290,376,3552,20948,8833,1
38207,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,120.16,2867.0,35.0,92.89,11240,18164,373,3540,20811,8793,1
38208,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,120.36,2848.0,35.0,91.8,11217,18138,372,3541,20751,8764,1
38209,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,120.57,2876.0,35.0,90.87,11300,18137,369,3534,20792,8772,1
38210,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,120.78,2873.0,35.0,90.1,11298,18144,369,3533,20787,8770,1
38211,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,120.98,2847.0,35.0,89.41,11299,18146,367,3529,20785,8768,1
38212,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,121.19,2855.0,35.0,88.78,11297,18154,368,3529,20790,8768,1
38213,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,121.39,2868.0,35.0,88.19,11283,18145,369,3528,20790,8763,1
38214,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,121.6,2879.0,35.0,87.63,11300,18170,368,3520,20796,8771,1
38215,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,121.81,2856.0,35.0,87.08,11299,18169,368,3515,20789,8768,1
38216,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,122.02,2821.0,35.0,86.54,11303,18176,370,3513,20789,8764,1
38217,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,122.23,2841.0,35.1,86.05,11302,18174,370,3509,20793,8764,1
38218,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,122.44,2860.0,35.1,85.56,11305,18168,370,3504,20776,8760,1
38219,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,122.64,2860.0,35.1,85.07,11302,18159,371,3500,20778,8754,1
38220,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,122.85,2852.0,35.1,84.6,11299,18157,370,3497,20764,8748,1
38221,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,123.05,2868.0,35.1,84.14,11298,18151,369,3490,20758,8744,1
38222,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,123.26,2858.0,35.1,83.68,11298,18147,370,3486,20753,8739,1
38223,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,123.46,2850.0,35.1,83.23,11300,18131,369,3474,20727,8728,1
38224,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,123.67,2917.0,35.1,82.78,11302,18150,368,3475,20752,8734,1
38225,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,123.88,2853.0,35.1,82.34,11314,18169,370,3473,20774,8742,1
38226,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,124.09,2853.0,35.1,81.89,11303,18149,369,3464,20674,8730,1
38227,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,124.29,2868.0,35.1,81.48,11305,18147,369,3464,20738,8727,1
38228,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,124.5,2858.0,35.1,81.07,11305,18144,368,3463,20738,8723,1
38229,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,124.71,2835.0,35.1,80.64,11311,18145,369,3460,20741,8718,1
38230,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,124.92,2857.0,35.2,80.24,11310,18138,368,3458,20735,8717,1
38231,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,125.13,2881.0,35.2,79.85,11310,18117,368,3453,20732,8717,1
38232,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,125.33,2861.0,35.2,79.46,11315,18134,367,3450,20722,8715,1
38233,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,125.53,2873.0,35.2,79.08,11305,18106,368,3447,20700,8712,1
38234,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,125.74,2832.0,35.2,78.67,11317,18130,367,3440,20723,8711,1
38235,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,125.94,2872.0,35.2,78.28,11330,18153,367,3442,20748,8721,1
38236,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,126.15,2845.0,35.2,77.89,11315,18129,367,3438,20722,8710,1
38237,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,126.46,2850.0,35.2,77.33,11314,18117,366,3430,20714,8703,1
38238,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,126.67,2850.0,35.2,76.95,11313,18118,365,3415,20716,8704,1
38239,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,126.87,2880.0,35.3,76.57,11313,18119,366,3423,20718,8704,1
38240,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,127.08,2881.0,35.2,76.19,11315,18123,366,3421,20720,8703,1
38241,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,127.29,2854.0,35.3,75.81,11294,18125,365,3417,20720,8702,1
38242,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,127.49,2909.0,35.3,75.44,11311,18129,365,3404,20717,8701,1
38243,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,127.7,2840.0,35.3,75.06,11304,18127,364,3410,20692,8693,1
38244,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,127.91,2882.0,35.3,74.7,11311,18127,365,3403,20717,8637,1
38245,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,128.12,2860.0,35.3,74.36,11307,18121,364,3402,20714,8658,1
38246,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,128.32,2857.0,35.3,74.01,11307,18126,364,3400,20713,8636,1
38247,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,128.53,2879.0,35.3,73.68,11311,18126,363,3397,20716,8685,1
38248,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,128.74,2852.0,35.3,73.33,11306,18119,363,3394,20677,8637,1
38249,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,128.94,2870.0,35.3,72.97,11307,18120,364,3386,20571,8703,1
38250,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,129.15,2900.0,35.3,72.63,11307,18125,363,3383,20606,8707,1
38251,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,129.35,2879.0,35.3,72.28,11309,18127,362,3381,20563,8707,1
38252,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,129.56,2914.0,35.3,71.93,11308,18129,362,3378,20555,8709,1
38253,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,129.77,2900.0,35.3,71.58,11311,18108,362,3377,20541,8714,1
38254,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,129.98,2881.0,35.3,71.22,11310,18003,362,3375,20719,8717,1
38255,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,130.18,2907.0,35.3,70.9,11306,18002,362,3373,20725,8718,1
38256,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,130.4,2891.0,35.3,70.53,11224,18133,362,3371,20720,8721,1
38257,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,130.61,2878.0,35.3,70.18,11222,18128,361,3365,20717,8724,1
38258,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,130.82,2893.0,35.3,69.84,11304,18128,357,3366,20715,8719,1
38259,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,131.02,2838.0,35.3,69.5,11304,18130,359,3365,20717,8720,1
38260,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,131.23,2857.0,35.3,69.17,11302,18119,358,3363,20718,8721,1
38261,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,131.43,2861.0,35.3,68.83,11297,18124,357,3358,20719,8701,1
38262,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,131.63,2864.0,35.3,68.5,11289,18101,357,3355,20691,8720,1
38263,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,131.85,2895.0,35.3,68.17,11296,18124,359,3351,20716,8719,1
38264,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,132.05,2775.0,35.3,67.84,11282,17953,359,3349,20465,8608,1
38265,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,132.26,2797.0,35.3,72.58,11151,17875,353,3340,20436,8587,1
38266,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,132.47,2805.0,35.3,77.83,11184,17908,354,3351,20473,8593,1
38267,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,132.67,2812.0,35.3,82.26,11212,17931,356,3362,20508,8590,1
38268,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,132.88,2807.0,35.2,85.99,11235,17951,357,3388,20518,8589,1
38269,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,133.08,2801.0,35.3,88.95,11251,17954,359,3405,20539,8580,1
38270,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,133.3,2857.0,35.3,91.17,11273,17980,361,3421,20562,8577,1
38271,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,133.5,2836.0,35.3,92.59,11280,17986,361,3433,20560,8567,1
38272,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,133.7,2825.0,35.3,93.27,11276,17977,362,3442,20541,8549,1
38273,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,133.91,2800.0,35.3,93.49,11277,17981,362,3449,20564,8540,1
38274,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,134.12,2860.0,35.3,93.52,11268,17966,362,3457,20548,8527,1
38275,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,134.32,2815.0,35.3,93.52,11258,17961,362,3459,20548,8512,1
38276,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,134.53,2839.0,35.3,93.53,11248,17957,362,3462,20472,8498,1
38277,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,134.74,2800.0,35.3,93.53,11217,17954,362,3463,20529,8484,1
38278,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,134.94,2861.0,35.3,93.53,11229,17948,362,3466,20525,8478,1
38279,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,135.15,2801.0,35.3,93.53,11217,17942,362,3467,20513,8466,1
38280,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,135.35,2825.0,35.3,93.54,11213,17939,361,3469,20510,8456,1
38281,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,135.55,2786.0,35.3,93.54,11185,17933,361,3471,20507,8447,1
38282,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,135.75,2802.0,35.3,93.53,11186,17910,362,3473,20501,8434,1
38283,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,135.97,2820.0,35.3,93.54,11195,17929,362,3473,20498,8435,1
38284,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,136.18,2808.0,35.3,93.54,11188,17921,361,3474,20491,8426,1
38285,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,136.39,2789.0,35.3,93.53,11187,17924,362,3474,20487,8423,1
38286,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,136.59,2802.0,35.3,93.54,11185,17919,361,3478,20486,8418,1
38287,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,136.81,2788.0,35.3,93.53,11186,17921,361,3475,20480,8414,1
38288,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,137.01,2822.0,35.3,93.54,11183,17913,361,3478,20471,8410,1
38289,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,137.21,2804.0,35.3,93.53,11180,17920,361,3479,20472,8403,1
38290,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,137.43,2856.0,35.3,93.53,11180,17913,361,3478,20467,8401,1
38291,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,137.63,2817.0,35.3,93.54,11157,17900,361,3474,20459,8374,1
38292,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,137.84,2808.0,35.3,93.53,11163,17903,360,3478,20426,8384,1
38293,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,138.05,2827.0,35.3,93.54,11173,17902,361,3483,20447,8331,1
38294,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,138.25,2828.0,35.3,93.53,11172,17902,361,3484,20456,8391,1
38295,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,138.56,2807.0,35.3,93.53,11176,17904,361,3482,20443,8327,1
38296,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,138.77,2808.0,35.3,93.54,11180,17903,361,3485,20449,8328,1
38297,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,138.99,2817.0,35.3,93.54,11178,17909,361,3485,20304,8386,1
38298,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,139.19,2836.0,35.3,93.54,11182,17835,362,3418,20446,8386,1
38299,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,139.4,2820.0,35.3,93.54,11183,17783,362,3486,20447,8388,1
38300,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,139.6,2806.0,35.3,93.54,11183,17842,362,3487,20447,8389,1
38301,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,139.8,2802.0,35.3,93.54,11178,17779,362,3484,20452,8377,1
38302,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,140.01,2808.0,35.3,93.54,11194,17791,362,3489,20449,8390,1
38303,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,140.22,2805.0,35.3,93.54,11186,17803,361,3491,20439,8385,1
40474,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,293.25,305.0,34.1,93.87,8903,19013,1683,4453,20657,13067,1
40475,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,293.5,301.0,34.1,93.87,8920,19025,1683,4456,20654,13068,1
40476,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,293.74,309.0,34.1,93.87,8921,19025,1682,4454,20657,13069,1
40477,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,293.99,310.0,34.1,93.87,8926,19003,1684,4455,20657,13070,1
40478,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,294.23,307.0,34.1,93.86,8914,19039,1684,4455,20625,13073,1
40479,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,294.48,308.0,34.1,93.87,8902,19062,1685,4457,20658,13080,1
40480,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,294.73,302.0,34.1,93.87,8927,19061,1685,4460,20655,13058,1
40481,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,294.97,310.0,34.1,93.86,8925,19065,1684,4457,20651,13078,1
40482,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,295.22,302.0,34.1,93.87,8930,19067,1689,4455,20648,13086,1
40483,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,295.46,305.0,34.1,93.86,8936,19049,1685,4459,20650,13092,1
40484,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,295.71,304.0,34.1,93.87,8898,19075,1685,4463,20653,13098,1
40485,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,295.95,303.0,34.1,93.86,8938,19084,1686,4460,20652,13092,1
