Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,174.16,161.0,26.6,93.71,5726,13600,235,2563,18365,10123,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,174.4,162.0,26.6,93.71,5718,13531,237,2561,18342,10100,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,174.68,154.0,26.6,93.7,5709,13536,235,2560,18317,10082,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,174.91,156.0,26.6,93.71,5708,13496,235,2561,18344,10080,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,175.15,159.0,26.6,93.71,5740,13596,239,2563,18404,10121,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,175.38,164.0,26.6,93.71,5730,13540,237,2563,18348,10104,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,175.62,155.0,26.6,93.71,5737,13530,238,2562,18477,10137,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,175.85,154.0,26.6,93.7,5720,13573,235,2559,18369,10091,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,176.09,157.0,26.6,93.71,5745,13645,237,2559,18475,10179,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,176.32,164.0,26.5,93.7,5729,13602,236,2559,18418,10142,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,176.55,158.0,26.6,93.7,5762,13662,239,2562,18531,10208,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,176.82,155.0,26.6,93.7,5754,13651,239,2563,18473,10180,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,177.06,161.0,26.6,93.71,5755,13643,240,2564,18451,10190,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,177.29,154.0,26.6,93.7,5769,13670,240,2566,18508,10211,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,177.53,153.0,26.6,93.7,5795,13730,242,2569,18590,10263,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,177.76,158.0,26.6,93.7,5799,13724,241,2569,18595,10251,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,178.03,162.0,26.6,93.71,5797,13712,243,2568,18543,10257,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,178.26,161.0,26.6,93.71,5800,13720,242,2567,18576,10285,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,178.5,160.0,26.6,93.71,5803,13695,243,2569,18568,10290,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,178.73,155.0,26.6,93.7,5815,13741,243,2569,18600,10321,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,178.97,161.0,26.6,93.7,5821,13749,244,2568,18606,10328,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,179.2,159.0,26.6,93.71,5823,13744,244,2570,18584,10336,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,179.44,156.0,26.6,93.71,5836,13675,244,2572,18716,10382,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,179.67,161.0,26.6,93.71,5837,13621,244,2571,18710,10390,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,179.9,162.0,26.6,93.7,5841,13629,245,2572,18711,10397,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,180.18,154.0,26.6,93.71,5856,13811,246,2573,18626,10399,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,180.41,148.0,26.6,93.71,5857,13798,245,2574,18630,10409,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,180.65,155.0,26.6,93.7,5863,13814,247,2573,18659,10436,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,180.88,160.0,26.6,93.71,5863,13812,246,2572,18652,10433,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,181.12,158.0,26.7,93.71,5865,13797,246,2571,18639,10437,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,181.38,158.0,26.6,93.7,5849,13766,245,2575,18622,10427,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,181.61,159.0,26.7,93.7,5858,13760,244,2574,18605,10429,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,181.84,159.0,26.7,93.71,5856,13758,244,2574,18597,10429,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,182.07,156.0,26.7,93.7,5852,13751,244,2574,18579,10425,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,182.31,158.0,26.7,93.71,5845,13731,243,2571,18574,10421,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,182.54,159.0,26.7,93.71,5838,13708,244,2570,18532,10404,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,182.78,159.0,26.7,93.7,5837,13716,243,2572,18557,10407,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,183.01,156.0,26.7,93.71,5825,13715,243,2571,18554,10416,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,183.24,156.0,26.7,93.71,5834,13702,242,2570,18557,10436,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,183.54,162.0,26.7,93.71,5825,13698,242,2567,18525,10406,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,183.77,159.0,26.7,93.71,5825,13713,241,2568,18526,10411,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,184.0,163.0,26.7,93.7,5819,13691,241,2567,18528,10414,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,184.24,157.0,26.7,93.71,5798,13542,240,2566,18577,10411,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,184.63,159.0,26.7,93.71,5806,13535,238,2564,18544,10398,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,185.18,157.0,26.7,93.7,5805,13532,236,2561,18584,10390,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,185.58,155.0,26.7,93.71,5808,13677,235,2562,18528,10395,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,185.81,159.0,26.7,93.71,5809,13644,237,2561,18544,10407,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,186.05,157.0,26.7,93.7,5805,13657,235,2560,18521,10388,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,186.28,157.0,26.7,93.7,5800,13628,234,2558,18523,10377,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,186.51,158.0,26.7,93.7,5796,13641,234,2558,18502,10373,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,186.76,162.0,26.7,93.71,5792,13633,231,2557,18490,10386,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,187.0,155.0,26.7,93.71,5779,13467,230,2554,18533,10360,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,187.23,157.0,26.7,93.71,5769,13466,228,2553,18567,10389,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,187.46,151.0,26.7,93.71,5782,13455,227,2554,18561,10364,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,187.7,153.0,26.7,93.71,5777,13269,225,2554,18568,10370,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,187.98,161.0,26.7,93.71,5786,13454,226,2553,18595,10377,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,188.22,155.0,26.7,93.71,5775,13447,226,2552,18574,10377,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,188.45,159.0,26.7,93.7,5796,13492,228,2556,18637,10404,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,188.68,162.0,26.7,93.71,5779,13430,226,2554,18602,10385,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,188.92,153.0,26.7,93.71,5791,13465,227,2556,18612,10375,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,189.16,155.0,26.8,93.71,5788,13502,229,2558,18650,10412,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,189.39,153.0,26.8,93.71,5791,13467,229,2558,18584,10371,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,189.62,164.0,26.8,93.71,5803,13538,231,2561,18640,10411,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,189.85,160.0,26.8,93.7,5771,13446,230,2558,18514,10384,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,190.14,166.0,26.7,93.71,5807,13542,233,2560,18664,10426,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,190.38,163.0,26.8,93.71,5799,13500,233,2560,18644,10415,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,190.61,159.0,26.8,93.7,5798,13500,231,2560,18599,10386,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,190.84,154.0,26.8,93.71,5770,13443,231,2559,18560,10360,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,191.08,155.0,26.8,93.71,5756,13400,229,2555,18519,10358,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,191.32,156.0,26.8,93.7,5761,13433,230,2556,18546,10365,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,191.56,157.0,26.8,93.71,5781,13484,233,2560,18612,10390,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,191.79,154.0,26.8,93.71,5763,13409,233,2556,18517,10336,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,192.03,153.0,26.8,93.7,5751,13439,231,2557,18561,10362,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,192.28,158.0,26.8,93.71,5776,13467,233,2559,18575,10336,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,192.61,160.0,26.8,93.7,5726,13370,228,2553,18466,10291,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,192.84,159.0,26.8,93.7,5763,13484,232,2559,18625,10381,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,193.07,159.0,26.8,93.71,5787,13512,233,2561,18650,10410,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,193.32,155.0,26.8,93.7,5784,13510,234,2559,18650,10393,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,193.55,156.0,26.8,93.7,5794,13508,234,2563,18668,10406,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,193.78,158.0,26.8,93.71,5820,13587,237,2567,18745,10461,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,194.02,157.0,26.8,93.7,5825,13591,237,2567,18756,10466,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,194.25,157.0,26.8,93.71,5828,13587,238,2567,18744,10453,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,194.51,162.0,26.8,93.71,5835,13599,239,2567,18738,10477,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,194.75,158.0,26.8,93.69,5830,13585,238,2568,18730,10473,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,194.98,159.0,26.9,93.7,5832,13575,238,2567,18731,10476,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,195.22,164.0,26.8,93.71,5846,13607,240,2570,18767,10503,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,195.48,165.0,26.8,93.7,5843,13596,240,2569,18762,10503,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,195.75,152.0,26.8,93.71,5856,13600,241,2569,18786,10526,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,196.0,157.0,26.9,93.71,5863,13635,243,2570,18767,10539,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,196.25,157.0,26.8,93.7,5867,13629,243,2570,18795,10540,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,196.5,154.0,26.9,93.7,5869,13632,242,2570,18791,10550,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,196.8,162.0,26.8,93.7,5874,13647,242,2571,18800,10560,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,197.06,161.0,26.9,93.7,5876,13650,243,2568,18795,10564,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,197.31,153.0,26.9,93.69,5878,13662,242,2572,18797,10575,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,197.56,155.0,26.9,93.7,5871,13670,243,2572,18789,10579,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,197.84,154.0,26.9,93.71,5885,13683,244,2572,18760,10581,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,198.09,162.0,26.9,93.7,5879,13660,243,2571,18765,10572,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,198.34,152.0,26.9,93.7,5880,13657,242,2570,18771,10576,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,198.59,163.0,26.9,93.71,5889,13676,244,2572,18768,10571,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,199.0,157.0,26.9,93.7,5870,13636,243,2572,18818,10590,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,199.56,157.0,26.9,93.7,5849,13599,241,2569,18677,10531,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,199.98,159.0,26.8,93.7,5843,13599,241,2566,18665,10541,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,200.23,157.0,26.9,93.7,5849,13619,242,2568,18713,10547,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,200.48,161.0,26.9,93.7,5848,13613,242,2569,18681,10528,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,200.73,163.0,26.9,93.7,5845,13640,243,2569,18692,10538,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,200.99,162.0,26.9,93.71,5840,13636,244,2569,18749,10537,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,201.26,158.0,26.9,93.7,5830,13607,241,2565,18668,10496,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,201.51,153.0,26.9,93.7,5823,13571,240,2568,18620,10500,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,201.76,161.0,26.9,93.71,5827,13582,240,2569,18633,10490,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,202.01,164.0,26.9,93.7,5839,13612,242,2570,18667,10513,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,202.32,158.0,26.9,93.7,5841,13621,242,2569,18699,10518,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,202.57,162.0,26.9,93.71,5829,13624,242,2569,18698,10515,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,202.82,161.0,26.9,93.71,5835,13626,242,2568,18682,10503,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,203.07,154.0,26.9,93.71,5829,13608,241,2566,18643,10497,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,203.33,155.0,26.9,93.71,5846,13628,243,2570,18713,10520,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,203.58,157.0,27.0,93.71,5868,13676,244,2572,18777,10535,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,203.83,160.0,26.9,93.71,5860,13668,243,2572,18744,10531,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,204.08,159.0,27.0,93.7,5825,13580,241,2567,18671,10470,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,204.34,152.0,27.0,93.7,5832,13608,243,2566,18684,10497,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,204.6,159.0,27.0,93.7,5847,13630,242,2569,18702,10526,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,204.85,153.0,27.0,93.7,5863,13632,244,2570,18735,10522,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,205.11,158.0,27.0,93.7,5838,13584,242,2571,18688,10482,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,205.36,162.0,27.0,93.7,5855,13667,243,2571,18812,10549,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,205.66,158.0,27.0,93.71,5855,13628,243,2571,18764,10531,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,205.91,161.0,27.0,93.71,5855,13625,245,2570,18749,10536,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,206.16,163.0,27.0,93.71,5836,13595,242,2569,18691,10495,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,206.41,155.0,27.0,93.7,5866,13652,245,2573,18795,10550,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,206.69,161.0,27.0,93.7,5857,13654,243,2569,18652,10473,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,206.94,159.0,27.0,93.71,5855,13677,245,2573,18695,10487,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,207.2,152.0,27.0,93.71,5859,13696,245,2571,18758,10538,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,207.45,159.0,27.0,93.71,5866,13720,245,2573,18753,10537,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,207.7,162.0,27.0,93.7,5868,13714,244,2571,18754,10538,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,207.96,156.0,27.0,93.69,5872,13731,247,2576,18780,10554,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,208.21,161.0,27.0,93.71,5868,13730,246,2575,18788,10556,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,208.46,158.0,27.0,93.71,5880,13671,248,2576,18837,10570,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,208.72,154.0,27.0,93.71,5871,13729,249,2574,18777,10555,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,209.0,152.0,27.0,93.71,5882,13729,249,2577,18776,10567,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,209.25,154.0,27.0,93.71,5872,13669,247,2576,18800,10559,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,209.5,156.0,27.0,93.71,5866,13614,247,2576,18812,10549,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,209.76,161.0,27.0,93.71,5872,13625,247,2574,18818,10560,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,210.06,158.0,27.0,93.7,5867,13645,248,2572,18774,10545,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,210.31,160.0,27.0,93.71,5875,13660,249,2574,18788,10543,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,210.57,155.0,27.0,93.7,5879,13716,248,2576,18777,10552,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,210.82,164.0,27.0,93.71,5881,13775,249,2578,18749,10551,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,211.07,159.0,27.0,93.7,5878,13787,249,2577,18783,10564,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,211.32,154.0,27.0,93.7,5902,13872,251,2580,18780,10574,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,211.57,162.0,27.0,93.71,5893,13808,250,2577,18756,10563,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,211.82,158.0,27.0,93.71,5885,13854,250,2576,18752,10555,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,212.08,161.0,27.0,93.71,5893,13841,251,2576,18725,10565,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,212.35,164.0,27.0,93.71,5898,13854,251,2580,18785,10578,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,212.6,157.0,27.0,93.71,5900,13845,251,2581,18784,10577,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,212.85,156.0,27.0,93.7,5896,13845,252,2580,18752,10573,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,213.1,162.0,27.0,93.7,5894,13851,251,2580,18730,10570,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,213.41,157.0,27.0,93.71,5892,13837,251,2578,18726,10561,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,213.66,159.0,27.0,93.71,5897,13851,252,2578,18764,10575,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,213.91,145.0,27.0,93.71,5903,13865,253,2578,18775,10562,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,214.32,161.0,27.0,93.71,5910,13882,253,2582,18796,10570,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,214.88,156.0,27.0,93.71,5902,13875,253,2580,18789,10577,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,215.3,161.0,27.0,93.71,5907,13873,253,2581,18784,10578,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,215.6,159.0,27.0,93.71,5906,13868,252,2580,18780,10584,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,215.85,162.0,27.0,93.7,5913,13878,253,2582,18803,10584,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,216.1,153.0,27.0,93.7,5919,13875,256,2581,18815,10590,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,216.35,159.0,27.0,93.69,5938,13933,257,2584,18872,10623,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,216.66,153.0,27.0,93.71,5931,13916,255,2582,18837,10614,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,216.91,163.0,27.0,93.7,5917,13898,256,2584,18828,10594,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,217.16,157.0,27.0,93.7,5929,13904,254,2583,18834,10598,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,217.41,157.0,27.0,93.7,5940,13899,257,2585,18869,10625,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,217.66,169.0,27.0,93.7,5943,13979,256,2585,18818,10609,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,217.91,160.0,27.0,93.7,5947,14004,257,2585,18803,10626,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,218.16,159.0,27.0,93.7,5947,14001,257,2585,18813,10607,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,218.41,160.0,27.0,93.71,5955,13986,258,2587,18871,10626,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,218.68,160.0,27.0,93.7,5956,13973,258,2586,18870,10664,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,218.95,160.0,27.0,93.7,5945,13916,257,2587,18838,10621,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,219.2,155.0,27.2,93.71,5956,14031,258,2586,18825,10618,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,219.45,164.0,27.2,93.7,5963,13975,259,2588,18817,10625,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,219.7,159.0,27.2,93.7,5982,14016,260,2587,18870,10631,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,220.0,156.0,27.2,93.7,5949,13943,257,2585,18830,10615,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,220.25,155.0,27.0,93.7,5950,14027,258,2585,18794,10616,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,220.5,162.0,27.2,93.71,5958,14051,259,2585,18830,10630,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,220.76,155.0,27.2,93.68,5949,13976,258,2586,18827,10624,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,221.01,156.0,27.2,93.71,5949,13965,257,2586,18831,10602,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,221.26,163.0,27.2,93.71,5946,13958,257,2587,18815,10595,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,221.51,156.0,27.2,93.7,5953,14051,258,2588,18800,10608,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,221.76,154.0,27.2,93.71,5950,13977,259,2585,18819,10591,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,222.02,161.0,27.2,93.7,5973,14056,261,2589,18920,10661,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,222.31,156.0,27.2,93.71,5963,13996,259,2587,18839,10587,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,222.56,158.0,27.2,93.7,5967,14088,260,2587,18805,10584,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,222.81,158.0,27.2,93.71,5959,13996,259,2587,18818,10581,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,223.06,156.0,27.2,93.7,5966,14017,259,2588,18855,10597,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,223.36,163.0,27.2,93.71,5967,14092,259,2586,18797,10584,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,223.62,160.0,27.2,93.7,5956,13994,260,2585,18842,10580,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,223.87,154.0,27.2,93.7,5951,13997,259,2583,18835,10578,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,224.12,161.0,27.2,93.7,5969,14108,260,2586,18813,10583,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,224.42,165.0,27.2,93.7,5969,14035,261,2588,18871,10593,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,224.68,155.0,27.2,93.7,5968,14013,261,2590,18850,10587,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,224.93,155.0,27.2,93.7,5959,14008,261,2588,18826,10574,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,225.18,155.0,27.2,93.7,5963,14102,261,2587,18781,10545,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,225.53,166.0,27.2,93.7,5963,14122,260,2587,18807,10560,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,225.78,158.0,27.2,93.7,5965,14044,261,2589,18859,10576,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,226.04,153.0,27.2,93.71,5956,14007,260,2589,18831,10559,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,226.29,153.0,27.2,93.7,5959,14016,261,2589,18846,10569,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,226.54,160.0,27.2,93.7,5955,14002,261,2589,18816,10561,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,226.79,158.0,27.2,93.7,5958,14112,262,2589,18783,10546,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,227.04,159.0,27.2,93.7,5945,14077,261,2588,18786,10536,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,227.29,157.0,27.2,93.7,5963,14115,262,2589,18807,10552,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,227.55,153.0,27.2,93.71,5967,14108,262,2589,18812,10576,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,227.83,161.0,27.3,93.7,5968,14054,263,2584,18869,10568,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,228.08,152.0,27.3,93.7,5956,14021,262,2581,18843,10546,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,228.33,159.0,27.3,93.68,5965,14042,264,2586,18871,10562,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,228.58,154.0,27.3,93.7,5952,14016,263,2589,18847,10549,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,228.89,156.0,27.3,93.71,5967,14142,264,2592,18890,10555,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,229.14,157.0,27.3,93.71,5980,14155,266,2593,18855,10568,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,229.39,158.0,27.3,93.71,5982,14151,266,2592,18857,10571,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,229.8,165.0,27.3,93.71,5979,14114,266,2591,18838,10543,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,230.37,154.0,27.3,93.7,5968,14047,265,2592,18876,10563,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,230.93,159.0,27.3,93.7,5971,14051,265,2588,18867,10558,0
dia 12 - Soja Heterodera Vaso 6,12.0,6.0,231.18,155.0,27.3,93.71,5973,14135,267,2591,18818,10550,0
