linha_original,Coleta,Dia,Vaso,Tempo,Soil,Temp.,Pres.,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
49275,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,323.71,222.0,40.9,69.35,7362.0,13719.0,843.0,4280.0,20776.0,11679.0,1
49276,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,323.95,225.0,40.9,69.32,7357.0,13703.0,840.0,4281.0,20782.0,11670.0,1
49277,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.2,225.0,40.9,69.29,7351.0,13661.0,838.0,4278.0,20771.0,11661.0,1
49278,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.5,223.0,40.9,69.25,7348.0,13695.0,837.0,4277.0,20735.0,11650.0,1
49279,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.74,221.0,40.9,69.22,7336.0,13656.0,834.0,4275.0,20768.0,11641.0,1
49280,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,324.99,228.0,40.9,69.19,7338.0,13708.0,832.0,4275.0,20756.0,11631.0,1
49281,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.23,224.0,40.9,69.17,7304.0,13731.0,827.0,4267.0,20743.0,11621.0,1
49282,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.48,233.0,40.9,69.13,7292.0,13743.0,827.0,4266.0,20749.0,11614.0,1
49283,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.73,260.0,40.9,69.1,7236.0,13799.0,836.0,4275.0,20708.0,11604.0,1
49284,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,325.97,220.0,40.9,69.07,7307.0,13801.0,845.0,4287.0,20705.0,11596.0,1
49285,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,326.22,219.0,41.0,69.05,7304.0,13773.0,845.0,4287.0,20709.0,11587.0,1
49286,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,326.46,222.0,40.9,69.02,7300.0,13785.0,847.0,4288.0,20692.0,11578.0,1
49287,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,326.76,223.0,41.0,68.99,7305.0,13711.0,846.0,4287.0,20703.0,11567.0,1
49288,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.01,223.0,41.0,68.97,7305.0,13744.0,845.0,4288.0,20695.0,11559.0,1
49289,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.25,223.0,41.0,68.95,7308.0,14279.0,847.0,4286.0,20542.0,11534.0,1
49290,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.5,216.0,41.0,68.92,7359.0,14091.0,857.0,4300.0,20572.0,11543.0,1
49291,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,327.76,218.0,40.9,73.15,7449.0,13868.0,881.0,4317.0,20617.0,11510.0,1
49292,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.01,223.0,40.9,79.4,7493.0,13047.0,890.0,4329.0,20863.0,11508.0,1
49293,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.25,222.0,40.9,84.39,7542.0,13086.0,906.0,4340.0,20837.0,11489.0,1
49294,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.5,233.0,41.0,88.28,7547.0,13148.0,922.0,4356.0,20738.0,11452.0,1
49295,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,328.74,228.0,41.0,91.02,7548.0,13158.0,934.0,4371.0,20677.0,11408.0,1
49296,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.03,230.0,41.0,92.97,7542.0,13176.0,933.0,4368.0,20571.0,11356.0,1
49297,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.27,230.0,41.0,93.64,7595.0,13056.0,939.0,4374.0,20513.0,11311.0,1
49298,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.51,226.0,41.0,93.75,7502.0,13150.0,931.0,4367.0,20433.0,11269.0,1
49299,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,329.76,230.0,41.0,93.77,7544.0,13042.0,935.0,4367.0,20349.0,11233.0,1
49300,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.03,225.0,41.0,93.77,7534.0,13019.0,935.0,4369.0,20292.0,11195.0,1
49301,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.28,222.0,41.0,93.77,7526.0,12983.0,933.0,4365.0,20268.0,11166.0,1
49302,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.52,222.0,41.0,93.77,7515.0,12935.0,930.0,4363.0,20231.0,11139.0,1
49303,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,330.77,231.0,41.0,93.77,7521.0,12993.0,931.0,4367.0,20177.0,11116.0,1
49304,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.02,230.0,41.0,93.77,7510.0,12986.0,931.0,4363.0,20149.0,11095.0,1
49305,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.26,221.0,41.0,93.77,7497.0,12956.0,929.0,4361.0,20125.0,11077.0,1
49306,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.5,228.0,41.0,93.78,7487.0,12947.0,928.0,4360.0,20112.0,11063.0,1
49307,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,331.75,209.0,41.0,93.77,7465.0,12952.0,926.0,4359.0,20092.0,11050.0,1
49308,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.0,224.0,41.0,93.77,7450.0,12905.0,922.0,4357.0,20088.0,11037.0,1
49309,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.29,224.0,41.0,93.77,7433.0,12936.0,922.0,4357.0,20059.0,11027.0,1
49310,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.64,219.0,41.0,93.77,7426.0,12892.0,923.0,4357.0,20045.0,11017.0,1
49311,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,332.87,212.0,41.0,93.77,7463.0,13037.0,934.0,4368.0,20036.0,11011.0,1
49312,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.1,213.0,41.0,93.77,7441.0,13000.0,928.0,4361.0,20010.0,10985.0,1
49313,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.37,225.0,41.1,93.78,7449.0,13010.0,930.0,4361.0,20003.0,11002.0,1
49314,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.6,223.0,41.0,93.78,7424.0,12963.0,928.0,4361.0,20011.0,10984.0,1
49315,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,333.83,215.0,41.0,93.78,7425.0,12979.0,929.0,4364.0,19996.0,10998.0,1
49316,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.06,210.0,41.1,93.77,7429.0,12950.0,931.0,4361.0,20002.0,11003.0,1
49317,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.3,239.0,41.1,93.77,7436.0,12985.0,932.0,4364.0,19991.0,11011.0,1
49318,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.54,218.0,41.1,93.78,7442.0,13018.0,932.0,4362.0,19982.0,11010.0,1
49319,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,334.77,218.0,41.1,93.77,7441.0,13011.0,933.0,4363.0,19987.0,11008.0,1
49320,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.0,220.0,41.1,93.77,7435.0,13006.0,934.0,4369.0,19988.0,11008.0,1
49321,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.23,224.0,41.0,93.78,7432.0,12985.0,931.0,4368.0,19990.0,11008.0,1
49322,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.46,233.0,41.1,93.78,7382.0,13002.0,931.0,4361.0,20000.0,11007.0,1
49323,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.7,214.0,41.1,93.78,7417.0,12991.0,935.0,4368.0,19996.0,11008.0,1
49324,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,335.92,240.0,41.1,93.78,7422.0,12979.0,938.0,4367.0,20009.0,11008.0,1
49325,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.15,226.0,41.0,93.77,7421.0,13003.0,933.0,4367.0,20002.0,11009.0,1
49326,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.38,235.0,41.1,93.78,7409.0,12941.0,934.0,4370.0,19987.0,11010.0,1
49327,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.63,221.0,41.1,93.77,7420.0,12990.0,935.0,4369.0,20015.0,11010.0,1
49328,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,336.86,239.0,41.1,93.78,7424.0,12955.0,936.0,4367.0,20000.0,11011.0,1
50921,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,740.86,170.0,44.2,93.78,8486.0,15222.0,1111.0,4713.0,21369.0,13165.0,1
50922,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.09,189.0,44.2,93.77,8485.0,15231.0,1109.0,4716.0,21371.0,13166.0,1
50923,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.32,168.0,44.2,93.78,8486.0,15232.0,1111.0,4714.0,21371.0,13166.0,1
50924,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.55,177.0,44.3,93.77,8486.0,15234.0,1111.0,4716.0,21371.0,13167.0,1
50925,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,741.78,183.0,44.2,93.77,8486.0,15233.0,1111.0,4713.0,21343.0,13168.0,1
50926,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.0,164.0,44.2,93.77,8486.0,15235.0,1110.0,4717.0,21371.0,13169.0,1
50927,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.23,169.0,44.3,93.77,8486.0,15236.0,1112.0,4716.0,21370.0,13169.0,1
50928,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.46,185.0,44.2,93.78,8481.0,15235.0,1112.0,4714.0,21377.0,13175.0,1
50929,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.69,185.0,44.3,93.77,8484.0,15234.0,1112.0,4715.0,21372.0,13155.0,1
50930,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,742.92,192.0,44.3,93.78,8472.0,15233.0,1112.0,4717.0,21374.0,13173.0,1
50931,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.15,171.0,44.3,93.78,8474.0,15191.0,1110.0,4715.0,21387.0,13173.0,1
50932,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.38,178.0,44.3,93.77,8490.0,15259.0,1114.0,4716.0,21362.0,13174.0,1
50933,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.61,184.0,44.3,93.77,8497.0,15276.0,1115.0,4720.0,21368.0,13180.0,1
50934,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,743.84,173.0,44.3,93.77,8493.0,15269.0,1115.0,4719.0,21364.0,13177.0,1
50935,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.08,180.0,44.3,93.77,8496.0,15271.0,1115.0,4720.0,21364.0,13178.0,1
50936,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.31,169.0,44.3,93.78,8495.0,15268.0,1115.0,4718.0,21366.0,13179.0,1
50937,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.54,163.0,44.3,93.77,8497.0,15273.0,1115.0,4721.0,21347.0,13180.0,1
50938,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,744.77,164.0,44.3,93.77,8496.0,15265.0,1113.0,4721.0,21360.0,13180.0,1
50939,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.0,173.0,44.3,93.77,8494.0,15261.0,1115.0,4719.0,21370.0,13181.0,1
50940,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.23,163.0,44.3,93.78,8494.0,15262.0,1114.0,4719.0,21369.0,13182.0,1
50941,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.46,173.0,44.3,93.77,8495.0,15263.0,1115.0,4719.0,21369.0,13164.0,1
50942,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.69,192.0,44.3,93.78,8477.0,15240.0,1115.0,4721.0,21378.0,13183.0,1
50943,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,745.91,180.0,44.3,93.77,8481.0,15237.0,1115.0,4718.0,21369.0,13185.0,1
50944,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.15,178.0,44.3,93.78,8487.0,15234.0,1115.0,4716.0,21378.0,13185.0,1
50945,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.38,177.0,44.3,93.77,8475.0,15184.0,1112.0,4714.0,21396.0,13169.0,1
50946,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.6,194.0,44.3,93.77,8467.0,15185.0,1112.0,4717.0,21393.0,13186.0,1
50947,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,746.83,193.0,44.3,93.78,8484.0,15193.0,1113.0,4716.0,21390.0,13187.0,1
50948,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.06,178.0,44.3,93.77,8496.0,15256.0,1117.0,4718.0,21370.0,13189.0,1
50949,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.35,180.0,44.3,93.78,8504.0,15265.0,1116.0,4720.0,21371.0,13190.0,1
50950,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.58,169.0,44.3,93.77,8506.0,15266.0,1117.0,4719.0,21370.0,13191.0,1
50951,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,747.8,174.0,44.3,93.31,8468.0,15180.0,1111.0,4716.0,21266.0,13126.0,1
50952,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.04,180.0,44.3,92.51,8465.0,15159.0,1111.0,4717.0,21262.0,13123.0,1
50953,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.27,183.0,44.3,92.06,8462.0,15179.0,1111.0,4713.0,21263.0,13121.0,1
50954,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.5,175.0,44.3,91.76,8452.0,15152.0,1108.0,4714.0,21269.0,13116.0,1
50955,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.73,174.0,44.3,91.56,8443.0,15149.0,1107.0,4711.0,21262.0,13112.0,1
50956,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,748.95,173.0,44.3,91.41,8436.0,15127.0,1104.0,4711.0,21256.0,13105.0,1
50957,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,749.18,179.0,44.3,91.3,8443.0,15158.0,1105.0,4708.0,21247.0,13099.0,1
50958,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,749.41,178.0,44.3,91.21,8437.0,15160.0,1103.0,4708.0,21236.0,13084.0,1
50959,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,749.8,181.0,44.3,91.11,8423.0,15137.0,1100.0,4705.0,21219.0,13056.0,1
50960,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,750.33,178.0,44.3,91.05,8419.0,15147.0,1099.0,4706.0,21157.0,13001.0,1
50961,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,750.78,184.0,44.3,91.03,8402.0,15115.0,1096.0,4704.0,21136.0,12932.0,1
50962,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.01,180.0,44.3,91.01,8379.0,15095.0,1094.0,4701.0,21124.0,12923.0,1
50963,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.24,180.0,44.2,91.01,8383.0,15093.0,1093.0,4701.0,21102.0,12890.0,1
50964,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.46,180.0,44.3,91.0,8364.0,15055.0,1091.0,4697.0,21085.0,12858.0,1
50965,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.75,181.0,44.2,90.99,8353.0,15047.0,1088.0,4694.0,21061.0,12817.0,1
50966,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,751.98,176.0,44.3,90.99,8341.0,15032.0,1087.0,4692.0,21034.0,12786.0,1
50967,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.2,173.0,44.2,90.97,8321.0,14997.0,1082.0,4691.0,21005.0,12755.0,1
50968,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.43,179.0,44.3,90.98,8321.0,15023.0,1082.0,4691.0,20957.0,12722.0,1
50969,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.67,183.0,44.2,90.97,8291.0,14942.0,1075.0,4684.0,20971.0,12689.0,1
50970,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,752.91,182.0,44.2,90.97,8283.0,14943.0,1076.0,4683.0,20937.0,12654.0,1
50971,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.14,182.0,44.2,90.96,8270.0,14934.0,1075.0,4684.0,20908.0,12603.0,1
50972,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.36,180.0,44.2,90.96,8247.0,14930.0,1070.0,4679.0,20876.0,12586.0,1
50973,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.59,182.0,44.2,90.96,8247.0,14909.0,1067.0,4673.0,20848.0,12550.0,1
50974,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,753.83,183.0,44.2,90.97,8234.0,14902.0,1062.0,4670.0,20818.0,12514.0,1
50975,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.06,182.0,44.2,90.98,8221.0,14893.0,1062.0,4669.0,20791.0,12462.0,1
50976,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.28,184.0,44.2,90.97,8206.0,14859.0,1060.0,4668.0,20772.0,12445.0,1
50977,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.51,183.0,44.2,90.97,8193.0,14864.0,1058.0,4662.0,20746.0,12411.0,1
50978,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.74,190.0,44.2,90.97,8177.0,14846.0,1054.0,4663.0,20721.0,12379.0,1
50979,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,754.97,209.0,44.2,90.96,8161.0,14823.0,1052.0,4661.0,20696.0,12346.0,1
50980,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.2,209.0,44.2,90.96,8147.0,14789.0,1050.0,4658.0,20669.0,12313.0,1
50981,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.43,208.0,44.2,90.95,8134.0,14797.0,1047.0,4653.0,20641.0,12279.0,1
50982,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.65,209.0,44.2,90.96,8120.0,14780.0,1046.0,4654.0,20612.0,12245.0,1
50983,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,755.88,199.0,44.2,90.96,8105.0,14738.0,1043.0,4651.0,20582.0,12213.0,1
50984,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.17,210.0,44.2,90.95,8082.0,14727.0,1040.0,4649.0,20544.0,12175.0,1
50985,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.4,206.0,44.2,90.94,8064.0,14704.0,1037.0,4643.0,20511.0,12144.0,1
50986,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.62,208.0,44.2,90.96,8047.0,14683.0,1035.0,4641.0,20457.0,12115.0,1
50987,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,756.85,205.0,44.2,90.97,8031.0,14659.0,1030.0,4640.0,20442.0,12083.0,1
50988,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,757.09,206.0,44.2,90.96,8013.0,14640.0,1030.0,4637.0,20410.0,12051.0,1
50989,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,757.32,207.0,44.2,90.95,7997.0,14624.0,1027.0,4634.0,20381.0,12019.0,1
50990,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,757.55,209.0,44.2,90.96,7983.0,14601.0,1024.0,4633.0,20328.0,11987.0,1
50991,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,757.78,205.0,44.2,90.95,7969.0,14582.0,1020.0,4629.0,20322.0,11954.0,1
50992,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,758.0,206.0,44.2,90.95,7955.0,14564.0,1021.0,4628.0,20290.0,11920.0,1
50993,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,758.23,206.0,44.2,90.95,7938.0,14544.0,1017.0,4626.0,20257.0,11888.0,1
50994,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,758.47,209.0,44.2,90.96,7921.0,14522.0,1015.0,4624.0,20207.0,11859.0,1
50995,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,758.69,202.0,44.2,90.95,7896.0,14506.0,1013.0,4619.0,20197.0,11829.0,1
50996,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,758.92,206.0,44.1,90.96,7888.0,14476.0,1011.0,4619.0,20171.0,11799.0,1
50997,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,759.15,208.0,44.1,90.96,7869.0,14449.0,1006.0,4615.0,20144.0,11771.0,1
50998,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,759.38,207.0,44.1,90.97,7855.0,14434.0,1005.0,4612.0,20111.0,11722.0,1
50999,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,759.61,202.0,44.1,90.96,7842.0,14396.0,1003.0,4610.0,20083.0,11709.0,1
51000,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,759.83,205.0,44.1,90.96,7824.0,14393.0,1000.0,4607.0,20053.0,11678.0,1
51001,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,760.06,206.0,44.1,90.96,7811.0,14375.0,998.0,4607.0,20023.0,11650.0,1
51002,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,760.29,202.0,44.1,90.95,7795.0,14349.0,995.0,4602.0,19999.0,11621.0,1
51003,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,760.56,213.0,44.1,90.96,7788.0,14331.0,994.0,4602.0,19962.0,11589.0,1
51004,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,760.78,202.0,44.1,90.96,7787.0,14306.0,992.0,4602.0,19932.0,11559.0,1
51005,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,761.01,211.0,44.0,90.96,7776.0,14291.0,990.0,4597.0,19902.0,11531.0,1
51006,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,761.24,202.0,44.1,90.96,7763.0,14267.0,987.0,4597.0,19850.0,11500.0,1
51007,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,761.47,211.0,44.1,90.96,7749.0,14250.0,983.0,4595.0,19843.0,11470.0,1
51008,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,761.74,206.0,44.1,90.96,7706.0,14249.0,981.0,4589.0,19781.0,11431.0,1
51009,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,761.97,211.0,44.1,90.97,7700.0,14227.0,977.0,4588.0,19779.0,11402.0,1
51010,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,762.2,207.0,44.1,90.96,7687.0,14205.0,977.0,4588.0,19751.0,11369.0,1
51011,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,762.43,200.0,44.1,90.95,7672.0,14184.0,975.0,4583.0,19724.0,11334.0,1
51012,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,762.66,194.0,44.1,90.96,7668.0,14160.0,974.0,4581.0,19693.0,11280.0,1
51013,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,762.89,211.0,44.1,90.97,7645.0,14142.0,971.0,4580.0,19664.0,10962.0,1
51014,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,763.11,209.0,44.1,90.97,7644.0,14124.0,969.0,4579.0,19636.0,10934.0,1
51015,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,763.51,208.0,44.1,90.95,7610.0,14088.0,966.0,4574.0,19592.0,10886.0,1
51016,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,764.04,203.0,44.1,90.96,7589.0,14036.0,960.0,4568.0,19530.0,10826.0,1
51017,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,764.43,209.0,44.1,90.96,7547.0,14007.0,956.0,4563.0,19484.0,10783.0,1
51018,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,764.65,206.0,44.1,90.96,7544.0,13979.0,954.0,4563.0,19458.0,10757.0,1
51019,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,764.89,208.0,44.1,90.96,7524.0,13935.0,950.0,4562.0,19440.0,10731.0,1
51020,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,765.11,201.0,44.1,90.95,7511.0,13925.0,947.0,4557.0,19411.0,10705.0,1
51021,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,765.34,206.0,44.1,90.95,7500.0,13896.0,946.0,4555.0,19379.0,10680.0,1
51022,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,765.57,205.0,44.1,90.96,7483.0,13898.0,944.0,4553.0,19351.0,10654.0,1
51023,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,765.8,204.0,44.1,90.96,7334.0,13961.0,919.0,4530.0,19346.0,10632.0,1
51024,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,766.13,208.0,44.0,90.96,7326.0,13925.0,931.0,4541.0,19307.0,10595.0,1
51025,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,766.37,207.0,44.1,90.95,7300.0,13902.0,929.0,4539.0,19271.0,10567.0,1
51026,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,766.62,203.0,44.1,90.95,7294.0,13862.0,928.0,4539.0,19259.0,10544.0,1
51027,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,766.86,208.0,44.1,90.95,7284.0,13856.0,926.0,4536.0,19225.0,10488.0,1
51028,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,767.1,207.0,44.1,90.95,7278.0,13860.0,926.0,4535.0,19196.0,10448.0,1
51029,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,767.36,206.0,44.0,90.95,7262.0,13835.0,925.0,4535.0,19164.0,10421.0,1
51030,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,767.6,209.0,44.0,90.95,7157.0,13888.0,914.0,4526.0,19151.0,10398.0,1
51031,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,767.85,203.0,44.1,90.96,7339.0,13753.0,929.0,4541.0,19091.0,10376.0,1
51032,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,768.09,210.0,44.0,90.96,7327.0,13732.0,927.0,4535.0,19052.0,10351.0,1
51033,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,768.33,205.0,44.0,90.95,7327.0,13739.0,924.0,4535.0,19026.0,10321.0,1
51034,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,768.63,207.0,44.1,90.94,7317.0,13720.0,921.0,4533.0,18995.0,10295.0,1
51035,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,768.87,205.0,44.0,90.96,7311.0,13701.0,923.0,4530.0,18968.0,10273.0,1
51036,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,769.12,206.0,44.0,90.96,7300.0,13686.0,921.0,4531.0,18916.0,10251.0,1
51037,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,769.36,202.0,44.0,90.97,7295.0,13675.0,919.0,4528.0,18906.0,10224.0,1
51038,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,769.61,208.0,44.0,90.95,7288.0,13655.0,917.0,4525.0,18883.0,10206.0,1
51039,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,769.85,203.0,44.0,90.95,7250.0,13582.0,912.0,4524.0,18872.0,10184.0,1
51040,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,770.1,205.0,44.0,90.96,7262.0,13615.0,913.0,4522.0,18836.0,10159.0,1
51041,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,770.34,204.0,44.0,90.97,7251.0,13598.0,913.0,4521.0,18812.0,10125.0,1
