dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,Pres_evento,delta_pressao,limiar_delta_pressao,linha_global_corte_inicio,linha_global_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,linhas_corte
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,97.93,22177,93.54,0.010000000000005116,0.010000000000005116,22147,22207,91.13,105.07,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,98.15,22178,93.53,0.010000000000005116,0.010000000000005116,22148,22208,91.35,105.31,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,98.93,22181,93.54,0.010000000000005116,0.010000000000005116,22151,22211,92.03,106.0,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,99.16,22182,93.53,0.010000000000005116,0.010000000000005116,22152,22212,92.26,106.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,104.6,22205,93.54,0.010000000000005116,0.010000000000005116,22175,22235,97.45,111.68,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,104.84,22206,93.53,0.010000000000005116,0.010000000000005116,22176,22236,97.7,111.91,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,106.48,22213,93.52,0.010000000000005116,0.010000000000005116,22183,22243,99.38,113.67,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,106.71,22214,93.53,0.010000000000005116,0.010000000000005116,22184,22244,99.61,113.9,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,111.68,22235,93.54,0.010000000000005116,0.010000000000005116,22205,22265,104.6,118.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,112.95,22240,93.53,0.010000000000005116,0.010000000000005116,22210,22270,105.77,120.05,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,113.42,22242,93.54,0.010000000000005116,0.010000000000005116,22212,22272,106.24,120.51,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,113.67,22243,93.53,0.010000000000005116,0.010000000000005116,22213,22273,106.48,120.74,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,114.6,22247,93.54,0.010000000000005116,0.010000000000005116,22217,22277,107.43,121.68,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,115.08,22249,93.53,0.010000000000005116,0.010000000000005116,22219,22279,107.91,122.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,115.31,22250,93.54,0.010000000000005116,0.010000000000005116,22220,22280,108.14,122.39,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,115.77,22252,93.53,0.010000000000005116,0.010000000000005116,22222,22282,108.61,122.9,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,119.59,22268,93.54,0.010000000000005116,0.010000000000005116,22238,22298,112.48,126.81,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,121.21,22275,93.53,0.010000000000005116,0.010000000000005116,22245,22305,114.13,128.49,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,121.45,22276,93.54,0.010000000000005116,0.010000000000005116,22246,22306,114.36,128.73,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,121.68,22277,93.53,0.010000000000005116,0.010000000000005116,22247,22307,114.6,128.96,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,122.39,22280,93.54,0.010000000000005116,0.010000000000005116,22250,22310,115.31,129.65,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,122.63,22281,93.53,0.010000000000005116,0.010000000000005116,22251,22311,115.55,129.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,123.36,22284,93.54,0.010000000000005116,0.010000000000005116,22254,22314,116.27,130.58,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,123.6,22285,93.53,0.010000000000005116,0.010000000000005116,22255,22315,116.51,130.83,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,123.83,22286,93.54,0.010000000000005116,0.010000000000005116,22256,22316,116.75,131.06,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,124.88,22290,93.53,0.010000000000005116,0.010000000000005116,22260,22320,117.7,132.01,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,125.86,22294,93.54,0.010000000000005116,0.010000000000005116,22264,22324,118.64,132.96,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,127.79,22302,93.53,0.010000000000005116,0.010000000000005116,22272,22332,120.51,134.86,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,128.02,22303,93.54,0.010000000000005116,0.010000000000005116,22273,22333,120.74,135.1,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,128.25,22304,93.53,0.010000000000005116,0.010000000000005116,22274,22334,120.97,135.33,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,128.73,22306,93.54,0.010000000000005116,0.010000000000005116,22276,22336,121.45,135.81,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,128.96,22307,93.53,0.010000000000005116,0.010000000000005116,22277,22337,121.68,136.05,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,129.19,22308,93.54,0.010000000000005116,0.010000000000005116,22278,22338,121.92,136.28,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,129.65,22310,93.53,0.010000000000005116,0.010000000000005116,22280,22340,122.39,136.77,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,129.88,22311,93.54,0.010000000000005116,0.010000000000005116,22281,22341,122.63,137.0,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,130.11,22312,93.53,0.010000000000005116,0.010000000000005116,22282,22342,122.9,137.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,130.34,22313,93.54,0.010000000000005116,0.010000000000005116,22283,22343,123.13,137.48,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,130.58,22314,93.53,0.010000000000005116,0.010000000000005116,22284,22344,123.36,137.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,131.3,22317,93.54,0.010000000000005116,0.010000000000005116,22287,22347,124.18,138.42,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,132.5,22322,93.53,0.010000000000005116,0.010000000000005116,22292,22352,125.39,139.59,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,132.73,22323,93.54,0.010000000000005116,0.010000000000005116,22293,22353,125.62,139.83,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,133.2,22325,93.53,0.010000000000005116,0.010000000000005116,22295,22355,126.11,140.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,133.44,22326,93.54,0.010000000000005116,0.010000000000005116,22296,22356,126.34,140.54,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,134.14,22329,93.53,0.010000000000005116,0.010000000000005116,22299,22359,127.04,141.23,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,135.1,22333,93.54,0.010000000000005116,0.010000000000005116,22303,22363,128.02,142.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,135.81,22336,93.53,0.010000000000005116,0.010000000000005116,22306,22366,128.73,142.99,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,136.52,22339,93.54,0.010000000000005116,0.010000000000005116,22309,22369,129.42,143.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,136.77,22340,93.53,0.010000000000005116,0.010000000000005116,22310,22370,129.65,143.94,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,138.18,22346,93.54,0.010000000000005116,0.010000000000005116,22316,22376,131.06,145.35,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,138.42,22347,93.53,0.010000000000005116,0.010000000000005116,22317,22377,131.3,145.6,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,138.89,22349,93.52,0.010000000000005116,0.010000000000005116,22319,22379,131.76,146.06,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,139.12,22350,93.53,0.010000000000005116,0.010000000000005116,22320,22380,132.01,146.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,139.36,22351,93.54,0.010000000000005116,0.010000000000005116,22321,22381,132.26,146.53,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,140.06,22354,93.53,0.010000000000005116,0.010000000000005116,22324,22384,132.96,147.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,140.3,22355,93.54,0.010000000000005116,0.010000000000005116,22325,22385,133.2,147.48,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,141.23,22359,93.53,0.010000000000005116,0.010000000000005116,22329,22389,134.14,148.42,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,141.58,22360,93.54,0.010000000000005116,0.010000000000005116,22330,22390,134.39,148.65,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,142.3,22363,93.53,0.010000000000005116,0.010000000000005116,22333,22393,135.1,149.37,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,142.76,22365,93.54,0.010000000000005116,0.010000000000005116,22335,22395,135.58,149.93,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,142.99,22366,93.53,0.010000000000005116,0.010000000000005116,22336,22396,135.81,150.19,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,143.94,22370,93.54,0.010000000000005116,0.010000000000005116,22340,22400,136.77,151.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,144.18,22371,93.53,0.010000000000005116,0.010000000000005116,22341,22401,137.0,151.38,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,145.12,22375,93.54,0.010000000000005116,0.010000000000005116,22345,22405,137.94,152.32,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,146.3,22380,93.53,0.010000000000005116,0.010000000000005116,22350,22410,139.12,153.5,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,147.24,22384,93.54,0.010000000000005116,0.010000000000005116,22354,22414,140.06,154.43,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,148.89,22391,93.53,0.010000000000005116,0.010000000000005116,22361,22421,141.81,156.12,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,149.6,22394,93.54,0.010000000000005116,0.010000000000005116,22364,22424,142.53,156.84,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,150.91,22399,93.53,0.010000000000005116,0.010000000000005116,22369,22429,143.71,158.02,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,151.15,22400,93.54,0.010000000000005116,0.010000000000005116,22370,22430,143.94,158.26,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,151.86,22403,93.53,0.010000000000005116,0.010000000000005116,22373,22433,144.64,158.96,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,152.09,22404,93.54,0.010000000000005116,0.010000000000005116,22374,22434,144.89,159.22,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,152.32,22405,93.53,0.010000000000005116,0.010000000000005116,22375,22435,145.12,159.46,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,152.55,22406,93.54,0.010000000000005116,0.010000000000005116,22376,22436,145.35,159.7,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,153.5,22410,93.53,0.010000000000005116,0.010000000000005116,22380,22440,146.3,160.64,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,154.2,22413,93.54,0.010000000000005116,0.010000000000005116,22383,22443,147.01,161.36,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,154.68,22415,93.53,0.010000000000005116,0.010000000000005116,22385,22445,147.48,161.84,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,154.94,22416,93.54,0.010000000000005116,0.010000000000005116,22386,22446,147.71,162.07,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,155.18,22417,93.53,0.010000000000005116,0.010000000000005116,22387,22447,147.93,162.32,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,155.65,22419,93.54,0.010000000000005116,0.010000000000005116,22389,22449,148.42,162.78,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,155.89,22420,93.53,0.010000000000005116,0.010000000000005116,22390,22450,148.65,163.03,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,156.36,22422,93.54,0.010000000000005116,0.010000000000005116,22392,22452,149.12,163.5,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,157.32,22426,93.53,0.010000000000005116,0.010000000000005116,22396,22456,150.19,164.46,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,158.02,22429,93.54,0.010000000000005116,0.010000000000005116,22399,22459,150.91,165.18,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,158.73,22432,93.53,0.010000000000005116,0.010000000000005116,22402,22462,151.62,165.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,158.96,22433,93.54,0.010000000000005116,0.010000000000005116,22403,22463,151.86,166.12,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,159.22,22434,93.53,0.010000000000005116,0.010000000000005116,22404,22464,152.09,166.36,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,159.46,22435,93.54,0.010000000000005116,0.010000000000005116,22405,22465,152.32,166.6,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,160.17,22438,93.53,0.010000000000005116,0.010000000000005116,22408,22468,153.02,167.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,160.4,22439,93.54,0.010000000000005116,0.010000000000005116,22409,22469,153.26,167.54,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,160.87,22441,93.53,0.010000000000005116,0.010000000000005116,22411,22471,153.73,168.02,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,161.36,22443,93.54,0.010000000000005116,0.010000000000005116,22413,22473,154.2,168.5,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,162.07,22446,93.53,0.010000000000005116,0.010000000000005116,22416,22476,154.94,169.22,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,162.32,22447,93.54,0.010000000000005116,0.010000000000005116,22417,22477,155.18,169.46,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,162.78,22449,93.53,0.010000000000005116,0.010000000000005116,22419,22479,155.65,169.94,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,163.27,22451,93.54,0.010000000000005116,0.010000000000005116,22421,22481,156.12,170.42,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,163.5,22452,93.53,0.010000000000005116,0.010000000000005116,22422,22482,156.36,170.65,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,164.23,22455,93.54,0.010000000000005116,0.010000000000005116,22425,22485,157.08,171.47,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,164.7,22457,93.53,0.010000000000005116,0.010000000000005116,22427,22487,157.55,171.94,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,166.36,22464,93.54,0.010000000000005116,0.010000000000005116,22434,22494,159.22,173.58,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,166.6,22465,93.53,0.010000000000005116,0.010000000000005116,22435,22495,159.46,173.81,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,167.07,22467,93.54,0.010000000000005116,0.010000000000005116,22437,22497,159.93,174.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,167.3,22468,93.53,0.010000000000005116,0.010000000000005116,22438,22498,160.17,174.54,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,167.54,22469,93.54,0.010000000000005116,0.010000000000005116,22439,22499,160.4,174.78,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,167.79,22470,93.53,0.010000000000005116,0.010000000000005116,22440,22500,160.64,175.01,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,168.75,22474,93.54,0.010000000000005116,0.010000000000005116,22444,22504,161.6,176.09,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,168.99,22475,93.53,0.010000000000005116,0.010000000000005116,22445,22505,161.84,176.33,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,169.46,22477,93.54,0.010000000000005116,0.010000000000005116,22447,22507,162.32,176.8,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,169.69,22478,93.53,0.010000000000005116,0.010000000000005116,22448,22508,162.55,177.03,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,169.94,22479,93.54,0.010000000000005116,0.010000000000005116,22449,22509,162.78,177.27,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,170.42,22481,93.53,0.010000000000005116,0.010000000000005116,22451,22511,163.27,177.74,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,170.65,22482,93.54,0.010000000000005116,0.010000000000005116,22452,22512,163.5,177.99,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,171.47,22485,93.53,0.010000000000005116,0.010000000000005116,22455,22515,164.23,178.7,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,171.7,22486,93.54,0.010000000000005116,0.010000000000005116,22456,22516,164.46,178.93,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,171.94,22487,93.53,0.010000000000005116,0.010000000000005116,22457,22517,164.7,179.17,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,172.17,22488,93.54,0.010000000000005116,0.010000000000005116,22458,22518,164.93,179.41,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,172.4,22489,93.53,0.010000000000005116,0.010000000000005116,22459,22519,165.18,179.65,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,172.64,22490,93.54,0.010000000000005116,0.010000000000005116,22460,22520,165.41,179.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,173.58,22494,93.53,0.010000000000005116,0.010000000000005116,22464,22524,166.36,180.84,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,174.05,22496,93.54,0.010000000000005116,0.010000000000005116,22466,22526,166.84,181.32,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,175.01,22500,93.53,0.010000000000005116,0.010000000000005116,22470,22530,167.79,182.26,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,175.24,22501,93.54,0.010000000000005116,0.010000000000005116,22471,22531,168.02,182.51,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,177.27,22509,93.53,0.010000000000005116,0.010000000000005116,22479,22539,169.94,184.43,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,177.5,22510,93.54,0.010000000000005116,0.010000000000005116,22480,22540,170.18,184.66,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,179.41,22518,93.53,0.010000000000005116,0.010000000000005116,22488,22548,172.17,186.57,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,179.65,22519,93.54,0.010000000000005116,0.010000000000005116,22489,22549,172.4,186.81,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,180.84,22524,93.53,0.010000000000005116,0.010000000000005116,22494,22554,173.58,187.98,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,181.08,22525,93.54,0.010000000000005116,0.010000000000005116,22495,22555,173.81,188.21,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,181.78,22528,93.53,0.010000000000005116,0.010000000000005116,22498,22558,174.54,188.92,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,182.03,22529,93.54,0.010000000000005116,0.010000000000005116,22499,22559,174.78,189.16,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,184.19,22538,93.53,0.010000000000005116,0.010000000000005116,22508,22568,177.03,191.27,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,184.43,22539,93.54,0.010000000000005116,0.010000000000005116,22509,22569,177.27,191.5,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,186.1,22546,93.53,0.010000000000005116,0.010000000000005116,22516,22576,178.93,193.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,186.34,22547,93.54,0.010000000000005116,0.010000000000005116,22517,22577,179.17,193.39,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,186.57,22548,93.53,0.010000000000005116,0.010000000000005116,22518,22578,179.41,193.63,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,186.81,22549,93.54,0.010000000000005116,0.010000000000005116,22519,22579,179.65,193.86,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,187.51,22552,93.53,0.010000000000005116,0.010000000000005116,22522,22582,180.36,194.61,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,188.68,22557,93.54,0.010000000000005116,0.010000000000005116,22527,22587,181.55,195.79,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,189.87,22562,93.53,0.010000000000005116,0.010000000000005116,22532,22592,182.78,196.99,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,190.1,22563,93.54,0.010000000000005116,0.010000000000005116,22533,22593,183.01,197.23,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,192.68,22574,93.53,0.010000000000005116,0.010000000000005116,22544,22604,185.62,199.83,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,192.91,22575,93.54,0.010000000000005116,0.010000000000005116,22545,22605,185.86,200.08,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,194.84,22583,93.53,0.010000000000005116,0.010000000000005116,22553,22613,187.74,202.17,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,195.08,22584,93.54,0.010000000000005116,0.010000000000005116,22554,22614,187.98,202.4,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,196.76,22591,93.53,0.010000000000005116,0.010000000000005116,22561,22621,189.63,204.06,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,197.46,22594,93.54,0.010000000000005116,0.010000000000005116,22564,22624,190.34,204.78,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,197.7,22595,93.53,0.010000000000005116,0.010000000000005116,22565,22625,190.57,205.02,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,197.93,22596,93.54,0.010000000000005116,0.010000000000005116,22566,22626,190.8,205.25,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,198.65,22599,93.53,0.010000000000005116,0.010000000000005116,22569,22629,191.5,206.01,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,198.89,22600,93.54,0.010000000000005116,0.010000000000005116,22570,22630,191.73,206.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,199.13,22601,93.53,0.010000000000005116,0.010000000000005116,22571,22631,191.97,206.47,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,199.37,22602,93.54,0.010000000000005116,0.010000000000005116,22572,22632,192.21,206.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,199.6,22603,93.53,0.010000000000005116,0.010000000000005116,22573,22633,192.45,206.95,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,200.65,22607,93.54,0.010000000000005116,0.010000000000005116,22577,22637,193.39,207.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,200.88,22608,93.53,0.010000000000005116,0.010000000000005116,22578,22638,193.63,208.12,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,201.36,22610,93.54,0.010000000000005116,0.010000000000005116,22580,22640,194.11,208.59,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,201.69,22611,93.53,0.010000000000005116,0.010000000000005116,22581,22641,194.38,208.83,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,202.17,22613,93.54,0.010000000000005116,0.010000000000005116,22583,22643,194.84,209.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,202.4,22614,93.53,0.010000000000005116,0.010000000000005116,22584,22644,195.08,209.53,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,203.11,22617,93.54,0.010000000000005116,0.010000000000005116,22587,22647,195.79,210.25,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,203.59,22619,93.53,0.010000000000005116,0.010000000000005116,22589,22649,196.26,210.74,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,204.06,22621,93.54,0.010000000000005116,0.010000000000005116,22591,22651,196.76,211.2,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,206.47,22631,93.53,0.010000000000005116,0.010000000000005116,22601,22661,199.13,213.58,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,206.95,22633,93.54,0.010000000000005116,0.010000000000005116,22603,22663,199.6,214.05,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,207.65,22636,93.53,0.010000000000005116,0.010000000000005116,22606,22666,200.42,214.78,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,207.88,22637,93.54,0.010000000000005116,0.010000000000005116,22607,22667,200.65,215.0,61
