Coleta_plot,Coleta,feature,linha_no_dataset_ordenado,Tempo,valor,salto_abs,limiar_global_p995
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28206,227.33,8012.0,4082.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28208,227.89,3326.0,4184.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28209,228.17,6266.0,2940.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28210,228.45,9706.0,3440.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28211,228.73,3444.0,6262.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28214,229.63,9378.0,5505.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28215,229.97,3559.0,5819.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28216,230.28,8732.0,5173.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28217,230.6,2902.0,5830.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28220,231.48,7828.0,4063.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28221,231.74,4573.0,3255.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28225,232.89,5184.0,1913.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28228,233.83,8669.0,4508.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28229,234.17,4756.0,3913.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28234,235.57,10514.0,7308.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28235,235.86,3241.0,7273.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28244,238.59,6504.0,3235.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28245,238.86,4615.0,1889.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28261,243.53,2713.0,1881.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28262,243.82,10370.0,7657.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28263,244.14,5675.0,4695.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28264,244.47,3247.0,2428.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28296,254.14,4762.0,1553.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28297,254.42,3226.0,1536.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28304,256.6,4899.0,1579.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28305,256.87,3360.0,1539.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28310,258.3,3408.0,1896.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28327,263.43,11912.0,9109.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28328,263.7,3325.0,8587.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28364,274.41,11025.0,7816.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28365,274.69,3612.0,7413.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28367,275.22,5588.0,2004.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28368,275.49,3430.0,2158.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28412,288.79,8747.0,5425.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28413,289.21,6121.0,2626.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28415,289.75,3864.0,3567.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28417,290.32,9320.0,5277.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28418,290.63,3281.0,6039.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28429,293.87,9157.0,5906.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28430,294.14,3269.0,5888.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28432,294.74,9322.0,6086.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28433,295.06,3109.0,6213.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28434,295.36,4638.0,1529.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28438,296.53,3368.0,3109.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28447,299.15,4656.0,1767.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28453,300.86,5655.0,1730.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28454,301.13,3445.0,2210.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28457,302.06,3281.0,1908.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28486,310.65,8499.0,5339.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28489,311.46,3256.0,5547.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28492,312.37,5714.0,2485.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28493,312.69,3380.0,2334.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28496,313.63,7801.0,4557.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28498,314.18,3294.0,4371.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28499,314.47,9917.0,6623.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28500,314.74,4669.0,5248.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28501,315.02,3204.0,1465.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28503,315.58,7102.0,3596.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28504,315.88,3211.0,3891.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28514,318.93,8868.0,4880.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28515,319.22,5042.0,3826.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28516,319.53,3244.0,1798.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28520,320.8,6871.0,2844.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28521,321.11,5282.0,1589.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28522,321.39,6989.0,1707.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28523,321.67,4490.0,2499.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28541,327.0,5921.0,2345.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28548,329.09,4930.0,1564.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28549,329.37,3166.0,1764.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28553,330.52,6142.0,2648.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28554,330.87,3290.0,2852.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28560,332.63,6105.0,2639.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28561,332.9,3359.0,2746.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28570,335.59,10077.0,6188.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28571,335.87,3345.0,6732.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28572,336.14,9640.0,6295.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28573,336.42,3519.0,6121.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28576,337.25,8302.0,4392.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28577,337.55,2860.0,5442.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28579,338.18,8216.0,4755.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28580,338.47,4670.0,3546.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28598,343.74,5931.0,2118.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28600,344.28,3284.0,1506.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28605,345.86,5163.0,2305.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28606,346.18,3546.0,1617.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28667,364.36,5326.0,2104.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28668,364.64,3265.0,2061.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28686,369.89,7750.0,4534.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28687,370.23,9596.0,1846.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28688,370.53,3260.0,6336.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28698,373.43,7869.0,4649.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28699,373.74,3243.0,4626.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28791,401.26,6399.0,2367.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28792,401.53,3924.0,2475.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28834,414.13,6364.0,2806.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28835,414.48,3381.0,2983.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28917,438.84,8280.0,5473.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28921,440.1,6796.0,2588.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28922,440.37,3374.0,3422.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28946,447.56,8675.0,5425.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28947,447.83,3237.0,5438.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28965,453.07,7318.0,3937.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28966,453.4,3306.0,4012.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28970,454.66,7253.0,4043.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28972,455.2,9049.0,2864.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28974,455.74,3297.0,5084.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28986,459.29,6193.0,2952.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28988,459.86,9197.0,1864.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28989,460.13,3970.0,5227.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28994,461.75,6727.0,2775.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28995,462.04,3730.0,2997.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28997,462.58,5313.0,1954.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,28998,462.85,3788.0,1525.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29003,464.34,6102.0,2648.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29005,464.96,4404.0,2009.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29011,466.67,6565.0,3620.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29013,467.22,3414.0,4549.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29038,474.72,5748.0,2258.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29039,475.04,3370.0,2378.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29040,475.36,5502.0,2132.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29041,475.65,3949.0,1553.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ8,29043,476.39,7829.0,3276.0,1462.7999999999884
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27788,103.81,15841.0,3655.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27789,104.07,19490.0,3649.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27792,104.88,10301.0,9216.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27793,105.14,14161.0,3860.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27794,105.4,10636.0,3525.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27797,106.34,19521.0,9277.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27799,106.94,13466.0,6057.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27800,107.26,10331.0,3135.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27802,107.89,19549.0,9298.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27803,108.15,10583.0,8966.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27804,108.41,19527.0,8944.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27805,108.67,10308.0,9219.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27806,108.96,19521.0,9213.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27807,109.28,10808.0,8713.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27810,110.19,16922.0,6392.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27811,110.52,10548.0,6374.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27812,110.82,14898.0,4350.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27813,111.08,10560.0,4338.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27814,111.35,16012.0,5452.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27815,111.62,19461.0,3449.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27816,111.88,10482.0,8979.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27817,112.15,19501.0,9019.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27819,112.69,10399.0,9173.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27821,113.32,16955.0,6548.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27822,113.63,19545.0,2590.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27826,114.81,14715.0,4838.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27827,115.07,19572.0,4857.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27831,116.14,10432.0,9142.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27834,117.08,18010.0,7650.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27837,118.01,10356.0,9183.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27838,118.27,19267.0,8911.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27840,118.8,15567.0,4006.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27841,119.07,19359.0,3792.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27845,120.21,10499.0,8792.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27846,120.54,19563.0,9064.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27850,121.74,10693.0,8200.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27851,122.01,19064.0,8371.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27852,122.27,10393.0,8671.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27853,122.52,15744.0,5351.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27855,123.04,10431.0,3509.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27863,125.43,19026.0,8356.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27864,125.71,10683.0,8343.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27865,126.08,14110.0,3427.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27866,126.35,10682.0,3428.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27868,126.88,19575.0,8942.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27870,127.57,10411.0,8787.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27871,127.86,18967.0,8556.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27873,128.49,10334.0,9242.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27874,128.79,19236.0,8902.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27875,129.06,13502.0,5734.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27876,129.32,18242.0,4740.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27877,129.6,11344.0,6898.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27878,129.87,16868.0,5524.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27879,130.13,19613.0,2745.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27884,131.72,10461.0,8983.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27885,132.05,18965.0,8504.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27886,132.32,10421.0,8544.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27887,132.6,16965.0,6544.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27888,132.88,10468.0,6497.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27892,134.0,19547.0,9071.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27893,134.3,10363.0,9184.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27897,135.56,19591.0,9248.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27900,136.46,10423.0,9165.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27906,138.19,19188.0,8829.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27907,138.49,10389.0,8799.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27909,139.12,19163.0,8724.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27910,139.42,10447.0,8716.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27912,139.97,19290.0,8917.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27913,140.25,16740.0,2550.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27914,140.53,10392.0,6348.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27915,140.81,18706.0,8314.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27917,141.38,10425.0,9095.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27918,141.69,18413.0,7988.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27919,142.0,10523.0,7890.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27920,142.32,18454.0,7931.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27921,142.63,10438.0,8016.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27924,143.6,19042.0,8605.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27925,143.86,10502.0,8540.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27929,144.94,19037.0,8665.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27930,145.26,10727.0,8310.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27934,146.54,19499.0,8797.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27935,146.85,10389.0,9110.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27949,150.94,18431.0,7990.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27950,151.22,10470.0,7961.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27958,153.56,18924.0,8486.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27959,153.89,10421.0,8503.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27964,155.3,19102.0,8693.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27966,155.86,10427.0,9207.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27968,156.46,19055.0,8562.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27969,156.79,10443.0,8612.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27972,157.84,19202.0,8768.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27974,158.42,10411.0,8744.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27978,159.5,16016.0,5608.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27979,159.78,10447.0,5569.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27991,163.33,19507.0,9003.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27993,163.92,10552.0,7310.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,27994,164.25,18856.0,8304.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28000,166.06,10588.0,9020.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28004,167.17,19232.0,8495.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28006,167.81,10557.0,8850.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28007,168.11,19629.0,9072.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28008,168.41,10783.0,8846.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28019,171.62,17381.0,6617.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28021,172.22,10640.0,8396.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28024,173.14,19496.0,9050.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28025,173.41,10512.0,8984.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28032,175.47,19337.0,8832.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28033,175.8,10562.0,8775.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28054,182.03,19093.0,8646.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28056,182.68,10424.0,9224.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28059,183.62,18764.0,8262.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28060,183.89,10471.0,8293.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28063,184.74,17842.0,7380.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28064,185.02,10509.0,7333.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28068,186.21,17069.0,6532.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28069,186.53,10742.0,6327.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28076,188.57,15182.0,4598.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28077,188.84,19428.0,4246.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28080,189.88,14342.0,4776.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28081,190.19,10577.0,3765.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28086,191.67,19631.0,9123.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28088,192.23,10649.0,9034.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28103,196.62,19376.0,8728.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28104,196.93,10655.0,8721.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28107,197.87,14143.0,3564.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28108,198.19,10585.0,3558.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28113,199.59,16253.0,5734.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28114,199.86,19050.0,2797.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28115,200.17,10661.0,8389.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28118,201.09,15465.0,4735.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28119,201.41,10609.0,4856.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28122,202.31,19583.0,9057.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28123,202.59,10613.0,8970.0,2525.799999999872
C17,dia 19 - Soja Heterodera Vaso 1,MQ135,28127,203.72,19360.0,8843.0,2525.799999999872
