Coleta_plot,Coleta,Classe,Nematoide,linhas,Soil_indice_0_1_media,Soil_indice_0_1_desvio,Soil_indice_0_1_amplitude,Soil_indice_0_1_max_salto,Soil_indice_0_1_spikes,Temp_C_media,Temp_C_desvio,Temp_C_amplitude,Temp_C_max_salto,Temp_C_spikes,Pres_kPa_media,Pres_kPa_desvio,Pres_kPa_amplitude,Pres_kPa_max_salto,Pres_kPa_spikes,MQ2_media,MQ2_desvio,MQ2_amplitude,MQ2_max_salto,MQ2_spikes,MQ3_media,MQ3_desvio,MQ3_amplitude,MQ3_max_salto,MQ3_spikes,MQ7_media,MQ7_desvio,MQ7_amplitude,MQ7_max_salto,MQ7_spikes,MQ8_media,MQ8_desvio,MQ8_amplitude,MQ8_max_salto,MQ8_spikes,MQ135_media,MQ135_desvio,MQ135_amplitude,MQ135_max_salto,MQ135_spikes,MQ138_media,MQ138_desvio,MQ138_amplitude,MQ138_max_salto,MQ138_spikes,MQ2_corrigido_env_media,MQ2_corrigido_env_desvio,MQ2_corrigido_env_amplitude,MQ2_corrigido_env_max_salto,MQ2_corrigido_env_spikes,MQ3_corrigido_env_media,MQ3_corrigido_env_desvio,MQ3_corrigido_env_amplitude,MQ3_corrigido_env_max_salto,MQ3_corrigido_env_spikes,MQ7_corrigido_env_media,MQ7_corrigido_env_desvio,MQ7_corrigido_env_amplitude,MQ7_corrigido_env_max_salto,MQ7_corrigido_env_spikes,MQ8_corrigido_env_media,MQ8_corrigido_env_desvio,MQ8_corrigido_env_amplitude,MQ8_corrigido_env_max_salto,MQ8_corrigido_env_spikes,MQ135_corrigido_env_media,MQ135_corrigido_env_desvio,MQ135_corrigido_env_amplitude,MQ135_corrigido_env_max_salto,MQ135_corrigido_env_spikes,MQ138_corrigido_env_media,MQ138_corrigido_env_desvio,MQ138_corrigido_env_amplitude,MQ138_corrigido_env_max_salto,MQ138_corrigido_env_spikes,spikes_total_pres_mq,spikes_total_mq
C14,dia 19 - Soja Heterodera Vaso 7,0,Com nematoide,1335,0.9644797538430497,0.009720694048105629,0.05690235690235701,0.03333333333333344,0,32.95602996254682,1.075448011244002,4.100000000000001,0.6999999999999993,1,93.690531835206,0.005331752428688213,0.01999999999999602,0.010000000000005116,0,10580.167041198501,131.5528059069382,767.0,231.0,0,17838.19775280899,237.4028828396015,964.0,364.0,0,164.1760299625468,6.825388762057772,27.0,3.0,0,3649.239700374532,107.06108505868573,352.0,26.0,0,20193.334082397003,313.4259080700149,1092.0,300.0,0,7883.50861423221,125.3443342841378,603.0,483.0,0,8875.987138636869,211.92791416955683,1035.6611217372083,191.56937457462118,0,15932.142435974674,131.8888007459551,691.366112690619,418.30563460382837,0,445.8141903627172,72.21827809323108,299.62997807556604,40.01708389752855,0,3805.3983945791424,350.12861013467847,1342.622539630912,115.52615232375183,0,19794.551455102435,229.07989081764134,837.9406469225141,353.45843082198553,0,10195.96902908033,370.8573944287332,1530.2164049704097,346.9022451407236,0,0,0
C11,dia 18 - Soja Heterodera Vaso 9,0,Com nematoide,1332,0.9457533290866623,0.011242817146555258,0.06531986531986544,0.032996632996633246,0,40.578978978978974,0.697570869169727,2.3999999999999986,0.10000000000000142,0,93.53729729729729,0.004862517850090105,0.030000000000001137,0.01999999999999602,0,11306.891891891892,185.9927945746374,852.0,182.0,0,18472.465465465466,181.40167461127297,702.0,241.0,0,636.0773273273273,443.5140861116792,1034.0,112.0,0,3339.286036036036,449.0802070028981,1156.0,90.0,0,20900.055555555555,245.82145501404224,908.0,313.0,0,8624.432432432432,69.65219442716143,343.0,138.0,0,9441.990850743752,152.24922165654544,780.59830340792,209.3098417344081,0,16075.641200740967,91.8052298656683,550.8273951286883,230.80682169189095,0,933.6652172995105,482.66248031953404,1209.292668300192,116.29457381746909,0,3987.9321093183057,601.2180330745063,1709.014869258784,139.9883737561595,0,19660.13195210165,181.92573199639565,720.1322807101351,291.2028521464017,0,10470.989956899888,245.19160595335396,1006.0536113601611,288.33572480105795,0,0,0
C8,dia 18 - Soja Heterodera Vaso 6,0,Com nematoide,1615,0.9589100499317218,0.009444476185812251,0.05858585858585863,0.02929292929292948,0,38.910216718266255,0.9876252368780093,3.6999999999999957,0.3999999999999986,1,93.54681733746128,0.0050303363812411956,0.01999999999999602,0.01999999999999602,0,11956.644582043344,110.82727664202987,609.0,190.0,0,18722.53436532508,195.60570283256658,884.0,341.0,0,345.4860681114551,9.120338144170274,38.0,8.0,0,3596.2160990712073,85.47148767479914,334.0,61.0,0,21298.533126934984,254.87317347786853,925.0,461.0,0,9138.82105263158,138.07881502961177,662.0,466.0,0,9949.985834999534,160.06874212755935,741.1657549508345,190.69294749333494,0,16396.148041840035,105.20425761682826,588.0263365248193,334.57726179368365,0,591.1302207280328,58.49778628103733,233.51185888129157,50.25638876982896,0,3983.235181989824,283.299048822801,1085.3250280379912,142.16998839758526,0,20188.72341368853,187.03384549829173,706.853580573108,480.1034251735873,0,10837.288410898756,305.4858777764482,1315.6169197807085,427.50343719416014,0,0,0
C12,dia 18 - Soja Heterodera Vaso 1,0,Com nematoide,1382,0.9311503846959708,0.00958906145680555,0.0572390572390572,0.04006734006734014,0,41.72742402315485,0.7099737527261497,2.5,0.10000000000000142,0,93.48614327062228,0.008343791129359908,0.04000000000000625,0.01999999999999602,0,12053.637481910275,119.53118468345349,642.0,182.0,0,18703.91461649783,109.47817085985788,611.0,350.0,0,347.5738060781476,11.212255752464538,58.0,20.0,0,3091.709117221418,22.799365203299683,233.0,193.0,0,21099.34587554269,184.93097655846998,759.0,283.0,0,9160.123733719247,99.14655307852436,492.0,146.0,0,10046.247139984795,141.50909126411867,695.6546605348431,193.9988201780634,0,16298.76495401061,63.07847572329605,497.0466551210975,346.39309015606887,0,575.1115026215103,19.0513256768488,112.01875941391995,40.0627341602808,0,3612.9693877752925,125.4037513727677,569.8751441788249,190.58866573667183,0,19707.82096041882,115.17221310021681,555.3907321045954,291.55637171186027,0,10530.197810735985,110.01851518796464,697.7236398551304,285.5237553547613,0,0,0
C16,dia 19 - Soja Heterodera Vaso 9,0,Com nematoide,1441,0.8185285657874138,0.011500210579077158,0.07104377104377113,0.030303030303030276,0,34.47807078417765,1.4118464655224883,5.100000000000001,1.1999999999999957,1,93.73516308119362,0.005438205632339487,0.030000000000001137,0.01999999999999602,0,9895.569743233866,619.2012648704988,5520.0,762.0,0,17451.55794587092,306.68438967301705,2097.0,367.0,0,93.53573907009022,4.565906980446549,23.0,3.0,0,2950.149895905621,45.55797300696164,165.0,47.0,0,19689.591950034697,348.2145172824708,1713.0,456.0,0,7451.412213740458,531.7032675130503,3789.0,951.0,0,9163.612153680459,589.6601598740799,5492.797929578814,684.0483444977344,0,16117.449568947055,246.8803872186059,2224.512483820474,423.4386643363523,0,449.39546666466543,73.08744152065432,300.9707572844535,57.84553640476713,0,3574.8717367700274,314.9490182364958,1236.3557617872566,157.1277936480883,0,19486.681069349634,274.06246475662766,1830.223947339884,556.983488304144,0,9872.904505359413,519.45140114912,3882.4816514090035,876.3667998106084,0,0,0
C20,dia 18 - Soja Saudavel Vaso 4,1,Sem nematoide,1733,0.9511553309591394,0.01170857013863037,0.06498316498316503,0.035016835016834946,0,35.479515291402194,0.8980164158670659,3.5,0.5999999999999943,1,93.53881130986726,0.0039005609182860487,0.01999999999999602,0.010000000000005116,0,11547.907097518753,124.01543905482511,639.0,207.0,0,18337.926716676284,193.25853176482235,771.0,349.0,0,406.13098672821695,7.114506616436611,47.0,14.0,0,3740.126947489902,85.41136726420015,373.0,182.0,0,20833.216964800922,286.3757589268755,1006.0,382.0,0,8779.153491055973,191.83681715889517,825.0,635.0,0,9225.470105881113,163.61146306490465,772.1764988287814,215.29042606988878,0,16333.854477862307,106.95548862987152,600.4376675097265,354.4432521657982,0,457.3418719409005,51.588731460528436,208.394139815852,37.67685981727465,0,3368.4995580682776,266.7973077684428,976.4351214730059,136.07451297948637,0,20006.170031543686,225.32016316978513,809.3971003916486,433.027971533189,0,9655.451141598505,366.72937071174795,1563.2240764415892,681.6857562224232,0,0,0
C19,dia 18 - Soja Saudavel Vaso 2,1,Sem nematoide,1790,0.9541368997234919,0.012210086686194822,0.07609427609427599,0.039393939393939204,0,31.374860335195528,1.3330575091020616,5.0,0.6999999999999993,7,93.54099999999997,0.0036404964065445996,0.01999999999999602,0.01999999999999602,0,11547.483798882682,172.66512665943725,892.0,322.0,0,18102.018994413407,241.28433756935573,1136.0,426.0,0,465.8,14.537905582110705,62.0,23.0,0,5016.268156424581,87.877364129113,354.0,120.0,0,20803.53687150838,344.6228721617846,1252.0,384.0,0,9244.995530726257,140.6288519040102,808.0,451.0,0,8867.870142887934,261.0672444875662,1227.4771486658537,340.01810388763624,0,16420.445295415262,115.16960619687367,852.6364220082814,423.88418116717367,0,319.94441987596355,85.04681624158356,335.556752795073,54.74389975881729,0,3828.634455892603,357.8801427366288,1350.900634685945,169.42892142045503,0,20312.714758090668,250.83557918869283,1010.0087596656158,408.71678818952205,0,9345.302197466426,343.3579283441012,1655.9993346205847,580.845454952183,0,0,0
C30,dia 13 - Soja Saudavel Vaso 4,1,Sem nematoide,1546,0.22789146314372702,0.010494691845184015,0.10639730639730638,0.08619528619528619,0,31.82994825355757,1.3167193211855577,5.199999999999999,0.6000000000000014,5,93.56067917205692,0.005755923884757441,0.029999999999986926,0.01999999999999602,0,20657.9191461837,127.32222174854527,481.0,115.0,0,8495.59637774903,145.4875302204762,587.0,110.0,0,20658.121604139717,127.6052091804316,453.0,131.0,0,8142.510349288486,177.74299531833114,939.0,363.0,0,7757.683699870634,169.2505358999451,736.0,150.0,0,20658.296248382925,127.46860345267442,457.0,130.0,0,21005.84812948171,253.4541503277283,1172.5870837685507,340.89396295568804,0,10305.23932457764,86.20648297615573,572.7922246154703,416.49072937527853,0,20065.22740015579,199.42487910817084,680.4232714402351,152.88443889043265,0,6469.994720555449,444.24461902031175,2086.9471807382242,293.9707127034708,0,8502.699076134364,90.16744345790838,478.45376033423963,155.22895281054298,0,17385.911688172066,438.40826837388346,1556.0319380305227,438.86412767393995,0,0,0
C29,dia 13 - Soja Saudavel Vaso 3,1,Sem nematoide,2067,0.22698212572426404,0.04673501720493288,0.3101010101010101,0.2134680134680135,47,24.92907595549105,2.680789510273159,9.400000000000002,0.7000000000000028,19,93.55195936139329,0.005044074205159301,0.01999999999999602,0.01999999999999602,0,21250.772617319788,74.07144823369352,606.0,365.0,0,11375.871311078858,221.5158677290055,963.0,228.0,0,21250.957910014513,73.63290115638745,630.0,337.0,0,7518.521044992744,183.55942064445927,644.0,75.0,0,10768.66763425254,206.67929834490548,951.0,187.0,0,21251.026608611515,74.16598406882743,644.0,321.0,0,20948.792494358564,272.9728016538719,1579.7087064598127,843.2452051324399,0,13760.184740112547,504.94753902598995,2577.023807084912,1042.8950094684642,0,20294.234144665286,125.01661425052329,654.1893285104852,362.4632504049623,0,4384.357286133021,739.9618366136714,2728.9179240795766,221.23916595324226,0,12069.190800646893,429.06000987767146,1744.6443680621433,385.9848727759745,0,16490.87693442811,591.9763968528567,3071.5543355905756,1092.3510036924963,0,0,0
C31,dia 13 - Soja Saudavel Vaso 5,1,Sem nematoide,2129,0.2323942414595303,0.03297766514970017,0.27946127946127947,0.2114478114478114,38,36.42076092062001,1.4925413508126395,5.300000000000004,0.30000000000000426,1,93.5663832785345,0.0051823535126744565,0.030000000000001137,0.01999999999999602,0,20302.19586660404,256.0424506293056,856.0,124.0,0,7428.705025833725,147.41653806040244,492.0,67.0,0,20302.181775481447,256.39029137199424,885.0,128.0,0,7498.07750117426,553.0318648331402,2726.0,1089.0,0,6639.698919680602,143.89352594207597,590.0,104.0,0,20302.30483795209,256.2489860241896,872.0,117.0,0,21066.493653893394,418.6588402172713,2249.7238649682768,862.3675982291352,0,8837.10653320831,166.1657842964448,1402.5437939566273,1035.0631954987293,0,19953.86662291591,324.0111502866582,1216.0323406087518,160.21950052384636,0,6801.083409306442,828.7743656836759,3709.2578036076166,1069.9330590497502,0,7008.342466464929,73.56407414604159,642.4154147290319,361.1278049475295,0,18038.35541052315,535.7160507555643,2752.936749607925,1156.4892726719008,0,0,0
C33,dia 19 - Soja Saudavel Vaso 2,1,Sem nematoide,1221,0.8182772303984426,0.011756627892153407,0.07104377104377113,0.030303030303030276,0,34.64602784602785,1.0559795526511895,3.5,0.10000000000000142,0,93.73478296478297,0.005174613763002498,0.030000000000001137,0.01999999999999602,0,9729.556101556102,159.5434249099686,771.0,147.0,0,17405.104832104833,268.5096276649364,957.0,254.0,0,93.2932022932023,4.314770056277867,17.0,2.0,0,2960.072072072072,33.36088877292378,155.0,47.0,0,19647.768222768223,341.10815962558024,1170.0,283.0,0,7293.918918918919,130.64529934192728,509.0,130.0,0,9011.01849351404,200.83799898412772,1046.6529031771188,170.6775008784116,0,16058.515320246564,141.3964208205972,678.2501164037421,244.42722499030788,0,456.461383634143,58.528141406424695,245.81876446562228,57.84553640476713,0,3616.0898577375306,236.20311492387577,949.4161753666608,153.22420592699882,0,19430.85453557306,237.10161946759965,859.1593498404691,276.5885378125349,0,9742.920251288966,358.4837613380196,1519.4255507672315,335.2912060192175,0,0,0
C34,dia 19 - Soja Saudavel Vaso 3,1,Sem nematoide,1233,0.7755322896442117,0.007681525579722535,0.04949494949494959,0.02626262626262632,0,36.22733171127332,1.1174272258074445,3.799999999999997,0.10000000000000142,0,93.72409570154096,0.005081854913850001,0.030000000000001137,0.010000000000005116,0,10040.49391727494,88.49341546960947,395.0,140.0,0,17696.271695052717,202.81578708771863,813.0,237.0,0,88.89213300892133,3.496363334481966,15.0,2.0,0,2770.3211678832117,60.66821372907315,263.0,36.0,0,20087.280616382806,264.44818022005313,928.0,269.0,0,7575.323600973236,73.48303476797061,296.0,147.0,0,9566.243271325155,152.77259292127366,712.3060051935481,176.6620542636556,0,16430.781144808487,100.35929666922915,536.4888604264979,226.83854750958744,0,476.02146002326253,61.35973191968388,246.33512303901426,38.78811232468183,0,3633.3482051857045,284.22087596079314,1070.2220811217317,103.5477521963021,0,19796.16813984193,168.26989645740483,621.6885316827429,248.3542239848066,0,9989.594162750776,304.46300450549177,1276.3759910019835,251.24197460349023,0,0,0
C36,dia 19 - Soja Saudavel Vaso 5,1,Sem nematoide,1172,0.7249761551809333,0.010469380784510984,0.06161616161616168,0.03232323232323231,0,39.7236348122867,0.7570873869263173,2.8999999999999986,0.5,1,93.71677474402732,0.004890651639745585,0.030000000000001137,0.01999999999999602,0,10081.752559726963,83.67884319159086,374.0,159.0,0,17991.521331058022,198.47916312631727,857.0,224.0,0,79.41296928327645,3.926754979441538,14.0,3.0,0,2314.8839590443686,42.653152176972426,174.0,41.0,0,20404.762798634812,238.21559829433141,818.0,139.0,0,7641.970136518771,106.8325023817159,407.0,172.0,0,10069.589789766616,105.40593731006774,536.6721460759763,181.57321166935253,0,16686.622274315385,105.13445422258151,613.0603090983786,192.0408683740825,0,587.9144679565537,42.809804232007956,174.62598229393484,41.49425876613611,0,3789.0488557885274,184.92370735237458,725.52947307869,133.99546232619787,0,19900.602765934185,163.30050034371527,623.7118173784911,163.05692109666415,0,10404.89106089403,262.48783958672993,1046.7004476278235,250.47923657291904,0,0,0
