Coleta,Dia,Vaso,Tempo,Soil,Soil_indice_0_1,faixa_soil,Classe,predito,prob_sem_nematoide,acertou
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,472.33,145.0,0.0484848484848484,seco,0,0,0.18017734074152608,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,472.73,149.0,0.0498316498316498,seco,0,0,0.1935512507623588,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,472.96,152.0,0.0508417508417508,seco,0,0,0.19475637084942418,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,473.2,153.0,0.0511784511784511,seco,0,0,0.20291959549996835,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,473.43,145.0,0.0484848484848484,seco,0,0,0.1934481821266878,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,473.67,150.0,0.0501683501683501,seco,0,0,0.2364800686364936,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,473.91,148.0,0.0494949494949494,seco,0,0,0.19454033112643915,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.15,149.0,0.0498316498316498,seco,0,0,0.195889814975923,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.38,151.0,0.0505050505050505,seco,0,0,0.19866142448109078,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.62,143.0,0.0478114478114478,seco,0,0,0.19091455817595437,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.88,147.0,0.0491582491582491,seco,0,0,0.19558360612963782,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,475.11,147.0,0.0491582491582491,seco,0,0,0.18276456420566528,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,475.34,147.0,0.0491582491582491,seco,0,0,0.19726492588342132,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,475.58,146.0,0.0488215488215488,seco,0,0,0.19375418393231988,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,475.82,155.0,0.0518518518518518,seco,0,0,0.2204965032281462,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.08,147.0,0.0491582491582491,seco,0,0,0.19246772438875606,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.32,151.0,0.0505050505050505,seco,0,0,0.19956348967695398,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.56,148.0,0.0494949494949494,seco,0,0,0.2011916828611242,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.79,147.0,0.0491582491582491,seco,0,0,0.19929694255482416,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,477.03,153.0,0.0511784511784511,seco,0,0,0.21076230946246066,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,477.27,151.0,0.0505050505050505,seco,0,0,0.20424001166858677,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,477.5,152.0,0.0508417508417508,seco,0,0,0.20210362132718077,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,477.74,149.0,0.0498316498316498,seco,0,0,0.19472229771985075,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,477.97,147.0,0.0491582491582491,seco,0,0,0.18718934401102677,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,478.26,148.0,0.0494949494949494,seco,0,0,0.19442898299129505,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,478.5,146.0,0.0488215488215488,seco,0,0,0.18883703508894914,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,478.73,148.0,0.0494949494949494,seco,0,0,0.19338713944469876,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,478.97,147.0,0.0491582491582491,seco,0,0,0.17867134321616207,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,479.21,147.0,0.0491582491582491,seco,0,0,0.1997388128641289,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,479.45,143.0,0.0478114478114478,seco,0,0,0.17493082326810844,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,479.68,144.0,0.0481481481481481,seco,0,0,0.17622106361576284,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,479.92,147.0,0.0491582491582491,seco,0,0,0.18627028212370653,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,480.15,145.0,0.0484848484848484,seco,0,0,0.1811075682543862,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,480.42,146.0,0.0488215488215488,seco,0,0,0.21186044236927803,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,480.66,145.0,0.0484848484848484,seco,0,0,0.177623255050849,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,480.89,148.0,0.0494949494949494,seco,0,0,0.1855422814961975,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,481.13,146.0,0.0488215488215488,seco,0,0,0.21887285243999777,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,481.37,149.0,0.0498316498316498,seco,0,0,0.18073061048204608,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,481.63,145.0,0.0484848484848484,seco,0,0,0.17814698674800386,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,481.87,151.0,0.0505050505050505,seco,0,0,0.19147010843755385,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.11,150.0,0.0501683501683501,seco,0,0,0.19113764762062924,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.34,145.0,0.0484848484848484,seco,0,0,0.23314931114308032,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.58,150.0,0.0501683501683501,seco,0,0,0.19846310978120002,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.82,142.0,0.0474747474747474,seco,0,0,0.23505616273525867,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,483.05,143.0,0.0478114478114478,seco,0,0,0.2372783849574809,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,483.29,142.0,0.0474747474747474,seco,0,0,0.19973984558256047,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,483.52,150.0,0.0501683501683501,seco,0,0,0.21078442714790116,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,483.82,145.0,0.0484848484848484,seco,0,0,0.2376704369494157,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,484.05,146.0,0.0488215488215488,seco,0,0,0.20205993087654905,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,484.29,144.0,0.0481481481481481,seco,0,0,0.20103211611396143,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,484.52,149.0,0.0498316498316498,seco,0,0,0.1966041167804446,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,484.77,147.0,0.0491582491582491,seco,0,0,0.2088276331103378,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,485.0,144.0,0.0481481481481481,seco,0,0,0.20103211611396143,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,485.24,146.0,0.0488215488215488,seco,0,0,0.2026225182361053,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,485.47,143.0,0.0478114478114478,seco,0,0,0.2012704630720983,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,485.71,147.0,0.0491582491582491,seco,0,0,0.24409753571958898,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,486.11,145.0,0.0484848484848484,seco,0,0,0.2360938890939403,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,486.65,142.0,0.0474747474747474,seco,0,0,0.20273455826053108,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,487.06,144.0,0.0481481481481481,seco,0,0,0.24394289600007338,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,487.29,147.0,0.0491582491582491,seco,0,0,0.2069185422012469,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,487.53,144.0,0.0481481481481481,seco,0,0,0.20497454121023267,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,487.76,147.0,0.0491582491582491,seco,0,0,0.2462598983780002,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,488.0,147.0,0.0491582491582491,seco,0,0,0.2462598983780002,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,488.3,150.0,0.0501683501683501,seco,0,0,0.21124242781520883,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,488.53,142.0,0.0474747474747474,seco,0,0,0.2055981203520343,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,488.77,143.0,0.0478114478114478,seco,0,0,0.20064262336033825,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,489.0,149.0,0.0498316498316498,seco,0,0,0.2099836865564676,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,489.24,137.0,0.0457912457912457,seco,0,0,0.18285352194257493,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,489.48,150.0,0.0501683501683501,seco,0,0,0.21235353892631995,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,489.71,145.0,0.0484848484848484,seco,0,0,0.20466816866121307,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,489.95,141.0,0.0471380471380471,seco,0,0,0.2489705426475076,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,490.19,148.0,0.0494949494949494,seco,0,0,0.2090449555840099,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,490.48,147.0,0.0491582491582491,seco,0,0,0.21077418043588084,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,490.71,145.0,0.0484848484848484,seco,0,0,0.19913378241136556,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,490.95,144.0,0.0481481481481481,seco,0,0,0.20607791763015654,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,491.18,147.0,0.0491582491582491,seco,0,0,0.21179269895439934,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,491.43,148.0,0.0494949494949494,seco,0,0,0.2132722483490251,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,491.67,145.0,0.0484848484848484,seco,0,0,0.20528081618088118,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,491.9,145.0,0.0484848484848484,seco,0,0,0.24704832910538913,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,492.14,140.0,0.0468013468013468,seco,0,0,0.21895721871143714,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,492.37,148.0,0.0494949494949494,seco,0,0,0.22392938269562035,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,492.61,149.0,0.0498316498316498,seco,0,0,0.26929091872644845,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,492.85,149.0,0.0498316498316498,seco,0,0,0.2515750755953062,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.08,142.0,0.0474747474747474,seco,0,0,0.24757461206991715,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.32,147.0,0.0491582491582491,seco,0,0,0.2634573378193381,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.55,142.0,0.0474747474747474,seco,0,0,0.2671421664616498,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.85,149.0,0.0498316498316498,seco,0,0,0.2495052680426555,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,494.08,144.0,0.0481481481481481,seco,0,0,0.24421802808074708,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,494.32,146.0,0.0488215488215488,seco,0,0,0.2192552824298404,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,494.55,149.0,0.0498316498316498,seco,0,0,0.22120943394114473,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,494.79,155.0,0.0518518518518518,seco,0,0,0.2938802374820177,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,495.03,144.0,0.0481481481481481,seco,0,0,0.27632540512624537,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,495.27,150.0,0.0501683501683501,seco,0,0,0.27693362110197106,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,495.5,148.0,0.0494949494949494,seco,0,0,0.27682051542076513,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,495.74,140.0,0.0468013468013468,seco,0,0,0.22627106144110776,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,496.02,137.0,0.0457912457912457,seco,0,0,0.22637081747503218,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,496.26,147.0,0.0491582491582491,seco,0,0,0.27905681758276907,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,496.49,142.0,0.0474747474747474,seco,0,0,0.2800702596659349,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,496.73,156.0,0.0521885521885521,seco,0,0,0.30124994097944163,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,497.07,151.0,0.0505050505050505,seco,0,0,0.2798762129007781,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,497.32,139.0,0.0464646464646464,seco,0,0,0.22751181346330965,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,497.58,147.0,0.0491582491582491,seco,0,0,0.28331234889712387,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,497.83,143.0,0.0478114478114478,seco,0,0,0.2265772615890283,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,498.09,141.0,0.0471380471380471,seco,0,0,0.22237233239512852,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,498.36,149.0,0.0498316498316498,seco,0,0,0.23059895553662907,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,498.61,156.0,0.0521885521885521,seco,0,0,0.3081488019413059,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,498.87,144.0,0.0481481481481481,seco,0,0,0.2791532550977216,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,499.13,144.0,0.0481481481481481,seco,0,0,0.2770452794116927,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,499.41,149.0,0.0498316498316498,seco,0,0,0.26794615426614343,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,499.67,145.0,0.0484848484848484,seco,0,0,0.2660530303796651,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,499.92,148.0,0.0494949494949494,seco,0,0,0.21119597062499218,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,500.17,145.0,0.0484848484848484,seco,0,0,0.20684660987609357,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,500.48,143.0,0.0478114478114478,seco,0,0,0.25532575609028846,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,500.89,148.0,0.0494949494949494,seco,0,0,0.20497418735798784,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,501.46,145.0,0.0484848484848484,seco,0,0,0.25673489105204966,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,501.87,150.0,0.0501683501683501,seco,0,0,0.260991276264004,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,502.12,144.0,0.0481481481481481,seco,0,0,0.2625681818948166,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,502.38,149.0,0.0498316498316498,seco,0,0,0.21353967531665735,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,502.66,149.0,0.0498316498316498,seco,0,0,0.27018427064481293,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,502.91,144.0,0.0481481481481481,seco,0,0,0.25677555917114914,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,503.17,145.0,0.0484848484848484,seco,0,0,0.22804247503700698,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,503.42,140.0,0.0468013468013468,seco,0,0,0.27703081852459566,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,503.68,146.0,0.0488215488215488,seco,0,0,0.2198638587977136,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,503.93,151.0,0.0505050505050505,seco,0,0,0.22291056057155736,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,504.18,145.0,0.0484848484848484,seco,0,0,0.2205007294028425,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,504.44,151.0,0.0505050505050505,seco,0,0,0.27320726920584293,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,504.69,150.0,0.0501683501683501,seco,0,0,0.29525857658949267,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,504.99,146.0,0.0488215488215488,seco,0,0,0.2745017761667716,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,505.25,146.0,0.0488215488215488,seco,0,0,0.23283989307206535,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,505.5,148.0,0.0494949494949494,seco,0,0,0.29240872491611153,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,505.76,143.0,0.0478114478114478,seco,0,0,0.2858569833991476,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,506.06,147.0,0.0491582491582491,seco,0,0,0.28996010871749534,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,506.32,147.0,0.0491582491582491,seco,0,0,0.23144657463357882,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,506.57,150.0,0.0501683501683501,seco,0,0,0.2988272245994567,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,506.82,143.0,0.0478114478114478,seco,0,0,0.23104420443435614,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,507.11,140.0,0.0468013468013468,seco,0,0,0.23146085113871806,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,507.36,141.0,0.0471380471380471,seco,0,0,0.29324373683327365,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,507.62,140.0,0.0468013468013468,seco,0,0,0.2943548479443847,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,507.87,143.0,0.0478114478114478,seco,0,0,0.28766096638854005,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,508.13,146.0,0.0488215488215488,seco,0,0,0.289708579622635,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,508.39,147.0,0.0491582491582491,seco,0,0,0.29402731181636726,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,508.64,141.0,0.0471380471380471,seco,0,0,0.28766096638854005,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,508.89,152.0,0.0508417508417508,seco,0,0,0.2433536015715653,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,509.15,148.0,0.0494949494949494,seco,0,0,0.23500528835050616,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,509.44,149.0,0.0498316498316498,seco,0,0,0.2989677881904989,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,509.69,150.0,0.0501683501683501,seco,0,0,0.30042672277443355,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,509.95,150.0,0.0501683501683501,seco,0,0,0.2958133019956601,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,510.2,146.0,0.0488215488215488,seco,0,0,0.2889681786995914,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,510.51,149.0,0.0498316498316498,seco,0,0,0.27414272646054993,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,510.76,145.0,0.0484848484848484,seco,0,0,0.27406985457787697,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,511.02,142.0,0.0474747474747474,seco,0,0,0.26594745500577766,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,511.27,145.0,0.0484848484848484,seco,0,0,0.20076806953040963,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,511.58,146.0,0.0488215488215488,seco,0,0,0.26452191622658033,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,511.83,139.0,0.0464646464646464,seco,0,0,0.2646514538667446,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,512.08,147.0,0.0491582491582491,seco,0,0,0.268689885648421,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,512.34,139.0,0.0464646464646464,seco,0,0,0.2766354675066981,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,512.59,152.0,0.0508417508417508,seco,0,0,0.28460072512901113,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,512.84,145.0,0.0484848484848484,seco,0,0,0.2693484186635694,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,513.1,143.0,0.0478114478114478,seco,0,0,0.2662059603261777,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,513.35,153.0,0.0511784511784511,seco,0,0,0.22765658341287873,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,513.61,153.0,0.0511784511784511,seco,0,0,0.29025273956633035,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,513.87,142.0,0.0474747474747474,seco,0,0,0.3121252130184541,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,514.13,149.0,0.0498316498316498,seco,0,0,0.3446806501121255,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,514.38,145.0,0.0484848484848484,seco,0,0,0.33365996607656745,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,514.63,143.0,0.0478114478114478,seco,0,0,0.3307900850387475,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,514.94,148.0,0.0494949494949494,seco,0,0,0.33808971668223803,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,515.2,149.0,0.0498316498316498,seco,0,0,0.34135937178316067,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,515.45,143.0,0.0478114478114478,seco,0,0,0.33416764338516475,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,515.7,146.0,0.0488215488215488,seco,0,0,0.334427753645275,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,516.01,145.0,0.0484848484848484,seco,0,0,0.33571978686579995,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,516.42,148.0,0.0494949494949494,seco,0,0,0.2810132966437414,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,516.98,143.0,0.0478114478114478,seco,0,0,0.3344057969527301,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,517.4,147.0,0.0491582491582491,seco,0,0,0.3375776103245434,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,517.65,140.0,0.0468013468013468,seco,0,0,0.3314381654556869,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,517.91,149.0,0.0498316498316498,seco,0,0,0.28881375521743613,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,518.17,138.0,0.0461279461279461,seco,0,0,0.3301971398146612,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,518.42,146.0,0.0488215488215488,seco,0,0,0.2948080040658345,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,518.68,142.0,0.0474747474747474,seco,0,0,0.3358826099001313,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,518.93,145.0,0.0484848484848484,seco,0,0,0.2849587219560062,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,519.19,146.0,0.0488215488215488,seco,0,0,0.3502452478768996,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,519.47,145.0,0.0484848484848484,seco,0,0,0.3501341367657886,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,519.73,146.0,0.0488215488215488,seco,0,0,0.35224524787689965,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,519.98,152.0,0.0508417508417508,seco,0,0,0.357225516655669,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,520.23,147.0,0.0491582491582491,seco,0,0,0.28757902816347736,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,520.54,140.0,0.0468013468013468,seco,0,0,0.2907215695512117,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,520.8,150.0,0.0501683501683501,seco,0,0,0.30634065099758306,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,521.05,150.0,0.0501683501683501,seco,0,0,0.35673293957085883,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,521.3,148.0,0.0494949494949494,seco,0,0,0.2978648554829659,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,521.59,151.0,0.0505050505050505,seco,0,0,0.36128320601736835,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,521.84,154.0,0.0515151515151515,seco,0,0,0.31454736112150294,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.1,148.0,0.0494949494949494,seco,0,0,0.35637035517700694,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.35,155.0,0.0518518518518518,seco,0,0,0.32408563282676234,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.61,146.0,0.0488215488215488,seco,0,0,0.35922220378324154,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.86,143.0,0.0478114478114478,seco,0,0,0.3530162176478694,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,523.12,149.0,0.0498316498316498,seco,0,0,0.36348496994788926,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,523.37,144.0,0.0481481481481481,seco,0,0,0.35483519779626127,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,523.62,144.0,0.0481481481481481,seco,0,0,0.3501488775805293,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,523.93,144.0,0.0481481481481481,seco,0,0,0.34960437317699705,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,524.18,146.0,0.0488215488215488,seco,0,0,0.29686250392838115,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,524.44,148.0,0.0494949494949494,seco,0,0,0.3575583326613267,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,524.7,152.0,0.0508417508417508,seco,0,0,0.36385408495511606,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,524.96,136.0,0.0454545454545454,seco,0,0,0.28534584215277436,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,525.21,146.0,0.0488215488215488,seco,0,0,0.3544449337145944,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,525.46,148.0,0.0494949494949494,seco,0,0,0.35744221421187494,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,525.71,140.0,0.0468013468013468,seco,0,0,0.28745332822191383,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,525.98,137.0,0.0457912457912457,seco,0,0,0.28532900713593934,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,526.23,143.0,0.0478114478114478,seco,0,0,0.351566888466881,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,526.48,150.0,0.0501683501683501,seco,0,0,0.3016099114237877,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,526.74,145.0,0.0484848484848484,seco,0,0,0.35648826992276533,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.0,140.0,0.0468013468013468,seco,0,0,0.3491641074763137,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.29,144.0,0.0481481481481481,seco,0,0,0.35539543946357355,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.54,145.0,0.0484848484848484,seco,0,0,0.2944960090954145,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.8,145.0,0.0484848484848484,seco,0,0,0.29542829556706496,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.05,145.0,0.0484848484848484,seco,0,0,0.2867971500754543,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.36,148.0,0.0494949494949494,seco,0,0,0.29013453807731604,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.61,152.0,0.0508417508417508,seco,0,0,0.46108003015577054,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.87,142.0,0.0474747474747474,seco,0,0,0.2622671650578534,True
