C,Coleta,Classe,tipo_sinal,sensor,posicao_local,posicao_percentual,Indice_original,Tempo,valor,salto,salto_abs,limiar_global_p995,mqs_simultaneos,delta_soil,delta_temp_c,delta_pres_kpa
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,422,33.46550356859635,28086,227.05,3930.0,-3313.0,3313.0,1474.6399999999994,3,-0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,423,33.54480570975416,28087,227.33,8012.0,4082.0,4082.0,1474.6399999999994,4,0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,425,33.70340999206979,28089,227.89,3326.0,-4184.0,4184.0,1474.6399999999994,5,-0.013131313131313216,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,426,33.7827121332276,28090,228.17,6266.0,2940.0,2940.0,1474.6399999999994,4,0.0121212121212122,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,427,33.86201427438541,28091,228.45,9706.0,3440.0,3440.0,1474.6399999999994,3,0.004377104377104368,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,428,33.94131641554322,28092,228.73,3444.0,-6262.0,6262.0,1474.6399999999994,1,-0.004377104377104368,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,431,34.17922283901665,28095,229.63,9378.0,5505.0,5505.0,1474.6399999999994,1,0.002020202020202033,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,432,34.258524980174464,28096,229.97,3559.0,-5819.0,5819.0,1474.6399999999994,5,-0.0063973063973064015,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,433,34.337827121332275,28097,230.28,8732.0,5173.0,5173.0,1474.6399999999994,4,0.00033670033670030186,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,434,34.417129262490086,28098,230.6,2902.0,-5830.0,5830.0,1474.6399999999994,4,-0.0016835016835016203,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,437,34.65503568596352,28101,231.48,7828.0,4063.0,4063.0,1474.6399999999994,1,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,438,34.73433782712133,28102,231.74,4573.0,-3255.0,3255.0,1474.6399999999994,5,0.00909090909090915,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,442,35.051546391752574,28106,232.89,5184.0,1913.0,1913.0,1474.6399999999994,1,0.009090909090909038,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,445,35.289452815226014,28109,233.83,8669.0,4508.0,4508.0,1474.6399999999994,1,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,446,35.368754956383825,28110,234.17,4756.0,-3913.0,3913.0,1474.6399999999994,4,-0.0010101010101009056,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,451,35.76526566217288,28115,235.57,10514.0,7308.0,7308.0,1474.6399999999994,1,0.002020202020202033,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,452,35.84456780333069,28116,235.86,3241.0,-7273.0,7273.0,1474.6399999999994,1,0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,461,36.55828707375099,28125,238.59,6504.0,3235.0,3235.0,1474.6399999999994,5,0.0010101010101010166,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,462,36.6375892149088,28126,238.86,4615.0,-1889.0,1889.0,1474.6399999999994,5,0.0006734006734006037,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,478,37.90642347343378,28142,243.53,2713.0,-1881.0,1881.0,1474.6399999999994,5,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,479,37.985725614591594,28143,243.82,10370.0,7657.0,7657.0,1474.6399999999994,5,-0.0060606060606061,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,480,38.065027755749405,28144,244.14,5675.0,-4695.0,4695.0,1474.6399999999994,1,0.002356902356902335,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,481,38.144329896907216,28145,244.47,3247.0,-2428.0,2428.0,1474.6399999999994,1,-0.002693602693602637,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,513,40.681998413957174,28177,254.14,4762.0,1553.0,1553.0,1474.6399999999994,4,0.0063973063973064015,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,514,40.761300555114985,28178,254.42,3226.0,-1536.0,1536.0,1474.6399999999994,4,-0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,521,41.31641554321966,28185,256.6,4899.0,1579.0,1579.0,1474.6399999999994,1,0.0,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,522,41.39571768437747,28186,256.87,3360.0,-1539.0,1539.0,1474.6399999999994,4,-0.006734006734006703,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,527,41.792228390166535,28191,258.3,3408.0,-1896.0,1896.0,1474.6399999999994,1,0.009764309764309753,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,544,43.14036478984933,28208,263.43,11912.0,9109.0,9109.0,1474.6399999999994,5,-0.00303030303030305,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,545,43.21966693100714,28209,263.7,3325.0,-8587.0,8587.0,1474.6399999999994,1,-0.004040404040404066,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,581,46.07454401268834,28245,274.41,11025.0,7816.0,7816.0,1474.6399999999994,6,0.00774410774410772,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,582,46.15384615384615,28246,274.69,3612.0,-7413.0,7413.0,1474.6399999999994,4,-0.01077441077441077,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,584,46.312450436161775,28248,275.22,5588.0,2004.0,2004.0,1474.6399999999994,4,-0.017508417508417473,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,585,46.391752577319586,28249,275.49,3430.0,-2158.0,2158.0,1474.6399999999994,6,-0.009427609427609451,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,629,49.88104678826328,28293,288.79,8747.0,5425.0,5425.0,1474.6399999999994,5,-0.002693602693602637,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,630,49.960348929421095,28294,289.21,6121.0,-2626.0,2626.0,1474.6399999999994,4,0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,632,50.11895321173672,28296,289.75,3864.0,-3567.0,3567.0,1474.6399999999994,1,0.027272727272727337,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,634,50.27755749405234,28298,290.32,9320.0,5277.0,5277.0,1474.6399999999994,5,0.026599326599326623,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,635,50.35685963521015,28299,290.63,3281.0,-6039.0,6039.0,1474.6399999999994,1,-0.01683501683501687,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,646,51.22918318794607,28310,293.87,9157.0,5906.0,5906.0,1474.6399999999994,1,-0.0016835016835017313,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,647,51.30848532910388,28311,294.14,3269.0,-5888.0,5888.0,1474.6399999999994,1,0.0,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,649,51.4670896114195,28313,294.74,9322.0,6086.0,6086.0,1474.6399999999994,3,-0.022558922558922556,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,650,51.546391752577314,28314,295.06,3109.0,-6213.0,6213.0,1474.6399999999994,3,0.009427609427609451,0.10000000000000142,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,651,51.62569389373514,28315,295.36,4638.0,1529.0,1529.0,1474.6399999999994,4,-0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,655,51.94290245836638,28319,296.53,3368.0,-3109.0,3109.0,1474.6399999999994,1,0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,664,52.65662172878668,28328,299.15,4656.0,-1767.0,1767.0,1474.6399999999994,1,0.005050505050505083,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,670,53.13243457573355,28334,300.86,5655.0,1730.0,1730.0,1474.6399999999994,1,-0.009427609427609451,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,671,53.21173671689136,28335,301.13,3445.0,-2210.0,2210.0,1474.6399999999994,4,0.011784511784511786,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,674,53.44964314036479,28338,302.06,3281.0,-1908.0,1908.0,1474.6399999999994,2,0.009764309764309753,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,703,55.74940523394132,28367,310.65,8499.0,5339.0,5339.0,1474.6399999999994,2,-0.0037037037037037646,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,706,55.98731165741475,28370,311.46,3256.0,-5547.0,5547.0,1474.6399999999994,1,0.009764309764309864,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,709,56.22521808088818,28373,312.37,5714.0,2485.0,2485.0,1474.6399999999994,1,0.004713804713804781,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,710,56.304520222045994,28374,312.69,3380.0,-2334.0,2334.0,1474.6399999999994,6,0.005723905723905687,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,713,56.54242664551943,28377,313.63,7801.0,4557.0,4557.0,1474.6399999999994,1,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,715,56.70103092783505,28379,314.18,3294.0,-4371.0,4371.0,1474.6399999999994,3,-0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,716,56.78033306899286,28380,314.47,9917.0,6623.0,6623.0,1474.6399999999994,3,0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,717,56.85963521015067,28381,314.74,4669.0,-5248.0,5248.0,1474.6399999999994,5,0.00471380471380467,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,720,57.097541633624104,28384,315.58,7102.0,3596.0,3596.0,1474.6399999999994,1,-0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,721,57.176843774781915,28385,315.88,3211.0,-3891.0,3891.0,1474.6399999999994,1,-0.00303030303030305,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,731,57.96986518636004,28395,318.93,8868.0,4880.0,4880.0,1474.6399999999994,4,-0.0006734006734007147,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,732,58.04916732751785,28396,319.22,5042.0,-3826.0,3826.0,1474.6399999999994,6,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,733,58.12846946867566,28397,319.53,3244.0,-1798.0,1798.0,1474.6399999999994,1,-0.014478114478114534,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,737,58.445678033306905,28401,320.8,6871.0,2844.0,2844.0,1474.6399999999994,1,0.005050505050504972,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,738,58.524980174464716,28402,321.11,5282.0,-1589.0,1589.0,1474.6399999999994,1,0.002693602693602748,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,739,58.60428231562253,28403,321.39,6989.0,1707.0,1707.0,1474.6399999999994,1,-0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,740,58.68358445678034,28404,321.67,4490.0,-2499.0,2499.0,1474.6399999999994,3,-0.008754208754208848,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,758,60.111022997620935,28422,327.0,5921.0,2345.0,2345.0,1474.6399999999994,1,0.00033670033670030186,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,765,60.66613798572561,28429,329.09,4930.0,1564.0,1564.0,1474.6399999999994,1,0.011111111111111183,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,766,60.74544012688342,28430,329.37,3166.0,-1764.0,1764.0,1474.6399999999994,3,0.0006734006734006037,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,770,61.062648691514674,28434,330.52,6142.0,2648.0,2648.0,1474.6399999999994,2,-0.009764309764309753,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,771,61.141950832672485,28435,330.87,3290.0,-2852.0,2852.0,1474.6399999999994,3,0.002356902356902335,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,777,61.61776367961935,28441,332.63,6105.0,2639.0,2639.0,1474.6399999999994,3,0.007070707070707005,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,778,61.69706582077716,28442,332.9,3359.0,-2746.0,2746.0,1474.6399999999994,2,-0.02020202020202011,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,787,62.41078509119746,28451,335.59,10077.0,6188.0,6188.0,1474.6399999999994,2,-0.0010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,788,62.49008723235527,28452,335.87,3345.0,-6732.0,6732.0,1474.6399999999994,1,0.009427609427609451,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,789,62.56938937351308,28453,336.14,9640.0,6295.0,6295.0,1474.6399999999994,1,-0.005387205387205496,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,790,62.648691514670894,28454,336.42,3519.0,-6121.0,6121.0,1474.6399999999994,1,-0.007407407407407307,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,793,62.88659793814433,28457,337.25,8302.0,4392.0,4392.0,1474.6399999999994,1,0.0013468013468014295,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,794,62.96590007930214,28458,337.55,2860.0,-5442.0,5442.0,1474.6399999999994,6,0.003030303030302939,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,796,63.12450436161776,28460,338.18,8216.0,4755.0,4755.0,1474.6399999999994,1,-0.002356902356902446,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,797,63.20380650277557,28461,338.47,4670.0,-3546.0,3546.0,1474.6399999999994,1,-0.002693602693602637,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,815,64.63124504361618,28479,343.74,5931.0,2118.0,2118.0,1474.6399999999994,1,0.013131313131313105,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,817,64.7898493259318,28481,344.28,3284.0,-1506.0,1506.0,1474.6399999999994,1,-0.002356902356902335,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,822,65.18636003172085,28486,345.86,5163.0,2305.0,2305.0,1474.6399999999994,2,0.0003367003367004129,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,823,65.26566217287866,28487,346.18,3546.0,-1617.0,1617.0,1474.6399999999994,5,0.00942760942760934,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,884,70.10309278350515,28548,364.36,5326.0,2104.0,2104.0,1474.6399999999994,2,0.008080808080808022,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,885,70.18239492466296,28549,364.64,3265.0,-2061.0,2061.0,1474.6399999999994,2,-0.004377104377104368,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,903,71.60983346550357,28567,369.89,7750.0,4534.0,4534.0,1474.6399999999994,3,-0.0006734006734007147,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,904,71.68913560666138,28568,370.23,9596.0,1846.0,1846.0,1474.6399999999994,3,0.0010101010101010166,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,905,71.76843774781919,28569,370.53,3260.0,-6336.0,6336.0,1474.6399999999994,1,0.008417508417508435,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,915,72.5614591593973,28579,373.43,7869.0,4649.0,4649.0,1474.6399999999994,1,-0.005387205387205385,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,916,72.64076130055511,28580,373.74,3243.0,-4626.0,4626.0,1474.6399999999994,1,-0.00303030303030305,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1008,79.93655828707375,28672,401.26,6399.0,2367.0,2367.0,1474.6399999999994,1,0.004040404040404066,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1009,80.01586042823156,28673,401.53,3924.0,-2475.0,2475.0,1474.6399999999994,1,0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1051,83.34655035685964,28715,414.13,6364.0,2806.0,2806.0,1474.6399999999994,1,-0.0060606060606061,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1052,83.42585249801745,28716,414.48,3381.0,-2983.0,2983.0,1474.6399999999994,1,0.011111111111111183,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1134,89.92862807295798,28798,438.84,8280.0,5473.0,5473.0,1474.6399999999994,2,-0.010101010101010055,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1138,90.24583663758922,28802,440.1,6796.0,-2588.0,2588.0,1474.6399999999994,4,-0.012457912457912501,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1139,90.32513877874703,28803,440.37,3374.0,-3422.0,3422.0,1474.6399999999994,4,0.01717171717171717,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1163,92.2283901665345,28827,447.56,8675.0,5425.0,5425.0,1474.6399999999994,2,0.009764309764309753,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1164,92.3076923076923,28828,447.83,3237.0,-5438.0,5438.0,1474.6399999999994,2,0.00303030303030305,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1182,93.7351308485329,28846,453.07,7318.0,3937.0,3937.0,1474.6399999999994,5,-0.009427609427609451,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1183,93.81443298969072,28847,453.4,3306.0,-4012.0,4012.0,1474.6399999999994,1,-0.011784511784511786,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1187,94.13164155432196,28851,454.66,7253.0,4043.0,4043.0,1474.6399999999994,6,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1189,94.29024583663758,28853,455.2,9049.0,2864.0,2864.0,1474.6399999999994,5,0.002356902356902335,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1191,94.4488501189532,28855,455.74,3297.0,-5084.0,5084.0,1474.6399999999994,2,0.012794612794612692,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1203,95.40047581284695,28867,459.29,6193.0,2952.0,2952.0,1474.6399999999994,4,0.002020202020202033,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1205,95.55908009516257,28869,459.86,9197.0,1864.0,1864.0,1474.6399999999994,1,0.0,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1206,95.63838223632038,28870,460.13,3970.0,-5227.0,5227.0,1474.6399999999994,1,-0.004377104377104368,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1211,96.03489294210944,28875,461.75,6727.0,2775.0,2775.0,1474.6399999999994,1,0.006734006734006814,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1212,96.11419508326725,28876,462.04,3730.0,-2997.0,2997.0,1474.6399999999994,1,0.0063973063973064015,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1214,96.27279936558287,28878,462.58,5313.0,1954.0,1954.0,1474.6399999999994,5,-0.0016835016835017313,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1215,96.35210150674068,28879,462.85,3788.0,-1525.0,1525.0,1474.6399999999994,3,0.0006734006734007147,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1220,96.74861221252974,28884,464.34,6102.0,2648.0,2648.0,1474.6399999999994,1,0.02020202020202022,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1222,96.90721649484536,28886,464.96,4404.0,-2009.0,2009.0,1474.6399999999994,1,0.004040404040403955,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1228,97.38302934179222,28892,466.67,6565.0,3620.0,3620.0,1474.6399999999994,4,0.004377104377104368,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1230,97.54163362410785,28894,467.22,3414.0,-4549.0,4549.0,1474.6399999999994,2,-0.0060606060606061,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1255,99.52418715305313,28919,474.72,5748.0,2258.0,2258.0,1474.6399999999994,4,0.0037037037037037646,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1256,99.60348929421095,28920,475.04,3370.0,-2378.0,2378.0,1474.6399999999994,5,-0.004377104377104368,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1257,99.68279143536876,28921,475.36,5502.0,2132.0,2132.0,1474.6399999999994,1,0.0006734006734006037,-0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1258,99.76209357652657,28922,475.65,3949.0,-1553.0,1553.0,1474.6399999999994,1,-0.009090909090909038,0.10000000000000142,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ8,1260,99.92069785884219,28924,476.39,7829.0,3276.0,3276.0,1474.6399999999994,5,-0.010101010101010166,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,5,0.3965107057890563,27669,103.81,15841.0,-3655.0,3655.0,2579.1199999999953,3,-0.002693602693602637,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,6,0.47581284694686754,27670,104.07,19490.0,3649.0,3649.0,2579.1199999999953,2,-0.004377104377104479,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,9,0.7137192704203014,27673,104.88,10301.0,-9216.0,9216.0,2579.1199999999953,4,0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,10,0.7930214115781126,27674,105.14,14161.0,3860.0,3860.0,2579.1199999999953,1,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,11,0.8723235527359239,27675,105.4,10636.0,-3525.0,3525.0,2579.1199999999953,2,0.002356902356902335,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,14,1.1102299762093577,27678,106.34,19521.0,9277.0,9277.0,2579.1199999999953,6,-0.00471380471380467,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,16,1.26883425852498,27680,106.94,13466.0,-6057.0,6057.0,2579.1199999999953,4,-0.00033670033670030186,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,17,1.3481363996827915,27681,107.26,10331.0,-3135.0,3135.0,2579.1199999999953,4,0.002020202020201922,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,19,1.506740681998414,27683,107.89,19549.0,9298.0,9298.0,2579.1199999999953,5,0.0013468013468013185,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,20,1.5860428231562251,27684,108.15,10583.0,-8966.0,8966.0,2579.1199999999953,3,-0.0033670033670033517,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,21,1.6653449643140366,27685,108.41,19527.0,8944.0,8944.0,2579.1199999999953,3,0.0,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,22,1.7446471054718478,27686,108.67,10308.0,-9219.0,9219.0,2579.1199999999953,4,0.0037037037037036535,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,23,1.8239492466296592,27687,108.96,19521.0,9213.0,9213.0,2579.1199999999953,3,-0.0016835016835016203,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,24,1.9032513877874702,27688,109.28,10808.0,-8713.0,8713.0,2579.1199999999953,3,-0.005387205387205385,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,27,2.141157811260904,27691,110.19,16922.0,6392.0,6392.0,2579.1199999999953,3,-0.007070707070707116,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,28,2.2204599524187154,27692,110.52,10548.0,-6374.0,6374.0,2579.1199999999953,2,0.0013468013468014295,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,29,2.299762093576527,27693,110.82,14898.0,4350.0,4350.0,2579.1199999999953,2,0.003030303030302939,0.0,0.0
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,30,2.379064234734338,27694,111.08,10560.0,-4338.0,4338.0,2579.1199999999953,1,0.007070707070707116,0.0,-0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,31,2.4583663758921492,27695,111.35,16012.0,5452.0,5452.0,2579.1199999999953,3,-0.0060606060606061,0.0,0.010000000000005116
C17,dia 19 - Soja Heterodera Vaso 1,0,cru,MQ135,32,2.53766851704996,27696,111.62,19461.0,3449.0,3449.0,2579.1199999999953,5,0.0063973063973064015,0.0,0.0
