dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,pressao_evento,delta_pressao,limiar_delta_pressao,linha_corte_inicio,linha_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,janela_linhas
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,130.58,36220,71.51,0.3299999999999983,0.1,36190,36250,124.28,136.79,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,130.78,36221,71.21,0.30000000000001137,0.1,36191,36251,124.48,136.99,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,131.0,36222,70.89,0.3199999999999932,0.1,36192,36252,124.69,137.19,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,131.21,36223,70.59,0.29999999999999716,0.1,36193,36253,124.9,137.4,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,131.41,36224,70.3,0.29000000000000625,0.1,36194,36254,125.11,137.62,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,131.61,36225,69.99,0.3100000000000023,0.1,36195,36255,125.31,137.82,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,131.81,36226,69.69,0.29999999999999716,0.1,36196,36256,125.52,138.02,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,132.02,36227,69.39,0.29999999999999716,0.1,36197,36257,125.72,138.23,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,132.23,36228,69.09,0.29999999999999716,0.1,36198,36258,125.93,138.44,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,132.43,36229,68.79,0.29999999999999716,0.1,36199,36259,126.13,138.74,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,132.63,36230,68.51,0.28000000000000114,0.1,36200,36260,126.35,138.95,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,132.85,36231,68.21,0.30000000000001137,0.1,36201,36261,126.66,139.16,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,133.05,36232,67.92,0.28999999999999204,0.1,36202,36262,126.86,139.37,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,133.26,36233,67.64,0.28000000000000114,0.1,36203,36263,127.07,139.57,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,133.47,36234,67.36,0.28000000000000114,0.1,36204,36264,127.27,139.78,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,133.68,36235,67.08,0.28000000000000114,0.1,36205,36265,127.47,139.98,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,133.88,36236,66.82,0.2600000000000051,0.1,36206,36266,127.69,140.19,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,134.09,36237,66.54,0.2799999999999869,0.1,36207,36267,127.89,140.4,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,134.29,36238,66.28,0.2600000000000051,0.1,36208,36268,128.1,140.6,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,134.49,36239,66.01,0.269999999999996,0.1,36209,36269,128.31,140.81,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,134.71,36240,65.74,0.27000000000001023,0.1,36210,36270,128.51,141.01,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,134.91,36241,65.49,0.25,0.1,36211,36271,128.72,141.22,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,135.12,36242,65.23,0.2599999999999909,0.1,36212,36272,128.92,141.43,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,135.33,36243,64.97,0.2600000000000051,0.1,36213,36273,129.13,141.63,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,135.53,36244,64.72,0.25,0.1,36214,36274,129.35,141.83,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,135.74,36245,64.46,0.2600000000000051,0.1,36215,36275,129.55,142.04,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,135.94,36246,64.21,0.25,0.1,36216,36276,129.75,142.25,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,136.15,36247,63.95,0.2599999999999909,0.1,36217,36277,129.96,142.46,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,136.37,36248,63.67,0.28000000000000114,0.1,36218,36278,130.16,142.66,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,136.59,36249,63.42,0.25,0.1,36219,36279,130.37,142.87,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,136.79,36250,63.17,0.25,0.1,36220,36280,130.58,143.08,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,136.99,36251,62.93,0.240000000000002,0.1,36221,36281,130.78,143.29,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,137.19,36252,62.69,0.240000000000002,0.1,36222,36282,131.0,143.5,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,137.4,36253,62.45,0.23999999999999488,0.1,36223,36283,131.21,143.7,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,137.62,36254,62.2,0.25,0.1,36224,36284,131.41,143.9,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,137.82,36255,61.96,0.240000000000002,0.1,36225,36285,131.61,144.12,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,138.02,36256,61.73,0.23000000000000398,0.1,36226,36286,131.81,144.33,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,138.23,36257,61.5,0.22999999999999687,0.1,36227,36287,132.02,144.54,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,138.44,36258,61.26,0.240000000000002,0.1,36228,36288,132.23,144.75,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,138.74,36259,60.91,0.3500000000000014,0.1,36229,36289,132.43,144.95,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,138.95,36260,60.68,0.22999999999999687,0.1,36230,36290,132.63,145.16,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,139.16,36261,60.43,0.25,0.1,36231,36291,132.85,145.37,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,139.37,36262,60.2,0.22999999999999687,0.1,36232,36292,133.05,145.57,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,139.57,36263,59.97,0.23000000000000398,0.1,36233,36293,133.26,145.78,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,139.78,36264,59.73,0.240000000000002,0.1,36234,36294,133.47,145.99,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,139.98,36265,59.5,0.22999999999999687,0.1,36235,36295,133.68,146.19,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,140.19,36266,59.28,0.21999999999999886,0.1,36236,36296,133.88,146.4,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,140.4,36267,59.04,0.240000000000002,0.1,36237,36297,134.09,146.6,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,140.6,36268,58.82,0.21999999999999886,0.1,36238,36298,134.29,146.81,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,140.81,36269,58.61,0.21000000000000085,0.1,36239,36299,134.49,147.02,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,141.01,36270,58.38,0.22999999999999687,0.1,36240,36300,134.71,147.22,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,141.22,36271,58.17,0.21000000000000085,0.1,36241,36301,134.91,147.43,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,141.43,36272,57.96,0.21000000000000085,0.1,36242,36302,135.12,147.64,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,141.63,36273,57.74,0.21999999999999886,0.1,36243,36303,135.33,147.84,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,141.83,36274,57.52,0.21999999999999886,0.1,36244,36304,135.53,148.05,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,142.04,36275,57.32,0.20000000000000284,0.1,36245,36305,135.74,148.26,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,142.25,36276,57.1,0.21999999999999886,0.1,36246,36306,135.94,148.47,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,142.46,36277,56.9,0.20000000000000284,0.1,36247,36307,136.15,148.68,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,142.66,36278,56.69,0.21000000000000085,0.1,36248,36308,136.37,148.89,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,142.87,36279,56.48,0.21000000000000085,0.1,36249,36309,136.59,149.09,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,143.08,36280,56.27,0.20999999999999375,0.1,36250,36310,136.79,149.3,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,143.29,36281,56.08,0.19000000000000483,0.1,36251,36311,136.99,149.5,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,143.5,36282,55.87,0.21000000000000085,0.1,36252,36312,137.19,149.7,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,143.7,36283,55.68,0.18999999999999773,0.1,36253,36313,137.4,149.92,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,143.9,36284,55.49,0.18999999999999773,0.1,36254,36314,137.62,150.13,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,144.12,36285,55.29,0.20000000000000284,0.1,36255,36315,137.82,150.33,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,144.33,36286,55.09,0.19999999999999574,0.1,36256,36316,138.02,150.64,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,144.54,36287,54.9,0.19000000000000483,0.1,36257,36317,138.23,150.84,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,144.75,36288,54.71,0.18999999999999773,0.1,36258,36318,138.44,151.04,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,144.95,36289,54.53,0.17999999999999972,0.1,36259,36319,138.74,151.24,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,145.16,36290,54.34,0.18999999999999773,0.1,36260,36320,138.95,151.45,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,145.37,36291,54.16,0.18000000000000682,0.1,36261,36321,139.16,151.66,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,145.57,36292,53.98,0.17999999999999972,0.1,36262,36322,139.37,151.87,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,145.78,36293,53.8,0.17999999999999972,0.1,36263,36323,139.57,152.08,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,145.99,36294,53.62,0.17999999999999972,0.1,36264,36324,139.78,152.29,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,146.19,36295,53.44,0.17999999999999972,0.1,36265,36325,139.98,152.49,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,146.4,36296,53.27,0.1699999999999946,0.1,36266,36326,140.19,152.7,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,146.6,36297,53.1,0.1700000000000017,0.1,36267,36327,140.4,152.9,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,146.81,36298,52.93,0.1700000000000017,0.1,36268,36328,140.6,153.11,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,147.02,36299,52.76,0.1700000000000017,0.1,36269,36329,140.81,153.32,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,147.22,36300,52.6,0.1599999999999966,0.1,36270,36330,141.01,153.53,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,147.43,36301,52.43,0.1700000000000017,0.1,36271,36331,141.22,153.73,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,147.64,36302,52.26,0.1700000000000017,0.1,36272,36332,141.43,153.94,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,147.84,36303,52.1,0.1599999999999966,0.1,36273,36333,141.63,154.15,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,148.05,36304,51.93,0.1700000000000017,0.1,36274,36334,141.83,154.36,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,148.26,36305,51.78,0.14999999999999858,0.1,36275,36335,142.04,154.57,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,148.47,36306,51.61,0.1700000000000017,0.1,36276,36336,142.25,154.77,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,148.68,36307,51.45,0.1599999999999966,0.1,36277,36337,142.46,154.98,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,148.89,36308,51.29,0.1600000000000037,0.1,36278,36338,142.66,155.2,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,149.09,36309,51.13,0.1599999999999966,0.1,36279,36339,142.87,155.41,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,149.3,36310,50.98,0.15000000000000568,0.1,36280,36340,143.08,155.61,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,149.5,36311,50.83,0.14999999999999858,0.1,36281,36341,143.29,155.82,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,149.7,36312,50.68,0.14999999999999858,0.1,36282,36342,143.5,156.03,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,149.92,36313,50.52,0.1599999999999966,0.1,36283,36343,143.7,156.23,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,150.13,36314,50.37,0.15000000000000568,0.1,36284,36344,143.9,156.44,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,150.33,36315,50.23,0.14000000000000057,0.1,36285,36345,144.12,156.65,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,150.64,36316,50.01,0.21999999999999886,0.1,36286,36346,144.33,156.85,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,150.84,36317,49.86,0.14999999999999858,0.1,36287,36347,144.54,157.07,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,151.04,36318,49.73,0.13000000000000256,0.1,36288,36348,144.75,157.29,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,151.24,36319,49.59,0.13999999999999346,0.1,36289,36349,144.95,157.5,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,151.45,36320,49.45,0.14000000000000057,0.1,36290,36350,145.16,157.7,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,151.66,36321,49.31,0.14000000000000057,0.1,36291,36351,145.37,157.91,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,151.87,36322,49.17,0.14000000000000057,0.1,36292,36352,145.57,158.12,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,152.08,36323,49.03,0.14000000000000057,0.1,36293,36353,145.78,158.32,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,152.29,36324,48.9,0.13000000000000256,0.1,36294,36354,145.99,158.53,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,152.49,36325,48.76,0.14000000000000057,0.1,36295,36355,146.19,158.74,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,152.7,36326,48.63,0.12999999999999545,0.1,36296,36356,146.4,158.94,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,152.9,36327,48.51,0.12000000000000455,0.1,36297,36357,146.6,159.15,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,153.11,36328,48.36,0.14999999999999858,0.1,36298,36358,146.81,159.35,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,153.32,36329,48.24,0.11999999999999744,0.1,36299,36359,147.02,159.56,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,153.53,36330,48.12,0.12000000000000455,0.1,36300,36360,147.22,159.77,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,153.73,36331,47.99,0.12999999999999545,0.1,36301,36361,147.43,159.97,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,153.94,36332,47.86,0.13000000000000256,0.1,36302,36362,147.64,160.18,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,154.15,36333,47.74,0.11999999999999744,0.1,36303,36363,147.84,160.39,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,154.36,36334,47.62,0.12000000000000455,0.1,36304,36364,148.05,160.59,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,154.57,36335,47.49,0.12999999999999545,0.1,36305,36365,148.26,160.8,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,154.77,36336,47.38,0.10999999999999943,0.1,36306,36366,148.47,161.0,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,154.98,36337,47.26,0.12000000000000455,0.1,36307,36367,148.68,161.21,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,155.2,36338,47.14,0.11999999999999744,0.1,36308,36368,148.89,161.43,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,155.41,36339,47.02,0.11999999999999744,0.1,36309,36369,149.09,161.63,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,155.61,36340,46.9,0.12000000000000455,0.1,36310,36370,149.3,161.84,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,155.82,36341,46.79,0.10999999999999943,0.1,36311,36371,149.5,162.04,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,156.03,36342,46.68,0.10999999999999943,0.1,36312,36372,149.7,162.24,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,156.23,36343,46.57,0.10999999999999943,0.1,36313,36373,149.92,162.55,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,156.44,36344,46.46,0.10999999999999943,0.1,36314,36374,150.13,162.76,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,156.65,36345,46.35,0.10999999999999943,0.1,36315,36375,150.33,162.97,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,156.85,36346,46.25,0.10000000000000142,0.1,36316,36376,150.64,163.18,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,157.07,36347,46.13,0.11999999999999744,0.1,36317,36377,150.84,163.38,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,157.29,36348,46.02,0.10999999999999943,0.1,36318,36378,151.04,163.58,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,157.5,36349,45.92,0.10000000000000142,0.1,36319,36379,151.24,163.79,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,157.7,36350,45.81,0.10999999999999943,0.1,36320,36380,151.45,163.99,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,157.91,36351,45.71,0.10000000000000142,0.1,36321,36381,151.66,164.19,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,158.12,36352,45.61,0.10000000000000142,0.1,36322,36382,151.87,164.4,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,158.32,36353,45.5,0.10999999999999943,0.1,36323,36383,152.08,164.6,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,158.74,36355,45.3,0.10999999999999943,0.1,36325,36385,152.49,165.01,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,159.15,36357,45.11,0.10000000000000142,0.1,36327,36387,152.9,165.43,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,159.35,36358,45.01,0.10000000000000142,0.1,36328,36388,153.11,165.64,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,159.97,36361,44.73,0.10000000000000142,0.1,36331,36391,153.73,166.26,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,162.55,36373,43.68,0.11999999999999744,0.1,36343,36403,156.23,168.72,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,163.58,36378,47.32,3.9399999999999977,0.1,36348,36408,157.29,169.74,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,163.79,36379,54.48,7.159999999999997,0.1,36349,36409,157.5,169.95,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,163.99,36380,61.04,6.560000000000002,0.1,36350,36410,157.7,170.15,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,164.19,36381,66.89,5.850000000000001,0.1,36351,36411,157.91,170.36,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,164.4,36382,72.51,5.6200000000000045,0.1,36352,36412,158.12,170.57,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,164.6,36383,77.37,4.859999999999999,0.1,36353,36413,158.32,170.76,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,164.81,36384,81.64,4.269999999999996,0.1,36354,36414,158.53,170.99,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,165.01,36385,85.27,3.6299999999999955,0.1,36355,36415,158.74,171.2,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,165.22,36386,88.37,3.1000000000000085,0.1,36356,36416,158.94,171.41,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,165.43,36387,90.65,2.280000000000001,0.1,36357,36417,159.15,171.61,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,165.64,36388,92.22,1.5699999999999932,0.1,36358,36418,159.35,171.81,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,165.85,36389,93.12,0.9000000000000057,0.1,36359,36419,159.56,172.02,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 4,18.0,4.0,1,166.05,36390,93.44,0.3199999999999932,0.1,36360,36420,159.77,172.22,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.16,38207,92.89,0.6500000000000057,0.1,38177,38237,113.84,126.46,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.36,38208,91.8,1.0900000000000034,0.1,38178,38238,114.04,126.67,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.57,38209,90.87,0.9299999999999926,0.1,38179,38239,114.25,126.87,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.78,38210,90.1,0.7700000000000102,0.1,38180,38240,114.55,127.08,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.98,38211,89.41,0.6899999999999977,0.1,38181,38241,114.76,127.29,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,121.19,38212,88.78,0.6299999999999955,0.1,38182,38242,114.97,127.49,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,121.39,38213,88.19,0.5900000000000034,0.1,38183,38243,115.18,127.7,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,121.6,38214,87.63,0.5600000000000023,0.1,38184,38244,115.38,127.91,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,121.81,38215,87.08,0.5499999999999972,0.1,38185,38245,115.58,128.12,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,122.02,38216,86.54,0.539999999999992,0.1,38186,38246,115.79,128.32,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,122.23,38217,86.05,0.4900000000000091,0.1,38187,38247,116.0,128.53,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,122.44,38218,85.56,0.4899999999999949,0.1,38188,38248,116.2,128.74,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,122.64,38219,85.07,0.4900000000000091,0.1,38189,38249,116.41,128.94,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,122.85,38220,84.6,0.46999999999999886,0.1,38190,38250,116.62,129.15,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,123.05,38221,84.14,0.45999999999999375,0.1,38191,38251,116.83,129.35,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,123.26,38222,83.68,0.45999999999999375,0.1,38192,38252,117.03,129.56,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,123.46,38223,83.23,0.45000000000000284,0.1,38193,38253,117.24,129.77,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,123.67,38224,82.78,0.45000000000000284,0.1,38194,38254,117.44,129.98,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,123.88,38225,82.34,0.4399999999999977,0.1,38195,38255,117.66,130.18,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,124.09,38226,81.89,0.45000000000000284,0.1,38196,38256,117.88,130.4,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,124.29,38227,81.48,0.4099999999999966,0.1,38197,38257,118.08,130.61,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,124.5,38228,81.07,0.4100000000000108,0.1,38198,38258,118.29,130.82,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,124.71,38229,80.64,0.4299999999999926,0.1,38199,38259,118.49,131.02,30
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,124.92,38230,80.24,0.4000000000000057,0.1,38200,38260,118.7,131.23,30
