Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,419.0,1,0,0.3048324888251422,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,722.15,0,0,0.14713535174038722,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,465.63,0,0,0.11039567320317578,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,263.55,0,0,0.3171004801807856,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,452.84,1,1,0.8622236623852713,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,282.2,0,0,0.4858364038418174,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,566.49,1,1,0.9099931239558637,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,261.99,0,1,0.7112487687268303,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,510.95,1,1,0.9935489268821891,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,210.3,1,1,0.9312067715367678,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,470.94,1,1,0.890055354353297,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,349.6,1,1,0.994059545608679,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,541.48,0,0,0.11551995764901522,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,196.29,1,0,0.2867828172273257,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,196.13,0,0,0.21375893619881242,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,181.57,0,0,0.05081017869638371,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,465.16,0,0,0.11317546568831732,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,143.47,0,0,0.14151768450539054,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,429.81,0,0,0.1442239719795929,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,179.4,1,1,0.5950940317966944,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,739.23,0,0,0.15112874034987006,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,188.77,1,1,0.9987058153057323,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,313.48,1,0,0.34281809140285463,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,476.28,1,1,0.8860177616132214,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,268.2,1,1,0.9951706567197901,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,159.93,0,0,0.17687457681302754,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,169.78,0,0,0.1823500494364855,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,672.99,1,1,0.942597894499022,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,137.82,0,0,0.04082323352667092,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,455.22,1,1,0.9985106935892386,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,430.27,0,0,0.44905862312872613,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,728.96,0,0,0.3151446458414918,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,190.59,1,1,0.7475540662099751,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,373.78,0,0,0.2249374551384437,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,457.9,0,0,0.22571374143270836,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,346.89,0,0,0.10152122803847054,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,89.42,1,0,0.3099538242126011,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,349.53,0,0,0.09570331615511322,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,130.63,1,1,0.9987058153057323,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,170.04,0,0,0.14592307152160464,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,477.59,0,0,0.47826851935800374,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,522.86,0,0,0.12371947946788538,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,631.08,1,1,0.9332777916076567,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,236.29,0,0,0.26753173873825176,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,707.74,1,1,0.7635755404523532,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,498.59,1,1,0.9985106935892386,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,443.47,1,1,0.9012779696608494,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,318.01,1,1,0.9951706567197901,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,727.01,0,0,0.3255669021263569,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,181.91,1,1,0.7827295410624929,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,703.22,0,0,0.15430560011316788,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,293.85,0,1,0.7205315593013443,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,713.45,0,0,0.29630085064883405,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,594.1,1,1,0.9005016545541269,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,353.92,1,1,0.5194647212046122,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,682.33,0,0,0.34777347821863114,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,664.41,1,1,0.998000074862749,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,102.0,0,0,0.23523287823446623,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,166.22,0,0,0.06414351202971705,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,634.83,0,0,0.3542884236905237,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,622.59,0,0,0.17795976251719994,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,458.01,1,1,0.9951706567197901,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,436.08,1,1,0.7727155772631799,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,725.39,1,1,0.7887902711632927,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,234.77,0,0,0.07674825902638384,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,371.28,0,0,0.08059020158089174,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,237.38,1,1,0.9364715044953996,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,357.35,1,1,0.9981629871555483,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,452.3,1,1,0.8711365750495574,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,629.7,1,1,0.9338422427866752,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,229.38,1,1,0.7006344752488775,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,717.23,0,0,0.14343586947125542,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,250.03,0,1,0.6192687003453471,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,534.53,0,0,0.3324631381379578,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,146.01,0,0,0.10715336243812715,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,659.64,0,0,0.14244524497485334,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,301.03,0,1,0.5122390946853539,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,336.16,1,0,0.3198084347872434,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,411.42,1,1,0.9951706567197901,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,695.82,1,1,0.8662410848028975,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,526.35,1,1,0.9935489268821891,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,410.5,1,1,0.9003238625367422,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,574.84,0,0,0.06080672610535447,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,368.38,0,0,0.2240776812227325,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,535.45,0,0,0.34396530207193804,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,666.11,1,1,0.8759522138815814,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,476.08,0,0,0.1065832375607926,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,459.7,0,0,0.22625119908054794,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,492.49,0,0,0.19259336981993463,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,220.92,0,0,0.14062581869970797,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,534.03,0,0,0.06827900388798036,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,190.08,0,0,0.2207158633389193,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,701.61,0,0,0.1560115356054883,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,214.77,1,1,0.6979603607116022,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,199.6,0,0,0.14844672079005872,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,364.52,0,1,0.7447537393188116,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,417.23,1,1,0.900105730463928,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,639.61,0,0,0.3542166462494581,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,83.12,0,0,0.2520406973281178,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,225.56,1,1,0.9929463529586645,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,631.04,1,1,0.7444275986989468,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,179.25,0,0,0.14625615968214833,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,202.19,0,0,0.2314970250727638,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,394.35,0,0,0.34316358599726654,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,375.29,1,1,0.9951706567197901,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,647.88,1,1,0.9985106935892386,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,344.69,0,0,0.09886945387578124,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,156.9,0,0,0.07636573425193927,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,561.7,1,1,0.9199004931161499,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,159.7,0,0,0.17779209933303544,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,412.71,1,1,0.9981640643354913,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,422.19,0,0,0.4401736261441745,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,443.88,1,1,0.7919859896768373,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,373.0,1,1,0.8344985587678845,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,237.79,0,0,0.04733759383998685,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,196.61,1,1,0.9929710443166894,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,261.24,0,0,0.1609743672126636,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,177.31,0,1,0.5176083953916386,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,721.84,0,0,0.3168142906072577,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,584.79,1,1,0.9059285059104871,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,555.61,0,0,0.17178113058020436,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,687.82,1,1,0.8710378000576297,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,462.17,0,0,0.3147950791403044,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,246.54,0,0,0.3176984638874184,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,377.81,1,1,0.9951706567197901,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,577.66,1,1,0.731620282822806,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,726.85,0,0,0.15261555346780858,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,379.14,0,0,0.14827632115611736,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,177.21,1,0,0.25100069205947007,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.43,0,1,0.5097308404223714,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,332.28,0,1,0.7299380170579362,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,528.22,1,1,0.9010190518488185,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,207.31,1,0,0.2874097874395128,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,597.29,0,0,0.07514875264122899,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,377.89,0,0,0.21949063674754551,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,182.81,1,1,0.9288028850847565,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,493.55,0,0,0.11551686762113435,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,262.18,1,1,0.7906546927780265,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,423.0,0,0,0.14768972248066645,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,391.56,0,0,0.05511537161776463,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,146.77,0,0,0.15090509503039223,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,296.31,1,0,0.21623321382829186,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,264.81,0,1,0.726680173115462,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,297.64,0,1,0.7218340087096634,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,254.85,1,1,0.9951706567197901,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,313.19,0,1,0.6903677172631818,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,528.36,0,0,0.11468032605777687,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,231.69,0,0,0.13322504482285638,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,398.67,0,0,0.3713549921008213,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,482.82,0,0,0.11348672282288638,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,594.49,0,0,0.31129141527775755,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,437.6,0,0,0.18971449532496862,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,378.38,0,0,0.14819339986288174,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,454.52,0,0,0.4669054114013923,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,223.98,1,1,0.9331449308681017,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,291.46,0,0,0.2660653991449794,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,366.58,1,1,0.857159114492923,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,255.35,1,1,0.9951706567197901,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,537.6,1,1,0.8981502381466822,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,100.59,1,1,0.9951932665389116,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,433.52,1,1,0.9981725867601211,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,467.05,1,1,0.998000074862749,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,460.71,0,0,0.22514008796943683,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,641.61,1,1,0.9361290082517991,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,249.71,0,0,0.08335877823423836,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,451.71,0,0,0.45917574918785914,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,611.04,1,1,0.9290092200554588,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,465.55,1,1,0.8874885862086341,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,391.5,0,0,0.4311156162229417,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,430.82,0,0,0.19641714457552917,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,289.25,1,1,0.9407937017321836,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,518.78,1,1,0.9109824413315405,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,406.83,1,1,0.8991726754161862,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,223.21,1,0,0.3077962575108894,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,272.99,1,0,0.40557094429468943,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,182.16,1,1,0.9987058153057323,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,190.08,0,0,0.1151050921205587,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,254.1,0,0,0.3631226564122755,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,635.93,1,1,0.7452462946592291,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,219.15,1,1,0.7633704229382834,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,155.15,0,0,0.4602098285485178,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,315.85,0,0,0.052865371617764625,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,162.9,1,0,0.25377675350803625,False
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,269.48,0,0,0.04397648272887574,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,167.11,0,0,0.0628931493955424,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,678.81,0,0,0.13727077681818245,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,601.08,0,0,0.11072063306346486,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,690.24,0,0,0.2246639987870961,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,66.04,0,0,0.2550986017082839,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,397.07,0,0,0.05511537161776463,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,388.32,1,1,0.6033026398927963,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,481.7,1,1,0.9951706567197901,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,602.18,1,1,0.896489070754783,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,372.7,0,0,0.339041966307454,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,552.45,0,0,0.16435523127322266,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,362.57,0,0,0.051782038284431293,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,273.53,1,0,0.3118512007040242,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,276.17,0,1,0.7263802579604784,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,254.22,1,1,0.6296808615625831,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,567.2,1,1,0.9985106935892386,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,274.23,0,0,0.13877730687312864,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,442.54,0,0,0.3372318528005255,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,399.99,1,1,0.6171123986009706,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,434.19,1,0,0.311185429002373,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,200.42,0,0,0.14829029400848756,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,466.73,0,0,0.3245441177708203,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,702.22,1,1,0.7629825855795206,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,195.34,0,0,0.22117204163148493,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,464.48,1,1,0.9985106935892386,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,386.06,1,1,0.8004457572729587,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,369.36,0,0,0.4269569232681464,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,711.31,0,0,0.3189657114490305,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,710.2,0,0,0.14881278466635803,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,154.86,1,1,0.9198288091650656,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,383.56,1,1,0.9981640643354913,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,271.53,1,1,0.6247873058776796,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,344.16,0,1,0.7433236549771105,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,653.18,1,1,0.9362487447420339,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,187.69,0,0,0.11813512554358549,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,204.49,1,1,0.785363862249751,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,184.47,0,0,0.13181497800837907,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,194.22,0,0,0.21885903825399358,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,72.19,0,0,0.25931516327297444,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,181.32,0,0,0.15385764665566595,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,202.08,0,0,0.15302363496910218,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,457.18,0,0,0.3008214425569526,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,245.67,1,1,0.9192192517649638,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,413.65,1,1,0.9951706567197901,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,357.05,0,0,0.4767036561327074,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,202.69,1,1,0.9929710443166894,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,526.05,1,1,0.9081139332780999,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,473.17,1,1,0.7171908522851141,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,335.74,1,1,0.994059545608679,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,173.81,0,0,0.16795869970846786,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,467.09,1,1,0.9951706567197901,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,400.18,0,0,0.45632452622805253,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,619.57,1,1,0.9314063216471996,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,245.18,1,1,0.9363559123655012,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,684.51,0,0,0.2944410282733693,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,725.64,1,1,0.7741786162453326,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,349.53,1,1,0.7268118744906803,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,286.67,0,1,0.7241361082425194,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,574.27,1,1,0.731151209202019,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,128.58,0,0,0.04082323352667092,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,334.44,0,0,0.4609166005240775,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,146.76,0,0,0.11042675379135093,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,476.55,1,1,0.8971187433611513,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,140.77,0,0,0.1621779031448307,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,390.1,0,0,0.4309914078468728,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,283.6,0,1,0.731425056980545,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,67.63,0,0,0.25549179161885716,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,548.86,1,1,0.907381757547023,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,279.88,0,0,0.3051842415797483,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,724.0,0,0,0.11838171048030117,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,174.19,1,1,0.6804594939706318,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,367.11,0,1,0.739542396949275,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,263.88,1,1,0.9264895373727963,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,663.74,0,0,0.36464692509701885,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,722.89,0,0,0.3338829292258898,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,321.28,1,0,0.32951987189837856,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,230.99,0,0,0.13577278352327715,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,449.96,0,0,0.3226492604308338,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,656.37,1,1,0.8887295673463343,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,495.86,0,0,0.3217761614023841,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,365.85,0,0,0.22884860977335353,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,694.23,0,0,0.2428741934342432,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,680.42,0,0,0.1397097898997455,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,378.42,0,0,0.4211332794109461,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,435.98,1,1,0.8885565320411406,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,487.88,1,1,0.7233416785905376,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,630.28,1,1,0.9176910657687681,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,351.91,1,1,0.7304910375967268,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,249.14,1,1,0.9929484344975679,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,109.44,0,0,0.33510360247399984,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,89.51,0,0,0.3711569204171003,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,296.74,0,1,0.5351273327482443,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,248.38,0,0,0.26576468516249535,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,725.47,0,0,0.11775199406716409,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,377.73,1,1,0.9981640643354913,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,351.83,1,1,0.998674683061981,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,378.47,0,0,0.3505210140156975,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,550.13,0,0,0.05312265220393326,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,238.13,1,1,0.7631139631403042,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,366.21,0,0,0.052893149395542405,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,305.96,1,1,0.9951706567197901,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,474.62,0,0,0.11826453783048013,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,478.53,0,0,0.4724182231242658,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,661.95,0,0,0.3695440254146986,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,527.54,0,0,0.11686886980722577,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,500.17,0,0,0.09261369106696965,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,543.59,1,1,0.9935489268821891,True
