Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,272.09,1,1,0.8245303848005072,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,159.03,0,0,0.24336536057458494,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,99.13,0,0,0.026526269693983064,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,291.54,1,1,0.916842865895289,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,440.31,0,0,0.32420513738011536,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,290.71,1,1,0.9973086933390511,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,587.27,0,0,0.3920859927029396,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,296.58,1,0,0.2953244434724917,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,640.75,1,1,0.997340016389242,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,481.31,1,1,0.9282013664878237,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,491.74,0,0,0.2818602645766303,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,450.34,0,0,0.33463720726522467,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,362.54,0,0,0.37980284479685367,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,641.23,1,1,0.8880626321106166,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,541.51,1,1,0.9553567943546715,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,319.58,1,1,0.5533474737004436,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,189.37,0,0,0.264454045988143,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,216.25,0,0,0.37176835635183036,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,214.68,0,1,0.5366917666022043,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,707.48,1,1,0.9246224239865927,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,154.14,1,1,0.9973056914175771,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,132.78,1,0,0.311328857529034,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,206.51,1,0,0.2987933394951906,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,452.12,0,1,0.5123460557820926,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,431.88,0,0,0.29256600041255404,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,284.62,1,1,0.997337183367541,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,449.15,1,1,0.9223629761771569,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,515.96,0,1,0.5385257334370024,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,369.31,1,1,0.795683220993456,True
