Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,283.87,1,1,0.9341513150183469,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,382.11,1,1,0.5831794387222611,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,646.56,1,1,0.9682043625755228,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,280.79,0,0,0.04242879481145168,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,616.96,0,1,0.6151386343644669,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,697.75,1,1,0.9018856088120802,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,290.4,1,1,0.9991219873926165,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,233.82,0,0,0.4357803446481215,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,519.58,0,0,0.4542058285968894,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,272.0,0,0,0.03459276253097495,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,236.42,1,1,0.9999420733994574,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,152.56,0,0,0.297513191282661,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,154.43,0,0,0.02032644143457659,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,163.11,0,0,0.2502040268917484,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,87.76,0,0,0.06724385626950587,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,198.84,0,0,0.051303885356051786,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,435.53,1,1,0.997895014575928,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,722.46,0,0,0.4275016137800097,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,147.29,1,1,0.9935532363154391,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,380.8,0,0,0.032441207727690824,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,143.64,1,0,0.4159196112014705,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,334.9,0,0,0.3783125718518795,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,385.06,1,1,0.9445259396680193,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,167.3,0,0,0.01820235523507127,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,558.1,1,1,0.947893028666434,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,262.42,1,1,0.9927664595754198,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,423.82,1,1,0.9517347131969469,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,256.09,1,1,0.9832221224402076,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,430.13,0,0,0.26552888245502576,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,460.56,1,1,0.9467546710416372,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,350.95,1,1,0.9429710969477123,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,424.74,0,0,0.32615800349025503,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,503.2,1,1,0.9798782526523032,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,313.67,0,0,0.18265900051902786,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,460.12,0,0,0.33671399795466866,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,600.97,0,0,0.42146381239148933,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,253.98,1,1,0.9272550069456136,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,654.25,1,1,0.939500213132405,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,362.69,1,1,0.9093007758653847,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,675.52,1,1,0.9756558560704324,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,425.78,1,1,0.6482654312940819,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,238.61,0,0,0.3485475476195153,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,178.92,1,1,0.9990185871222506,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,158.91,0,0,0.06510295464694875,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,695.09,1,1,0.976811411625988,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,239.88,1,0,0.4354399029581865,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,184.28,0,0,0.06299178001842481,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,150.68,0,0,0.018749203838032216,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,707.92,1,1,0.9745891894037657,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,615.3,0,1,0.6136595263407985,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,237.35,0,0,0.01331559454405376,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,75.69,0,0,0.0931857478868649,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,137.56,0,0,0.07043094822376728,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,256.42,1,1,0.9895996290949766,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,152.29,0,1,0.6324789942309115,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,344.27,1,1,0.9809223808381404,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,681.46,1,1,0.950864636123671,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,138.07,0,0,0.05842218799298729,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,294.21,0,0,0.04180203501486802,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,705.69,1,1,0.9018208054726178,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,380.54,0,0,0.27051926200145604,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,221.11,1,0,0.3471213275203813,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,284.54,0,0,0.353856598536917,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,402.05,1,1,0.9838824269479822,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,399.22,0,0,0.03351031207396206,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,227.94,0,1,0.5392910850576795,False
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,444.5,0,0,0.4040116056432728,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,713.16,1,1,0.895019458671271,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,585.49,1,1,0.9756483578759786,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,517.25,0,0,0.44216829011731484,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,157.36,0,0,0.30887557454746345,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,609.65,1,1,0.979032011788194,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,374.19,0,0,0.2529040021550922,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,240.41,0,0,0.1429648288134586,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,239.54,1,1,0.9545102154330255,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,162.07,0,0,0.015405069812294921,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,617.93,1,1,0.9137390006641006,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,636.32,1,1,0.9772280782926546,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,520.55,0,0,0.39522949913497385,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,210.1,1,1,0.9413907701573967,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,362.68,1,1,0.559040692363218,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,500.35,1,1,0.9508792153537727,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,261.27,1,1,0.9832221224402076,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,479.79,1,1,0.9881238603880811,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,726.14,0,0,0.4223234238163045,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,378.88,0,0,0.2626897040686486,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,716.27,1,1,0.9430348816798705,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,511.0,1,1,0.9822360214542468,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,732.52,1,1,0.9196577951411111,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,667.62,1,1,0.905487024902019,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,656.09,0,0,0.41632417163981983,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,182.65,1,1,0.98310516337588,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,126.6,0,0,0.061753465616586845,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,650.41,1,1,0.9105316016875884,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,398.03,1,1,0.9798130333954597,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,604.72,1,1,0.9699849624507042,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,705.2,1,1,0.9007744977009692,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,361.32,1,1,0.8987637388283476,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,502.38,0,0,0.21353967531665735,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,263.36,0,0,0.47120457756078377,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,97.35,1,0,0.4446204133919374,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,178.86,1,1,0.9825832469640554,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,274.33,1,1,0.9821110113290965,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,573.89,0,0,0.43034142182767604,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,573.54,1,1,0.9794159987162986,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,384.42,0,0,0.3273724412431854,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,404.88,1,1,0.6278825515859382,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,705.56,0,0,0.4228352000989166,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,383.87,0,0,0.031348510510699826,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,175.61,1,1,0.9763610180880229,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,362.74,0,0,0.3448151525182591,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,378.23,0,0,0.2298434350145884,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,145.88,0,0,0.2851603817964914,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,83.05,1,0,0.4074629935436181,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,677.8,1,1,0.9350572929450337,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,701.71,1,1,0.9295543593415555,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,379.37,1,1,0.9680302272607858,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,387.21,0,0,0.2539246719904963,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,711.62,0,0,0.19601730115504526,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,392.14,0,0,0.25982632152414414,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,481.46,1,1,0.9486158989617535,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,630.18,0,1,0.6130433111111432,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,640.07,1,1,0.9203346366766857,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,252.6,0,0,0.47360601980179134,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,697.62,0,1,0.6362090809432331,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,436.51,0,0,0.30531263839849776,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,462.25,0,0,0.24663655638519894,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,412.41,1,1,0.9983116812425947,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,211.99,0,1,0.5469769560588438,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,456.88,0,0,0.4951457896814559,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,337.35,1,1,0.5457477584484157,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,164.75,1,0,0.42058563934158616,False
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,320.01,1,1,0.9820334919492516,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,110.4,0,0,0.0727458201912199,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,168.35,0,0,0.31092762405670005,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,227.22,0,1,0.5043501094389475,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,366.87,0,0,0.1249266914569219,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,701.1,0,0,0.43499395831814264,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,360.13,0,0,0.27489701881868334,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,135.81,0,0,0.0266501055438496,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,434.94,1,1,0.9542399064215765,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,507.54,1,1,0.9878118933704565,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,596.85,0,0,0.41963011466968814,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,552.9,0,0,0.48235580544600365,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,338.62,1,1,0.9552978455882345,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,92.25,1,0,0.41828508791554203,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,641.87,0,0,0.1390248657957597,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,400.1,1,1,0.9531187205684447,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,382.54,0,0,0.3556977236095614,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,550.98,0,0,0.3293376287947799,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,400.55,1,1,0.9487743861350014,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,292.66,1,1,0.9820334919492516,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,529.88,0,0,0.3605822737166054,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,342.55,1,1,0.9999865178439018,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,512.47,1,1,0.9579037013834049,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,326.76,0,0,0.43081646360671877,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,418.86,1,1,0.9798130333954597,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,221.66,1,1,0.945181322945188,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,673.16,0,1,0.6654296225310214,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,287.99,1,1,0.9406523175849135,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,425.59,1,1,0.9967839034648169,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,183.85,0,0,0.05529215554113049,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,683.04,0,1,0.6347618471421878,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,709.11,1,1,0.9016123548461343,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,374.68,1,1,0.9454791941227808,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,377.14,1,1,0.586561266285266,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,714.67,1,1,0.9734780782926546,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,647.7,0,0,0.23649452062144102,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,480.52,1,1,0.946190990536845,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,435.52,1,1,0.9798130333954597,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,588.02,0,0,0.40958247994591795,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,740.17,1,1,0.8941096031413378,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,129.84,1,0,0.4187802998793022,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,379.52,0,0,0.115736669680774,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,558.7,0,0,0.4510190197541766,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,735.76,1,1,0.9176739275858379,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,422.84,1,1,0.9798130333954597,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,699.22,1,1,0.9305606486497318,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,289.35,0,0,0.040121016928621175,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,355.17,0,0,0.16657757683243415,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,404.99,1,1,0.9538229682085898,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,592.83,0,0,0.42049606399078615,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,545.81,1,1,0.9467819175553229,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,691.42,0,1,0.5905547228069551,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,470.34,1,1,0.9412883411259989,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,288.17,0,0,0.3490777949842233,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,510.61,1,1,0.9860536167264656,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,541.92,1,1,0.9476031735939703,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,188.4,1,1,0.998989012221648,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,146.64,1,1,0.9991412826450821,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,417.26,0,0,0.2278404046965029,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,244.19,1,1,0.990066684549915,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,345.92,0,0,0.32154792328063914,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,341.92,1,1,0.9458252168588738,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,683.35,1,1,0.8993631251138644,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,659.8,1,1,0.977922522737099,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,562.21,1,1,0.9309521285752071,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,370.18,0,0,0.16985036364444855,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,447.19,0,0,0.1896119676650222,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,289.6,0,0,0.13072355949204295,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,327.39,0,0,0.17950808976406585,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,648.62,1,1,0.9772280782926546,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,252.89,0,0,0.3432353530870567,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,285.19,0,0,0.16413198807264254,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,146.9,1,1,0.9972255972974278,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,175.86,0,0,0.1361888264728854,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,614.38,1,1,0.9705177759659737,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,251.07,1,1,0.9990046305001425,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,689.47,1,1,0.9418702230453323,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,142.5,0,1,0.6578054948629974,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,207.42,0,0,0.025822652794752755,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,159.9,0,1,0.6431276950908542,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,554.28,0,0,0.35803264083345654,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,646.05,1,1,0.9103572958738448,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,284.56,1,0,0.349605905875638,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,240.66,0,0,0.013749913051069264,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,642.47,0,1,0.6012467951064977,False
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,383.06,0,0,0.25946480576976055,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,658.61,1,1,0.9394716297952679,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,537.83,0,0,0.36037742973642206,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,134.33,1,1,0.9999634927256955,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,389.73,1,1,0.9528294498898138,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,485.08,0,0,0.393388059523548,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,536.64,0,0,0.4640916176430094,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,153.26,0,0,0.020833138154299078,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,244.4,0,1,0.5194863735508799,False
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,348.68,0,0,0.0346977897750696,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,191.07,0,0,0.06468879012804091,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,338.8,1,1,0.9809223808381404,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,574.33,0,1,0.5162481518150996,False
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,169.22,0,0,0.02452165768503132,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,607.04,0,0,0.33936973446195706,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,147.48,0,0,0.027191781780324453,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,240.17,0,0,0.4173152058536315,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,355.05,0,0,0.1550250318873935,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,428.4,0,0,0.2803583170228517,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,185.46,1,1,0.981994052264769,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,707.34,0,0,0.42141664033125326,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,492.75,1,1,0.9851617207153195,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,504.32,1,1,0.9520594686917908,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,335.04,0,0,0.043507580889282395,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,465.29,1,1,0.9798130333954597,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,486.78,1,1,0.9878505701314836,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,690.36,0,0,0.15556623768668643,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,261.17,0,0,0.15480986645864528,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,660.21,1,1,0.9053971357389077,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,489.26,1,1,0.9464926311308075,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,463.84,0,0,0.47496701351755805,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,545.56,0,0,0.3845304129899685,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,592.13,1,1,0.975349746830929,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,714.18,1,1,0.9709513688909452,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,206.92,0,0,0.33784209656181763,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,157.57,0,0,0.11991107836243659,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,514.47,0,0,0.4674380027489471,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,289.74,1,1,0.9373189842515801,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,434.86,0,0,0.2560568391947806,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,334.64,0,0,0.18074221711721122,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,385.15,0,0,0.24001354473136532,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,730.45,1,1,0.8940122636259654,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,669.01,1,1,0.905487024902019,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,219.97,0,0,0.02419862752463503,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,455.0,1,1,0.9798130333954597,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,352.27,0,0,0.19202500852219317,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,448.33,1,1,0.9798130333954597,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,227.53,0,0,0.28912992509638463,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,154.21,0,0,0.11932460210953848,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,672.92,0,1,0.6279185605817657,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,539.92,1,1,0.9849425056153545,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,250.94,0,0,0.4195579159305811,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,279.95,1,1,0.9988427269942286,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,197.74,0,0,0.06289438210098207,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,570.17,0,0,0.4666686042719834,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,331.05,0,0,0.12802754745708617,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,217.15,0,0,0.020025216620974395,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,571.33,0,0,0.43834676385164273,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,123.83,0,0,0.034549783665004025,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,338.78,1,1,0.8717385919423773,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,323.07,1,1,0.9820334919492516,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,667.87,1,1,0.905487024902019,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,280.78,0,0,0.12108911124471905,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,288.18,0,1,0.5305897552536105,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,204.12,0,0,0.3529463631125442,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,296.51,0,0,0.48136727809843294,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,464.55,1,1,0.9798130333954597,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,181.11,0,0,0.062459358536687416,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,522.23,1,1,0.9598542362034572,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,166.69,0,0,0.31606455471687545,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,560.08,0,0,0.39476251603900925,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,158.48,0,1,0.6265803831507945,False
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,244.86,0,0,0.2878648358011214,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,87.05,0,1,0.692360143895748,False
