dataset,tipo,Coleta,Dia,Vaso,Classe,Tempo,linha_global,sensor,valor,delta_abs
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,669.88,2145,MQ135,20187.0,145.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,330.29,3218,MQ135,19736.0,145.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,347.8,63889,MQ135,20118.0,145.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,255.04,81272,MQ135,20163.0,145.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,206.69,4841,MQ135,18652.0,143.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,663.76,2121,MQ135,20343.0,142.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,199.56,4814,MQ135,18677.0,141.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,480.53,83123,MQ135,20576.0,139.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,243.69,80004,MQ135,20125.0,138.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,579.19,62213,MQ135,20882.0,137.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,97.76,79519,MQ135,19664.0,137.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,204.18,82277,MQ135,20111.0,136.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,292.08,82547,MQ135,20462.0,136.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,416.18,74016,MQ135,7932.0,135.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,348.06,73760,MQ135,7840.0,135.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,180.94,82205,MQ135,20056.0,135.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,157.58,4649,MQ135,18536.0,133.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,547.4,6153,MQ135,19495.0,133.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,235.27,79976,MQ135,20096.0,133.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,89.77,79492,MQ135,19642.0,133.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,179.44,4736,MQ135,18716.0,132.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,155.67,63106,MQ135,21130.0,132.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,560.84,74561,MQ135,7851.0,132.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,505.49,74352,MQ135,8101.0,132.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,423.53,80599,MQ135,20268.0,132.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,324.7,5294,MQ135,18695.0,131.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,239.98,25366,MQ135,10792.0,131.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,364.72,63958,MQ135,19997.0,131.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,670.19,4574,MQ135,20539.0,130.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,429.6,61629,MQ135,20445.0,130.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,243.1,73364,MQ135,7549.0,130.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,333.46,73705,MQ135,7807.0,130.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Saudavel Vaso 3,19.0,3.0,1,85.73,79478,MQ135,19642.0,130.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,175.62,4720,MQ135,18477.0,129.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,195.42,14899,MQ135,17925.0,129.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,563.09,74570,MQ135,7786.0,129.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,831.28,60207,MQ135,16447.0,128.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,411.18,73998,MQ135,7977.0,128.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,195.9,14901,MQ135,17817.0,127.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,171.86,2587,MQ135,19587.0,126.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,189.85,4777,MQ135,18514.0,126.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,735.33,11983,MQ135,19421.0,126.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,329.02,63813,MQ135,20332.0,125.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,618.82,4368,MQ135,20556.0,124.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,155.44,63105,MQ135,21262.0,124.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,585.46,62238,MQ135,21015.0,123.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,344.88,63879,MQ135,20136.0,123.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,519.26,3972,MQ135,20245.0,120.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,700.77,67864,MQ135,19257.0,120.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,247.74,25394,MQ135,10902.0,119.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,429.85,61630,MQ135,20327.0,118.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,830.74,60205,MQ135,16351.0,117.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,701.0,67865,MQ135,19140.0,117.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,512.65,69653,MQ135,6509.0,116.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,548.79,4090,MQ135,20289.0,115.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,512.4,69652,MQ135,6625.0,115.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,332.21,3226,MQ135,19679.0,113.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,265.98,7581,MQ135,19221.0,112.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,647.73,59501,MQ135,21350.0,112.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,320.99,15393,MQ135,17862.0,111.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,175.89,14824,MQ135,17789.0,110.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,328.45,58233,MQ135,20302.0,110.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,829.74,60201,MQ135,16463.0,108.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,672.83,4585,MQ135,20501.0,107.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,175.62,14823,MQ135,17679.0,107.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,157.47,25071,MQ135,11008.0,107.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,827.63,60195,MQ135,16380.0,107.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,287.15,68804,MQ135,6496.0,107.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,177.72,14829,MQ135,17696.0,105.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,521.51,69685,MQ135,6510.0,105.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,268.33,68732,MQ135,6472.0,104.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,355.4,75468,MQ135,6614.0,104.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,620.53,8964,MQ135,19615.0,103.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,475.72,69513,MQ135,6591.0,103.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,411.21,75679,MQ135,6707.0,103.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,659.69,76613,MQ135,6881.0,103.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,170.46,25117,MQ135,10895.0,102.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,287.43,68805,MQ135,6394.0,102.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,475.99,69514,MQ135,6489.0,102.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,515.71,69665,MQ135,6612.0,101.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,739.2,14511,MQ135,19120.0,100.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,183.04,14851,MQ135,17811.0,99.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,374.96,69134,MQ135,6429.0,99.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,160.82,25083,MQ135,10924.0,98.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 6,19.0,6.0,0,263.27,25450,MQ135,10852.0,98.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,616.65,76452,MQ135,6930.0,98.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,659.97,76614,MQ135,6785.0,96.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,319.4,12853,MQ135,18072.0,95.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,593.48,8856,MQ135,19353.0,94.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,585.18,76333,MQ135,6891.0,94.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,685.15,76708,MQ135,6889.0,94.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,746.37,17035,MQ135,18691.0,93.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,434.42,75765,MQ135,6770.0,93.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,635.48,76523,MQ135,6833.0,93.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,717.43,76830,MQ135,6809.0,93.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,157.67,65729,MQ135,18650.0,92.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,617.42,8951,MQ135,19475.0,91.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,151.43,65706,MQ135,18691.0,91.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,338.29,7870,MQ135,17870.0,90.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,599.23,8880,MQ135,19379.0,90.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,336.87,7864,MQ135,18186.0,89.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,188.37,14873,MQ135,17839.0,89.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,184.04,14855,MQ135,17735.0,88.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,157.91,65730,MQ135,18738.0,88.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,747.69,68050,MQ135,19118.0,87.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,162.16,7168,MQ135,18943.0,86.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,753.45,12053,MQ135,17111.0,84.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,145.62,65682,MQ135,18762.0,84.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,261.81,66140,MQ135,18637.0,84.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,206.62,65923,MQ135,18627.0,83.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,262.05,66141,MQ135,18720.0,83.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,439.31,13327,MQ135,18366.0,82.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,753.05,12052,MQ135,17195.0,80.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,751.87,14561,MQ135,17660.0,79.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,765.06,14615,MQ135,16007.0,76.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,158.41,12217,MQ135,18347.0,69.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,167.49,12252,MQ135,18397.0,68.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,309.38,12814,MQ135,18293.0,68.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,752.27,14562,MQ135,17592.0,68.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,742.7,12011,MQ135,18734.0,66.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,744.65,12019,MQ135,18421.0,65.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,316.8,10378,MQ135,18120.0,63.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,758.89,12074,MQ135,16439.0,63.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,747.75,14546,MQ135,18250.0,63.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,316.57,10377,MQ135,18183.0,62.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,746.59,12027,MQ135,18116.0,62.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,407.48,10726,MQ135,18428.0,60.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,99.28,30547,MQ138,2776.0,4546.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,248.99,31053,MQ138,7636.0,4276.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,100.2,30550,MQ138,2833.0,4170.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,274.41,31138,MQ138,3469.0,4136.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,100.73,30552,MQ138,7338.0,3914.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,218.29,30950,MQ138,4061.0,3687.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,218.62,30951,MQ138,7744.0,3683.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,472.24,58793,MQ138,12692.0,3021.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,325.47,68947,MQ138,19858.0,3021.0
antes_dia_20,mudanca_abrupta,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,300.12,68852,MQ138,17398.0,2910.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,422.19,58602,MQ138,12520.0,2878.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,733.48,9413,MQ138,12978.0,2805.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,472.0,58792,MQ138,9671.0,2796.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,733.25,9412,MQ138,10173.0,2755.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,721.37,9365,MQ138,12906.0,2669.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,153.36,27704,MQ138,4793.0,2531.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,153.67,27705,MQ138,7324.0,2531.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,153.36,29217,MQ138,4793.0,2531.0
antes_dia_20,mudanca_abrupta,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,153.67,29218,MQ138,7324.0,2531.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,733.95,9415,MQ138,10413.0,2526.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,179.85,57656,MQ138,12595.0,2501.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,194.41,57712,MQ138,9908.0,2500.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,179.62,57655,MQ138,10094.0,2442.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,729.75,9400,MQ138,10640.0,2421.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,729.99,9401,MQ138,13030.0,2390.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,220.97,57814,MQ138,10270.0,2344.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,206.1,57756,MQ138,12607.0,2321.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,237.08,57880,MQ138,13384.0,2299.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,734.65,9418,MQ138,12833.0,2285.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,217.49,57799,MQ138,10154.0,2258.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,200.11,52441,MQ138,14012.0,2107.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,188.07,52390,MQ138,14313.0,1986.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,211.87,9964,MQ138,9462.0,1936.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,212.1,9965,MQ138,11397.0,1935.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,231.87,10043,MQ138,9439.0,1895.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,202.14,52447,MQ138,12082.0,1867.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,232.12,10044,MQ138,11301.0,1862.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,227.77,10026,MQ138,9473.0,1839.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,228.0,10027,MQ138,11310.0,1837.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,202.38,52448,MQ138,13914.0,1832.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,828.54,54943,MQ138,6598.0,1788.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,556.48,13790,MQ138,9909.0,1770.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,827.97,54941,MQ138,6418.0,1739.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,728.81,9396,MQ138,13090.0,1704.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,255.42,10135,MQ138,9644.0,1702.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,728.52,9395,MQ138,11386.0,1691.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,198.06,55434,MQ138,12713.0,1659.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,555.52,13786,MQ138,8189.0,1658.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,828.31,54942,MQ138,4810.0,1608.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,203.02,9930,MQ138,11276.0,1607.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,778.37,9592,MQ138,8332.0,1597.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,522.23,61991,MQ138,12734.0,1591.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,827.48,54939,MQ138,6047.0,1527.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,522.72,61993,MQ138,11213.0,1517.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,829.0,54945,MQ138,6739.0,1482.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,147.37,55228,MQ138,11099.0,1463.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,174.78,55340,MQ138,11174.0,1422.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,148.07,55231,MQ138,9685.0,1421.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,278.65,15229,MQ138,9621.0,1419.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,465.55,61768,MQ138,12319.0,1369.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,827.72,54940,MQ138,4679.0,1368.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,277.46,15224,MQ138,8592.0,1367.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,517.05,61973,MQ138,12595.0,1363.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,229.48,10033,MQ138,9961.0,1360.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,464.86,64353,MQ138,11181.0,1357.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,457.2,64325,MQ138,12562.0,1344.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,468.63,64368,MQ138,12551.0,1333.0
antes_dia_20,mudanca_abrupta,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,229.71,10034,MQ138,11289.0,1328.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,468.38,64367,MQ138,11218.0,1326.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,456.96,64324,MQ138,11218.0,1324.0
antes_dia_20,mudanca_abrupta,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,470.01,61787,MQ138,11964.0,1323.0
